year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2012,Date_01FEB2013,Date_01JAN2013,Date_01MAR2013,Date_02APR2013,Date_02DEC2012,Date_02FEB2013,Date_02JAN2013,Date_02MAR2013,Date_03APR2013,Date_03DEC2012,Date_03FEB2013,Date_03JAN2013,Date_03MAR2013,Date_04APR2013,Date_04DEC2012,Date_04FEB2013,Date_04JAN2013,Date_04MAR2013,Date_05APR2013,Date_05DEC2012,Date_05FEB2013,Date_05JAN2013,Date_05MAR2013,Date_06APR2013,Date_06DEC2012,Date_06FEB2013,Date_06JAN2013,Date_06MAR2013,Date_07APR2013,Date_07DEC2012,Date_07FEB2013,Date_07JAN2013,Date_07MAR2013,Date_08APR2013,Date_08DEC2012,Date_08FEB2013,Date_08JAN2013,Date_08MAR2013,Date_09APR2013,Date_09DEC2012,Date_09FEB2013,Date_09JAN2013,Date_09MAR2013,Date_10APR2013,Date_10DEC2012,Date_10FEB2013,Date_10JAN2013,Date_10MAR2013,Date_11APR2013,Date_11DEC2012,Date_11FEB2013,Date_11JAN2013,Date_11MAR2013,Date_12APR2013,Date_12DEC2012,Date_12FEB2013,Date_12JAN2013,Date_12MAR2013,Date_13APR2013,Date_13DEC2012,Date_13FEB2013,Date_13JAN2013,Date_13MAR2013,Date_14APR2013,Date_14DEC2012,Date_14FEB2013,Date_14JAN2013,Date_14MAR2013,Date_15APR2013,Date_15DEC2012,Date_15FEB2013,Date_15JAN2013,Date_15MAR2013,Date_16APR2013,Date_16DEC2012,Date_16FEB2013,Date_16JAN2013,Date_16MAR2013,Date_16NOV2012,Date_17APR2013,Date_17DEC2012,Date_17FEB2013,Date_17JAN2013,Date_17MAR2013,Date_17NOV2012,Date_18APR2013,Date_18DEC2012,Date_18FEB2013,Date_18JAN2013,Date_18MAR2013,Date_18NOV2012,Date_19APR2013,Date_19DEC2012,Date_19FEB2013,Date_19JAN2013,Date_19MAR2013,Date_19NOV2012,Date_20APR2013,Date_20DEC2012,Date_20FEB2013,Date_20JAN2013,Date_20MAR2013,Date_20NOV2012,Date_21APR2013,Date_21DEC2012,Date_21FEB2013,Date_21JAN2013,Date_21MAR2013,Date_21NOV2012,Date_22APR2013,Date_22DEC2012,Date_22FEB2013,Date_22JAN2013,Date_22MAR2013,Date_22NOV2012,Date_23APR2013,Date_23DEC2012,Date_23FEB2013,Date_23JAN2013,Date_23MAR2013,Date_23NOV2012,Date_24APR2013,Date_24DEC2012,Date_24FEB2013,Date_24JAN2013,Date_24MAR2013,Date_24NOV2012,Date_25APR2013,Date_25DEC2012,Date_25FEB2013,Date_25JAN2013,Date_25MAR2013,Date_25NOV2012,Date_26APR2013,Date_26DEC2012,Date_26FEB2013,Date_26JAN2013,Date_26MAR2013,Date_26NOV2012,Date_27APR2013,Date_27DEC2012,Date_27FEB2013,Date_27JAN2013,Date_27MAR2013,Date_27NOV2012,Date_28APR2013,Date_28DEC2012,Date_28FEB2013,Date_28JAN2013,Date_28MAR2013,Date_28NOV2012,Date_29APR2013,Date_29DEC2012,Date_29JAN2013,Date_29MAR2013,Date_29NOV2012,Date_30APR2013,Date_30DEC2012,Date_30JAN2013,Date_30MAR2013,Date_30NOV2012,Date_31DEC2012,Date_31JAN2013,Date_31MAR2013
2013,12.49848,12.07728,11.48342,12.1824,11.53296,10.60776,9.918,9.22536,9.63619,9.23904,8.83728,8.424,8.08272,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.776,8.32104,8.766,8.90352,8.57592,9.072,9.40104,10.29672,10.73088,11.016,11.93472,12.312,12.64536,13.31928,13.608,14.19696,13.94784,13.608,13.608,13.608,13.608,13.608,13.608,13.52952,12.96,12.96,12.96,13.14576,13.04928,13.04856,13.608,13.608,13.608,13.608,13.608,13.98888,14.256,14.256,14.256,14.256,14.256,14.66928,14.256,14.58432,14.256,13.74192,13.608,13.608,13.608,12.9816,12.96,12.96,12.96,12.96,13.52808,13.608,13.16592,12.96,12.65616,12.6288,12.312,12.312,11.78784,13.60627,12.89016,11.76048,12.03379,13.40309,12.6756,12.36874,11.83248,10.99368,11.0916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.48328,10.62216,10.16525,11.232,10.08432,9.22608,8.6832,8.65152,8.60112,8.26488,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.48621,8.62128,8.1648,8.73864,8.82504,9.4608,10.08792,10.7352,11.39544,11.69064,12.0528,12.34368,12.27312,12.94992,13.8528,14.256,14.256,14.256,14.256,13.77432,14.75424,14.37912,14.256,14.256,14.256,13.9068,13.608,13.608,13.608,13.608,13.608,13.608,13.608,13.608,13.608,13.608,13.2588,12.96,12.96,12.96,12.96,12.79224,11.664,11.55528,11.2284,11.1744,11.52864,11.41416,11.56032,11.6568,11.016,11.13696,11.9232,11.9232,11.9232,11.9232,11.42352,11.2752,11.03112,10.6272,10.4868,12.1333,11.52144,10.58184,10.2384,11.24467,10.84392,11.02608,10.43856,9.66456,9.61301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.9792,9.61272,9.18259,10.43352,9.47088,8.64072,8.5536,8.4564,7.9056,7.9056,7.63704,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.66512,8.33616,8.9172,9.53424,9.8496,9.8496,10.43352,11.1456,11.7684,11.7936,11.7936,11.2896,12.00024,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.7936,11.3832,11.72808,11.7936,11.7936,11.7936,11.96136,12.4416,12.4416,12.61296,13.0896,13.0896,13.0896,12.64464,13.07592,12.69072,12.4416,12.4416,12.52512,13.0896,13.0896,12.50928,12.2868,11.7936,11.7936,11.27736,11.1456,10.52784,10.4976,10.38528,12.78,13.122,12.62448,11.82672,11.016,10.2924,10.35504,10.8468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.72016,11.41992,10.78042,11.4048,11.09016,10.29096,10.10117,10.1196,9.47592,8.84952,8.40744,7.9056,7.9056,7.54344,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.44984,7.9056,8.26128,8.91432,9.73584,9.9576,9.94536,10.55981,11.11248,11.2752,11.2752,11.2752,11.2752,12.15576,11.9232,11.9232,11.92522,11.9232,11.9232,11.9232,11.9232,11.9232,11.9232,11.9232,11.9232,11.9232,12.27456,12.42792,11.9232,11.9232,11.9232,11.9232,11.9232,11.9232,11.9232,11.4948,11.77272,11.9232,11.9232,11.9232,11.9232,11.9232,11.9232,12.43584,12.5712,12.5712,12.5712,12.61872,13.2192,13.2192,12.57696,12.5712,12.5712,12.5712,12.5712,12.65616,13.2192,12.98736,12.5712,12.0924,11.9232,11.8872,11.23805,11.20608,10.6272,10.6272,10.28736,12.42994,12.65472,12.4416,11.85552,11.0448,10.22616,10.58746,11.2608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.664,11.44008,10.90066,11.664,11.1528,10.37376,9.89107,10.34496,9.3996,8.80992,8.28072,7.9056,7.9056,7.9056,7.30944,7.2576,7.2576,7.2576,7.2576,7.2576,7.2576,7.58664,7.9056,8.47944,8.65008,9.49882,10.30176,10.6272,10.66968,11.2752,11.2752,11.51784,11.9232,11.9232,12.24216,11.9232,11.9232,12.4177,12.4416,12.4416,12.4416,12.4416,12.4416,12.4416,12.4416,12.4416,12.66941,12.7008,12.7008,12.7008,12.7008,12.7008,12.7008,12.68064,12.0528,12.0528,12.0528,12.53592,12.7008,12.7008,12.7008,12.7008,12.7008,12.7008,12.7008,12.76272,13.3488,13.3488,13.3488,13.3488,13.3488,13.3488,13.3488,13.18032,12.7008,12.7008,12.84019,13.7376,13.59144,13.0896,12.71808,12.4416,12.40488,11.7936,11.7936,11.15712,11.10024,10.97424,12.74573,13.30128,13.08384,12.27456,11.3544,10.64952,10.84766,11.44973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.7936,11.66112,11.07043,11.9232,11.58624,10.818,10.36656,10.32192,9.8784,9.06048,8.57736,8.1648,7.89192,7.5168,7.5168,7.5168,7.5168,7.5168,7.5168,7.5168,7.5168,7.79328,8.1648,8.24328,8.83368,9.4608,10.09368,10.17936,10.7568,10.8648,11.4048,11.4048,11.85408,11.4048,12.07008,12.0528,12.0528,12.06605,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.1824,12.66192,12.8304,12.8304,12.8304,12.8304,12.8304,12.8304,12.9636,13.4784,13.4784,13.4784,13.4784,13.4784,14.07528,14.1264,14.1264,14.1264,14.1264,14.1264,14.1264,14.76144,14.7744,14.23224,14.1264,14.1264,14.1264,14.45832,15.52392,14.904,14.886,14.256,14.256,13.80672,13.4784,12.53376,11.88288,11.664,11.56248,13.65624,13.7772,13.61232,12.798,11.7792,10.97784,11.15496,11.63448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.9232,11.6928,11.04466,11.9232,11.60208,10.41192,10.15373,10.69776,9.81936,8.98056,8.77608,8.1648,8.1648,8.1648,7.60536,7.5168,7.5168,7.5168,7.5168,7.5168,7.9524,8.1648,8.1648,8.4312,8.8128,9.63792,10.1268,10.7568,10.7568,11.37456,11.99448,12.17448,12.7008,12.7008,12.7008,12.7008,13.30848,13.48474,13.608,13.85784,13.608,13.7916,13.81392,13.79088,14.256,14.26896,14.904,14.904,14.904,14.904,14.904,15.25824,15.552,16.03152,16.2,16.2,16.75152,16.848,16.848,16.848,16.9812,17.496,17.496,17.496,17.496,17.496,17.496,17.43264,16.848,16.848,16.38504,16.2,15.80184,15.552,15.23664,14.904,15.09192,16.11576,15.31152,14.904,14.904,14.57424,14.256,14.256,13.91472,13.608,13.1688,12.96,15.27523,15.24888,14.77944,14.01048,13.24008,12.41496,12.54888,12.61526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.96,12.5748,11.79086,12.5712,12.09672,11.24928,10.41192,9.954,10.13861,9.85392,9.54072,8.9424,8.55,8.2944,8.2944,8.2944,8.2944,8.2944,8.2944,8.2944,8.2944,8.2944,8.2944,8.2944,8.45064,8.9424,8.9424,8.9424,9.83851,9.9792,10.54224,11.0952,11.67264,12.3264,13.49136,14.64624,14.51088,14.05368,14.60232,14.7744,14.7744,14.7744,14.7744,14.3352,14.1264,14.46264,14.7744,14.7744,15.17472,15.45696,16.0704,16.0704,16.0704,16.0704,16.55784,16.7184,16.7184,16.7184,17.07336,16.9668,17.3664,17.3664,17.7768,18.0144,17.77104,17.3664,17.3664,16.84728,16.20216,15.87816,15.34176,14.7744,14.7744,14.7744,14.7744,14.12928,14.21208,14.7744,14.92819,15.6816,15.55128,15.0336,15.0336,14.4648,14.3856,13.97376,15.68232,15.228,14.1912,13.608,14.03064,13.0824,12.96,12.49704,11.664,11.57155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.89656,10.93392,10.56744,11.79936,10.4616,9.59688,9.072,9.072,9.02808,8.63568,8.424,8.424,8.424,8.424,8.424,8.23176,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.90344,8.424,8.424,8.424,8.424,8.5415,9.03744,8.8956,9.522,10.1088,10.3752,11.06856,11.84544,12.57768,12.7008,13.03272,13.5972,13.86058,14.06808,14.256,14.34888,14.904,14.904,14.5944,14.7384,14.58,14.904,14.904,14.904,15.3864,15.552,15.552,15.552,15.552,15.552,15.7032,16.2,16.2,16.74576,16.848,16.848,16.848,17.45266,17.7552,17.17776,17.1072,17.1072,17.30837,17.8848,17.32032,16.82352,16.5888,16.45632,16.06378,16.848,16.61832,15.91056,15.552,15.41808,15.3432,14.74488,14.05368,13.16088,14.91552,14.08752,12.6072,12.22272,12.86424,12.35088,12.40488,11.75688,10.86192,10.90152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.46528,10.8,10.35648,11.62872,10.47816,9.4392,9.2016,9.2016,8.82792,8.5536,8.5536,8.5536,7.95384,7.9056,7.9056,7.9056,7.9056,7.9056,7.9056,8.10576,8.5536,8.5536,8.5536,9.05616,9.36216,10.16352,10.58904,10.57104,11.14632,11.7936,12.28392,12.4416,12.70944,12.51936,13.0716,13.25592,13.7376,13.75891,14.346,14.5152,14.5152,14.5152,14.5152,14.5152,14.5152,14.5152,15.07536,15.1632,15.1632,15.1632,15.1632,15.1632,15.1632,15.1632,15.1632,15.20856,15.8112,15.8112,15.8112,15.8112,15.8112,15.8112,15.84864,16.4592,16.4592,16.4592,16.80984,17.1072,17.1072,17.1072,16.13304,15.8112,15.8112,15.61608,15.1632,14.66352,14.60088,15.1632,14.8572,14.5152,14.29416,13.8672,13.7232,13.2192,13.13064,12.5712,12.69058,12.0528,13.94078,14.26896,13.63896,12.65472,11.97936,11.45448,11.67696,12.03984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.4416,12.19608,11.38982,12.12034,11.92032,11.0124,10.42272,10.59408,9.84816,9.1008,8.36208,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.1648,8.72568,8.8128,8.84333,9.54864,10.12176,11.06424,11.2752,11.38464,12.16152,12.79872,13.2192,12.67056,12.85632,13.2192,13.65624,13.8672,14.21064,15.1632,15.1632,15.1632,15.1632,14.86872,15.1632,15.1632,15.1632,15.1632,15.40872,15.8112,15.8112,15.8112,15.8112,16.02936,16.4592,16.4592,15.83496,15.8112,16.38,16.89192,16.4592,17.04384,17.1072,17.45064,17.94096,18.4032,18.09504,17.87184,18.32112,17.7552,17.7552,16.9056,16.4592,16.14384,15.9984,15.8112,15.8112,15.61262,16.2,15.56712,14.904,14.65992,14.256,14.2272,13.608,13.0464,12.84624,12.5064,12.19464,14.18126,14.46192,13.77144,12.83184,12.1248,11.5632,11.78856,12.18211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.4416,12.15576,11.4179,12.0528,11.79576,10.69344,10.1088,10.1088,9.56664,8.99208,8.8128,8.19864,8.1648,8.1648,8.1648,8.1648,7.54488,7.5168,7.5168,7.758,8.1648,8.1648,8.52408,8.82,9.57672,10.10952,10.7568,10.7568,11.27232,12.0528,12.34656,12.7008,12.7008,12.7008,12.71088,13.3488,13.3488,13.59202,14.5152,14.5152,14.5152,14.5152,14.5152,14.5152,15.0552,15.1632,15.1632,15.26544,15.8112,15.8112,16.25256,16.4592,16.4592,16.94304,17.1072,17.1072,17.40168,17.7552,17.7552,17.7552,18.27288,18.4032,18.4032,18.4032,18.4032,19.00584,19.0512,19.0512,19.0512,19.0512,18.65304,18.4032,18.16632,17.31744,17.00784,16.7076,16.61861,17.60184,16.88256,16.3296,15.92496,15.1884,14.72904,14.3856,13.9572,13.32,12.85128,12.80376,14.48928,14.97528,14.47848,13.5576,12.672,11.88288,11.78064,12.11458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,12.888,12.45312,11.52158,12.312,11.95128,11.00016,10.50336,10.69704,9.81144,9.11664,8.79624,8.424,8.424,8.424,8.424,8.01504,7.776,7.776,7.776,8.24904,8.424,8.424,8.93304,9.072,9.4644,10.0152,10.95552,11.016,11.38464,11.68344,12.312,12.672,12.41208,12.312,12.93408,13.608,13.608,13.74048,14.83128,15.35328,14.904,14.904,14.904,14.904,14.904,15.3864,15.552,16.03728,16.2,16.2,16.30872,16.848,16.848,16.89192,17.496,17.06659,17.69141,17.2368,17.30304,17.82936,18.00216,18.11232,16.59269,17.496,17.89992,18.30384,18.792,18.24754,18.2736,18.2736,18.2736,17.76168,17.6256,17.6256,17.6256,17.6256,17.6256,18.15048,17.6328,17.4492,16.9776,18.20419,17.9748,17.496,16.61112,16.00848,15.19344,14.4612,15.72394,15.55704,15.22944,14.08824,13.3308,12.39264,12.4295,12.92184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,13.2192,12.62952,11.85768,12.5712,12.20328,11.00736,10.28592,9.8424,9.91008,9.52992,9.07704,8.6832,8.2404,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,8.0352,7.92792,7.3872,7.41312,8.0352,8.0352,8.0352,8.0352,8.0352,8.27568,8.6832,8.82504,9.3312,9.3312,9.93744,9.9792,9.9792,9.9792,10.48032,10.6272,10.6272,10.6272,10.6272,10.55448,9.9792,9.9792,9.9792,9.9792,9.9792,9.9792,10.06632,10.22112,9.9792,9.91368,9.61416,9.9792,9.9792,9.60984,9.3312,9.35856,9.9792,9.9792,9.67032,9.3312,9.3312,9.3312,9.51408,9.3312,9.94824,9.9792,10.13112,10.6272,10.6272,10.6272,10.6272,10.6272,10.73088,11.4048,10.87632,10.7568,10.7568,10.7568,10.7568,10.12032,10.1088,9.77472,11.78755,11.24352,10.23048,9.8496,11.00722,10.68768,10.62302,10.19952,9.5904,10.02499,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013,10.368,10.01448,9.86429,10.8864,9.7416,8.72856,8.2944,8.2944,8.2944,7.70616,7.6464,7.6464,7.35408,6.9984,6.9984,6.9984,6.9984,6.9984,6.9984,6.9984,6.9984,6.9984,6.9984,7.0524,7.6464,7.6464,8.2404,8.2944,8.2944,8.2944,8.84448,9.28656,9.64944,10.2384,11.07576,11.10528,11.5344,11.5344,11.69568,11.7936,11.7936,11.7936,11.7936,11.7936,11.29248,11.1456,11.49696,11.1456,11.1456,11.1456,11.1456,11.1456,11.1456,11.1456,11.1456,11.1456,11.1456,11.1456,10.68552,10.4976,10.4976,10.4976,10.4976,10.57608,11.1456,11.1456,11.1456,11.1456,11.1456,11.1456,11.1456,11.1456,11.11824,10.4976,10.4976,10.77912,11.23272,11.7936,11.29608,11.1456,10.78416,10.4976,10.4976,10.4976,10.4976,10.14336,11.9052,11.3004,10.32696,10.2636,11.15856,10.9584,11.11248,10.65744,9.9792,10.00958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
