Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index
66058,2020,7,27,52.0,1.0,2034
66058,2020,7,28,17.0,1.0,2035
66058,2020,7,29,1.0,1.0,2036
66058,2020,7,30,0.0,1.0,2037
66058,2020,7,31,0.0,1.0,2038
66058,2020,8,1,0.0,1.0,2039
66058,2020,8,2,0.0,1.0,2040
66058,2020,8,3,0.0,1.0,2041
66058,2020,8,4,0.0,1.0,2042
66058,2020,8,5,0.0,1.0,2043
66058,2020,8,6,0.0,1.0,2044
66058,2020,8,7,0.0,1.0,2045
66058,2020,8,8,34.0,1.0,2046
66058,2020,8,9,3.0,1.0,2047
66058,2020,8,10,30.0,1.0,2048
66058,2020,8,11,2.0,1.0,2049
66058,2020,8,12,0.0,1.0,2050
66058,2020,8,13,0.0,1.0,2051
66058,2020,8,14,0.0,1.0,2052
66058,2020,8,15,3.0,1.0,2053
66058,2020,8,16,1.0,1.0,2054
66058,2020,8,17,0.0,1.0,2055
66058,2020,8,18,0.0,1.0,2056
66058,2020,8,19,0.0,1.0,2057
66058,2020,8,20,0.0,1.0,2058
66058,2020,8,21,0.0,1.0,2059
66058,2020,8,22,0.0,1.0,2060
66058,2020,8,23,0.0,1.0,2061
66058,2020,8,24,0.0,1.0,2062
66058,2020,8,25,0.0,1.0,2063
66058,2020,8,26,0.0,1.0,2064
66058,2020,8,27,0.0,1.0,2065
66058,2020,8,28,0.0,1.0,2066
66058,2020,8,29,0.0,1.0,2067
66058,2020,8,30,0.0,1.0,2068
66058,2020,8,31,0.0,1.0,2069
66058,2020,9,1,0.0,1.0,2070
66058,2020,9,2,0.0,1.0,2071
66058,2020,9,3,0.0,1.0,2072
66058,2020,9,4,0.0,1.0,2073
66058,2020,9,5,8.0,1.0,2074
66058,2020,9,6,0.0,1.0,2075
66058,2020,9,7,0.0,1.0,2076
66058,2020,9,8,0.0,1.0,2077
66058,2020,9,9,1.0,1.0,2078
66058,2020,9,10,4.0,1.0,2079
66058,2020,9,11,1.0,1.0,2080
66058,2020,9,12,0.0,1.0,2081
66058,2020,9,13,0.0,1.0,2082
66058,2020,9,14,0.0,1.0,2083
66058,2020,9,15,0.0,1.0,2084
66058,2020,9,16,0.0,1.0,2085
66058,2020,9,17,0.0,1.0,2086
66058,2020,9,18,1.0,1.0,2087
66058,2020,9,19,1.0,1.0,2088
66058,2020,9,20,4.0,1.0,2089
66058,2020,9,21,8.0,1.0,2090
66058,2020,9,22,0.0,1.0,2091
66058,2020,9,23,0.0,1.0,2092
66058,2020,9,24,0.0,1.0,2093
66058,2020,9,25,0.0,1.0,2094
66058,2020,9,26,2.0,1.0,2095
66058,2020,9,27,0.0,1.0,2096
66058,2020,9,28,0.0,1.0,2097
66058,2020,9,29,0.0,1.0,2098
66058,2020,9,30,0.0,1.0,2099
66058,2020,10,1,0.0,1.0,2100
66058,2020,10,2,0.0,1.0,2101
66058,2020,10,3,0.0,1.0,2102
66058,2020,10,4,0.0,1.0,2103
66058,2020,10,5,0.0,1.0,2104
66058,2020,10,6,0.0,1.0,2105
66058,2020,10,7,0.0,1.0,2106
66058,2020,10,8,1.0,1.0,2107
66058,2020,10,9,0.0,1.0,2108
66058,2020,10,10,0.0,1.0,2109
66058,2020,10,11,0.0,1.0,2110
66058,2020,10,12,0.0,1.0,2111
66058,2020,10,13,0.0,1.0,2112
66058,2020,10,14,0.0,1.0,2113
66058,2020,10,15,0.0,1.0,2114
66058,2020,10,16,0.0,1.0,2115
66058,2020,10,17,0.0,1.0,2116
66058,2020,10,18,2.0,1.0,2117
66058,2020,10,19,3.0,1.0,2118
66058,2020,10,20,0.0,1.0,2119
66058,2020,10,21,0.0,1.0,2120
66058,2020,10,22,0.0,1.0,2121
66058,2020,10,23,0.0,1.0,2122
66058,2020,10,24,6.0,1.0,2123
66058,2020,10,25,10.0,1.0,2124
66058,2020,10,26,5.0,1.0,2125
66058,2020,10,27,0.0,1.0,2126
66058,2020,10,28,0.0,1.0,2127
66058,2020,10,29,2.0,1.0,2128
66058,2020,10,30,1.0,1.0,2129
66058,2020,10,31,0.0,1.0,2130
66058,2020,11,1,12.0,1.0,2131
66058,2020,11,2,1.0,1.0,2132
66058,2020,11,3,0.0,1.0,2133
66058,2020,11,4,0.0,1.0,2134
66058,2020,11,5,0.0,1.0,2135
66058,2020,11,6,8.0,1.0,2136
66058,2020,11,7,0.0,1.0,2137
66058,2020,11,8,0.0,1.0,2138
66058,2020,11,9,0.0,1.0,2139
66058,2020,11,10,0.0,1.0,2140
66058,2020,11,11,0.0,1.0,2141
66058,2020,11,12,0.0,1.0,2142
66058,2020,11,13,4.0,1.0,2143
66058,2020,11,14,2.0,1.0,2144
66058,2020,11,15,0.0,1.0,2145
66058,2020,11,16,0.0,1.0,2146
66058,2020,11,17,0.0,1.0,2147
66058,2020,11,18,0.0,1.0,2148
66058,2020,11,19,0.0,1.0,2149
66058,2020,11,20,0.0,1.0,2150
66058,2020,11,21,0.0,1.0,2151
66058,2020,11,22,0.0,1.0,2152
66058,2020,11,23,1.0,1.0,2153
66058,2020,11,24,1.0,1.0,2154
66058,2020,11,25,3.0,1.0,2155
66058,2020,11,26,0.0,1.0,2156
66058,2020,11,27,0.0,1.0,2157
66058,2020,11,28,0.0,1.0,2158
66058,2020,11,29,0.0,1.0,2159
66058,2020,11,30,0.0,1.0,2160
66058,2020,12,1,0.0,1.0,2161
66058,2020,12,2,1.0,1.0,2162
66058,2020,12,3,1.0,1.0,2163
66058,2020,12,4,0.0,1.0,2164
66058,2020,12,5,0.0,1.0,2165
66058,2020,12,6,5.0,1.0,2166
66058,2020,12,7,0.0,1.0,2167
66058,2020,12,8,0.0,1.0,2168
66058,2020,12,9,0.0,1.0,2169
66058,2020,12,10,0.0,1.0,2170
66058,2020,12,11,0.0,1.0,2171
66058,2020,12,12,0.0,1.0,2172
66058,2020,12,13,0.0,1.0,2173
66058,2020,12,14,0.0,1.0,2174
66058,2020,12,15,4.0,1.0,2175
66058,2020,12,16,4.0,1.0,2176
66058,2020,12,17,1.0,1.0,2177
66058,2020,12,18,0.0,1.0,2178
66058,2020,12,19,1.0,1.0,2179
66058,2020,12,20,0.0,1.0,2180
66058,2020,12,21,0.0,1.0,2181
66058,2020,12,22,21.0,1.0,2182
66058,2020,12,23,0.0,1.0,2183
66058,2020,12,24,0.0,1.0,2184
66058,2020,12,25,0.0,1.0,2185
66058,2020,12,26,2.0,1.0,2186
66058,2020,12,27,0.0,1.0,2187
66058,2020,12,28,0.0,1.0,2188
66058,2020,12,29,6.0,1.0,2189
66058,2020,12,30,5.0,1.0,2190
66058,2020,12,31,0.0,1.0,2191
66058,2021,1,1,0.0,1.0,2192
66058,2021,1,2,1.0,1.0,2193
66058,2021,1,3,4.0,1.0,2194
66058,2021,1,4,7.0,1.0,2195
66058,2021,1,5,16.0,1.0,2196
66058,2021,1,6,3.0,1.0,2197
66058,2021,1,7,0.0,1.0,2198
66058,2021,1,8,2.0,1.0,2199
66058,2021,1,9,3.0,1.0,2200
66058,2021,1,10,0.0,1.0,2201
66058,2021,1,11,0.0,1.0,2202
66058,2021,1,12,0.0,1.0,2203
66058,2021,1,13,0.0,1.0,2204
66058,2021,1,14,0.0,1.0,2205
66058,2021,1,15,0.0,1.0,2206
66058,2021,1,16,0.0,1.0,2207
66058,2021,1,17,0.0,1.0,2208
66058,2021,1,18,0.0,1.0,2209
66058,2021,1,19,0.0,1.0,2210
66058,2021,1,20,0.0,1.0,2211
66058,2021,1,21,0.0,1.0,2212
66058,2021,1,22,0.0,1.0,2213
66058,2021,1,23,0.0,1.0,2214
66058,2021,1,24,0.0,1.0,2215
66058,2021,1,25,0.0,1.0,2216
66058,2021,1,26,0.0,1.0,2217
66058,2021,1,27,0.0,1.0,2218
66058,2021,1,28,12.0,1.0,2219
66058,2021,1,29,4.0,1.0,2220
66058,2021,1,30,11.0,1.0,2221
66058,2021,1,31,0.0,1.0,2222
66058,2021,2,1,0.0,1.0,2223
66058,2021,2,2,30.0,1.0,2224
66058,2021,2,3,1.0,1.0,2225
66058,2021,2,4,0.0,1.0,2226
66058,2021,2,5,0.0,1.0,2227
66058,2021,2,6,0.0,1.0,2228
66058,2021,2,7,0.0,1.0,2229
66058,2021,2,8,0.0,1.0,2230
66058,2021,2,9,0.0,1.0,2231
66058,2021,2,10,2.0,1.0,2232
66058,2021,2,11,0.0,1.0,2233
66058,2021,2,12,0.0,1.0,2234
66058,2021,2,13,11.0,1.0,2235
66058,2021,2,14,8.0,1.0,2236
66058,2021,2,15,0.0,1.0,2237
66058,2021,2,16,2.0,1.0,2238
66058,2021,2,17,7.0,1.0,2239
66058,2021,2,18,0.0,1.0,2240
66058,2021,2,19,2.0,1.0,2241
66058,2021,2,20,0.0,1.0,2242
66058,2021,2,21,0.0,1.0,2243
66058,2021,2,22,0.0,1.0,2244
66058,2021,2,23,0.0,1.0,2245
66058,2021,2,24,13.0,1.0,2246
66058,2021,2,25,3.0,1.0,2247
66058,2021,2,26,2.0,1.0,2248
66058,2021,2,27,0.0,1.0,2249
66058,2021,2,28,0.0,1.0,2250
66058,2021,3,1,0.0,1.0,2251
66058,2021,3,2,2.0,1.0,2252
66058,2021,3,3,3.0,1.0,2253
66058,2021,3,4,0.0,1.0,2254
66058,2021,3,5,0.0,1.0,2255
66058,2021,3,6,0.0,1.0,2256
66058,2021,3,7,0.0,1.0,2257
66058,2021,3,8,0.0,1.0,2258
66058,2021,3,9,0.0,1.0,2259
66058,2021,3,10,0.0,1.0,2260
66058,2021,3,11,0.0,1.0,2261
66058,2021,3,12,6.0,1.0,2262
66058,2021,3,13,5.0,1.0,2263
66058,2021,3,14,6.0,1.0,2264
66058,2021,3,15,4.0,1.0,2265
66058,2021,3,16,0.0,1.0,2266
66058,2021,3,17,2.0,1.0,2267
66058,2021,3,18,4.0,1.0,2268
66058,2021,3,19,45.0,1.0,2269
66058,2021,3,20,29.0,1.0,2270
66058,2021,3,21,40.0,1.0,2271
66058,2021,3,22,25.0,1.0,2272
66058,2021,3,23,34.0,1.0,2273
66058,2021,3,24,21.0,1.0,2274
66058,2021,3,25,0.0,1.0,2275
66058,2021,3,26,2.0,1.0,2276
66058,2021,3,27,0.0,1.0,2277
66058,2021,3,28,0.0,1.0,2278
66058,2021,3,29,0.0,1.0,2279
66058,2021,3,30,0.0,1.0,2280
66058,2021,3,31,2.0,1.0,2281
66058,2021,4,1,4.0,1.0,2282
66058,2021,4,2,0.0,1.0,2283
66058,2021,4,3,0.0,1.0,2284
66058,2021,4,4,0.0,1.0,2285
66058,2021,4,5,0.0,1.0,2286
66058,2021,4,6,0.0,1.0,2287
66058,2021,4,7,11.0,1.0,2288
66058,2021,4,8,8.0,1.0,2289
66058,2021,4,9,0.0,1.0,2290
66058,2021,4,10,0.0,1.0,2291
66058,2021,4,11,0.0,1.0,2292
66058,2021,4,12,0.0,1.0,2293
66058,2021,4,13,0.0,1.0,2294
66058,2021,4,14,0.0,1.0,2295
66058,2021,4,15,0.0,1.0,2296
66058,2021,4,16,0.0,1.0,2297
66058,2021,4,17,0.0,1.0,2298
66058,2021,4,18,0.0,1.0,2299
66058,2021,4,19,0.0,1.0,2300
66058,2021,4,20,0.0,1.0,2301
66058,2021,4,21,0.0,1.0,2302
66058,2021,4,22,0.0,1.0,2303
66058,2021,4,23,0.0,1.0,2304
66058,2021,4,24,0.0,1.0,2305
66058,2021,4,25,0.0,1.0,2306
66058,2021,4,26,0.0,1.0,2307
66058,2021,4,27,0.0,1.0,2308
66058,2021,4,28,0.0,1.0,2309
66058,2021,4,29,0.0,1.0,2310
66058,2021,4,30,0.0,1.0,2311
66058,2021,5,1,0.0,1.0,2312
66058,2021,5,2,0.0,1.0,2313
66058,2021,5,3,0.0,1.0,2314
66058,2021,5,4,0.0,1.0,2315
66058,2021,5,5,29.0,1.0,2316
66058,2021,5,6,10.0,1.0,2317
66058,2021,5,7,11.0,1.0,2318
66058,2021,5,8,0.0,1.0,2319
66058,2021,5,9,0.0,1.0,2320
66058,2021,5,10,0.0,1.0,2321
66058,2021,5,11,0.0,1.0,2322
66058,2021,5,12,9.0,1.0,2323
66058,2021,5,13,4.0,1.0,2324
66058,2021,5,14,0.0,1.0,2325
66058,2021,5,15,0.0,1.0,2326
66058,2021,5,16,0.0,1.0,2327
66058,2021,5,17,0.0,1.0,2328
66058,2021,5,18,0.0,1.0,2329
66058,2021,5,19,0.0,1.0,2330
66058,2021,5,20,0.0,1.0,2331
66058,2021,5,21,0.0,1.0,2332
66058,2021,5,22,0.0,1.0,2333
66058,2021,5,23,0.0,1.0,2334
66058,2021,5,24,3.0,1.0,2335
66058,2021,5,25,3.0,1.0,2336
66058,2021,5,26,0.0,1.0,2337
66058,2021,5,27,0.0,1.0,2338
66058,2021,5,28,0.0,1.0,2339
66058,2021,5,29,0.0,1.0,2340
66058,2021,5,30,0.0,1.0,2341
66058,2021,5,31,0.0,1.0,2342
66058,2021,6,1,0.0,1.0,2343
66058,2021,6,2,0.0,1.0,2344
66058,2021,6,3,0.0,1.0,2345
66058,2021,6,4,9.0,1.0,2346
66058,2021,6,5,0.0,1.0,2347
66058,2021,6,6,0.0,1.0,2348
66058,2021,6,7,0.0,1.0,2349
66058,2021,6,8,0.0,1.0,2350
66058,2021,6,9,8.0,1.0,2351
66058,2021,6,10,1.0,1.0,2352
66058,2021,6,11,6.0,1.0,2353
66058,2021,6,12,0.0,1.0,2354
66058,2021,6,13,0.0,1.0,2355
66058,2021,6,14,0.0,1.0,2356
66058,2021,6,15,0.0,1.0,2357
66058,2021,6,16,0.0,1.0,2358
66058,2021,6,17,6.0,1.0,2359
66058,2021,6,18,0.0,1.0,2360
66058,2021,6,19,2.0,1.0,2361
66058,2021,6,20,1.0,1.0,2362
66058,2021,6,21,2.0,1.0,2363
66058,2021,6,22,2.0,1.0,2364
66058,2021,6,23,0.0,1.0,2365
66058,2021,6,24,0.0,1.0,2366
66058,2021,6,25,1.0,1.0,2367
66058,2021,6,26,0.0,1.0,2368
66058,2021,6,27,0.0,1.0,2369
66058,2021,6,28,0.0,1.0,2370
66058,2021,6,29,2.0,1.0,2371
66058,2021,6,30,5.0,1.0,2372
66058,2021,7,1,1.0,1.0,2373
66058,2021,7,2,5.0,1.0,2374
66058,2021,7,3,0.0,1.0,2375
66058,2021,7,4,0.0,1.0,2376
66058,2021,7,5,0.0,1.0,2377
66058,2021,7,6,0.0,1.0,2378
66058,2021,7,7,0.0,1.0,2379
66058,2021,7,8,0.0,1.0,2380
66058,2021,7,9,0.0,1.0,2381
66058,2021,7,10,4.0,1.0,2382
66058,2021,7,11,20.0,1.0,2383
66058,2021,7,12,3.0,1.0,2384
66058,2021,7,13,0.0,1.0,2385
66058,2021,7,14,0.0,1.0,2386
66058,2021,7,15,2.0,1.0,2387
66058,2021,7,16,3.0,1.0,2388
66058,2021,7,17,1.0,1.0,2389
66058,2021,7,18,0.0,1.0,2390
66058,2021,7,19,0.0,1.0,2391
66058,2021,7,20,0.0,1.0,2392
66058,2021,7,21,0.0,1.0,2393
66058,2021,7,22,0.0,1.0,2394
66058,2021,7,23,0.0,1.0,2395
66058,2021,7,24,1.0,1.0,2396
66058,2021,7,25,0.0,1.0,2397
66058,2021,7,26,0.0,1.0,2398
66058,2021,7,27,0.0,1.0,2399
66058,2021,7,28,0.0,1.0,2400
66058,2021,7,29,0.0,1.0,2401
66058,2021,7,30,0.0,1.0,2402
66058,2021,7,31,0.0,1.0,2403
66058,2021,8,1,0.0,1.0,2404
66058,2021,8,2,0.0,1.0,2405
66058,2021,8,3,1.0,1.0,2406
66058,2021,8,4,0.0,1.0,2407
66058,2021,8,5,0.0,1.0,2408
66058,2021,8,6,0.0,1.0,2409
66058,2021,8,7,0.0,1.0,2410
66058,2021,8,8,3.0,1.0,2411
66058,2021,8,9,0.0,1.0,2412
66058,2021,8,10,0.0,1.0,2413
66058,2021,8,11,0.0,1.0,2414
66058,2021,8,12,0.0,1.0,2415
66058,2021,8,13,0.0,1.0,2416
66058,2021,8,14,0.0,1.0,2417
66058,2021,8,15,0.0,1.0,2418
66058,2021,8,16,0.0,1.0,2419
66058,2021,8,17,0.0,1.0,2420
66058,2021,8,18,0.0,1.0,2421
66058,2021,8,19,0.0,1.0,2422
66058,2021,8,20,0.0,1.0,2423
66058,2021,8,21,0.0,1.0,2424
66058,2021,8,22,0.0,1.0,2425
66058,2021,8,23,0.0,1.0,2426
66058,2021,8,24,22.0,1.0,2427
66058,2021,8,25,56.0,1.0,2428
66058,2021,8,26,0.0,1.0,2429
66058,2021,8,27,0.0,1.0,2430
66058,2021,8,28,0.0,1.0,2431
66058,2021,8,29,0.0,1.0,2432
66058,2021,8,30,0.0,1.0,2433
66058,2021,8,31,0.0,1.0,2434
66058,2021,9,1,0.0,1.0,2435
66058,2021,9,2,0.0,1.0,2436
66058,2021,9,3,0.0,1.0,2437
66058,2021,9,4,0.0,1.0,2438
66058,2021,9,5,10.0,1.0,2439
66058,2021,9,6,1.0,1.0,2440
66058,2021,9,7,0.0,1.0,2441
66058,2021,9,8,0.0,1.0,2442
66058,2021,9,9,0.0,1.0,2443
66058,2021,9,10,0.0,1.0,2444
66058,2021,9,11,0.0,1.0,2445
66058,2021,9,12,0.0,1.0,2446
66058,2021,9,13,0.0,1.0,2447
66058,2021,9,14,13.0,1.0,2448
66058,2021,9,15,2.0,1.0,2449
66058,2021,9,16,0.0,1.0,2450
66058,2021,9,17,0.0,1.0,2451
66058,2021,9,18,0.0,1.0,2452
66058,2021,9,19,0.0,1.0,2453
66058,2021,9,20,0.0,1.0,2454
66058,2021,9,21,0.0,1.0,2455
66058,2021,9,22,1.0,1.0,2456
66058,2021,9,23,0.0,1.0,2457
66058,2021,9,24,0.0,1.0,2458
66058,2021,9,25,0.0,1.0,2459
66058,2021,9,26,0.0,1.0,2460
66058,2021,9,27,2.0,1.0,2461
66058,2021,9,28,0.0,1.0,2462
66058,2021,9,29,0.0,1.0,2463
66058,2021,9,30,2.0,1.0,2464
66058,2021,10,1,0.0,1.0,2465
66058,2021,10,2,3.0,1.0,2466
66058,2021,10,3,3.0,1.0,2467
66058,2021,10,4,0.0,1.0,2468
66058,2021,10,5,0.0,1.0,2469
66058,2021,10,6,0.0,1.0,2470
66058,2021,10,7,0.0,1.0,2471
66058,2021,10,8,0.0,1.0,2472
66058,2021,10,9,0.0,1.0,2473
66058,2021,10,10,0.0,1.0,2474
66058,2021,10,11,4.0,1.0,2475
66058,2021,10,12,1.0,1.0,2476
66058,2021,10,13,2.0,1.0,2477
66058,2021,10,14,3.0,1.0,2478
66058,2021,10,15,14.0,1.0,2479
66058,2021,10,16,0.0,1.0,2480
66058,2021,10,17,0.0,1.0,2481
66058,2021,10,18,0.0,1.0,2482
66058,2021,10,19,0.0,1.0,2483
66058,2021,10,20,0.0,1.0,2484
66058,2021,10,21,0.0,1.0,2485
66058,2021,10,22,0.0,1.0,2486
66058,2021,10,23,0.0,1.0,2487
66058,2021,10,24,2.0,1.0,2488
66058,2021,10,25,0.0,1.0,2489
66058,2021,10,26,0.0,1.0,2490
66058,2021,10,27,0.0,1.0,2491
66058,2021,10,28,0.0,1.0,2492
66058,2021,10,29,0.0,1.0,2493
66058,2021,10,30,0.0,1.0,2494
66058,2021,10,31,0.0,1.0,2495
66058,2021,11,1,0.0,1.0,2496
66058,2021,11,2,0.0,1.0,2497
66058,2021,11,3,0.0,1.0,2498
66058,2021,11,4,0.0,1.0,2499
66058,2021,11,5,16.0,1.0,2500
66058,2021,11,6,1.0,1.0,2501
66058,2021,11,7,0.0,1.0,2502
66058,2021,11,8,9.0,1.0,2503
66058,2021,11,9,0.0,1.0,2504
66058,2021,11,10,0.0,1.0,2505
66058,2021,11,11,13.0,1.0,2506
66058,2021,11,12,20.0,1.0,2507
66058,2021,11,13,0.0,1.0,2508
66058,2021,11,14,0.0,1.0,2509
66058,2021,11,15,0.0,1.0,2510
66058,2021,11,16,0.0,1.0,2511
66058,2021,11,17,0.0,1.0,2512
66058,2021,11,18,0.0,1.0,2513
66058,2021,11,19,0.0,1.0,2514
66058,2021,11,20,0.0,1.0,2515
66058,2021,11,21,13.0,1.0,2516
66058,2021,11,22,5.0,1.0,2517
66058,2021,11,23,2.0,1.0,2518
66058,2021,11,24,0.0,1.0,2519
66058,2021,11,25,2.0,1.0,2520
66058,2021,11,26,38.0,1.0,2521
66058,2021,11,28,0.0,1.0,2523
66058,2021,11,29,0.0,1.0,2524
66058,2021,11,30,0.0,1.0,2525
66058,2021,12,1,1.0,1.0,2526
66058,2021,12,2,0.0,1.0,2527
66058,2021,12,3,0.0,1.0,2528
66058,2021,12,4,0.0,1.0,2529
66058,2021,12,5,0.0,1.0,2530
66058,2021,12,6,0.0,1.0,2531
66058,2021,12,7,0.0,1.0,2532
66058,2021,12,8,0.0,1.0,2533
66058,2021,12,9,2.0,1.0,2534
66058,2021,12,10,16.0,1.0,2535
66058,2021,12,11,8.0,1.0,2536
66058,2021,12,12,0.0,1.0,2537
66058,2021,12,13,0.0,1.0,2538
66058,2021,12,14,0.0,1.0,2539
66058,2021,12,15,0.0,1.0,2540
66058,2021,12,16,0.0,1.0,2541
66058,2021,12,17,0.0,1.0,2542
66058,2021,12,18,0.0,1.0,2543
66058,2021,12,19,3.0,1.0,2544
66058,2021,12,20,0.0,1.0,2545
66058,2021,12,21,0.0,1.0,2546
66058,2021,12,22,0.0,1.0,2547
66058,2021,12,23,2.0,1.0,2548
66058,2021,12,24,30.0,1.0,2549
66058,2021,12,25,0.0,1.0,2550
66058,2021,12,26,0.0,1.0,2551
66058,2022,5,4,0.0,1.0,2680
66058,2022,5,5,0.0,1.0,2681
66058,2022,5,6,0.0,1.0,2682
66058,2022,5,7,0.0,1.0,2683
66058,2022,5,8,0.0,1.0,2684
66058,2022,5,9,0.0,1.0,2685
66058,2022,5,10,24.0,1.0,2686
66058,2022,5,11,0.0,1.0,2687
66058,2022,5,12,26.0,1.0,2688
66058,2022,5,13,11.0,1.0,2689
66058,2022,5,14,0.0,1.0,2690
66058,2022,5,15,0.0,1.0,2691
66058,2022,5,16,0.0,1.0,2692
66058,2022,5,17,0.0,1.0,2693
66058,2022,5,18,0.0,1.0,2694
66058,2022,5,19,0.0,1.0,2695
66058,2022,5,20,2.0,1.0,2696
66058,2022,5,21,20.0,1.0,2697
66058,2022,5,22,8.0,1.0,2698
66058,2022,5,23,31.0,1.0,2699
66058,2022,5,24,29.0,1.0,2700
66058,2022,5,25,5.0,1.0,2701
66058,2022,5,26,0.0,1.0,2702
66058,2022,5,27,0.0,1.0,2703
66058,2022,5,28,0.0,1.0,2704
66058,2022,5,29,0.0,1.0,2705
66058,2022,5,30,0.0,1.0,2706
66058,2022,5,31,5.0,1.0,2707
66058,2022,6,1,0.0,1.0,2708
66058,2022,6,2,0.0,1.0,2709
66058,2022,6,3,0.0,1.0,2710
66058,2022,6,4,0.0,1.0,2711
66058,2022,6,5,0.0,1.0,2712
66058,2022,6,6,0.0,1.0,2713
66058,2022,6,7,0.0,1.0,2714
66058,2022,6,8,0.0,1.0,2715
66058,2022,6,9,0.0,1.0,2716
66058,2022,6,10,0.0,1.0,2717
66058,2022,6,11,0.0,1.0,2718
66058,2022,6,12,0.0,1.0,2719
66058,2022,6,13,0.0,1.0,2720
66058,2022,6,14,0.0,1.0,2721
66058,2022,6,15,0.0,1.0,2722
66058,2022,6,16,0.0,1.0,2723
66058,2022,6,17,0.0,1.0,2724
66058,2022,6,18,0.0,1.0,2725
66058,2022,6,19,0.0,1.0,2726
66058,2022,6,20,3.0,1.0,2727
66058,2022,6,21,0.0,1.0,2728
66058,2022,6,22,2.0,1.0,2729
66058,2022,6,23,0.0,1.0,2730
66058,2022,6,24,0.0,1.0,2731
66058,2022,6,25,0.0,1.0,2732
66058,2022,6,26,0.0,1.0,2733
66058,2022,6,27,0.0,1.0,2734
66058,2022,6,28,1.0,1.0,2735
66058,2022,6,29,0.0,1.0,2736
66058,2022,6,30,0.0,1.0,2737
66058,2022,7,1,4.0,1.0,2738
66058,2022,7,2,21.0,1.0,2739
66058,2022,7,3,84.0,1.0,2740
66058,2022,7,4,5.0,1.0,2741
66058,2022,7,5,11.0,1.0,2742
66058,2022,7,6,0.0,1.0,2743
66058,2022,7,7,1.0,1.0,2744
66058,2022,7,8,0.0,1.0,2745
66058,2022,7,9,0.0,1.0,2746
66058,2022,7,10,19.0,1.0,2747
66058,2022,7,11,11.0,1.0,2748
66058,2022,7,12,0.0,1.0,2749
66058,2022,7,13,0.0,1.0,2750
66058,2022,7,14,4.0,1.0,2751
66058,2022,7,15,0.0,1.0,2752
66058,2022,7,16,0.0,1.0,2753
66058,2022,7,17,0.0,1.0,2754
66058,2022,7,18,0.0,1.0,2755
66058,2022,7,19,0.0,1.0,2756
66058,2022,7,20,17.0,1.0,2757
66058,2022,7,21,5.0,1.0,2758
66058,2022,7,22,7.0,1.0,2759
66058,2022,7,23,3.0,1.0,2760
66058,2022,7,24,4.0,1.0,2761
66058,2022,7,25,0.0,1.0,2762
66058,2022,7,26,2.0,1.0,2763
66058,2022,7,27,0.0,1.0,2764
66058,2022,7,28,0.0,1.0,2765
66058,2022,7,29,0.0,1.0,2766
66058,2022,7,30,0.0,1.0,2767
66058,2022,7,31,0.0,1.0,2768
66058,2022,8,1,0.0,1.0,2769
66058,2022,8,2,0.0,1.0,2770
66058,2022,8,3,0.0,1.0,2771
66058,2022,8,4,0.0,1.0,2772
66058,2022,8,5,0.0,1.0,2773
66058,2022,8,6,0.0,1.0,2774
66058,2022,8,7,0.0,1.0,2775
66058,2022,8,8,0.0,1.0,2776
66058,2022,8,9,0.0,1.0,2777
66058,2022,8,10,4.0,1.0,2778
66058,2022,8,11,0.0,1.0,2779
66058,2022,8,12,1.0,1.0,2780
66058,2022,8,13,1.0,1.0,2781
66058,2022,8,14,0.0,1.0,2782
66058,2022,8,15,0.0,1.0,2783
66058,2022,8,16,0.0,1.0,2784
66058,2022,8,17,0.0,1.0,2785
66058,2022,8,18,0.0,1.0,2786
66058,2022,8,19,0.0,1.0,2787
66058,2022,8,20,0.0,1.0,2788
66058,2022,8,21,0.0,1.0,2789
66058,2022,8,22,0.0,1.0,2790
66058,2022,8,23,0.0,1.0,2791
66058,2022,8,24,4.0,1.0,2792
66058,2022,8,25,0.0,1.0,2793
66058,2022,8,26,1.0,1.0,2794
66058,2022,8,27,12.0,1.0,2795
66058,2022,8,28,5.0,1.0,2796
66058,2022,8,29,0.0,1.0,2797
66058,2022,8,30,1.0,1.0,2798
66058,2022,8,31,0.0,1.0,2799
66058,2022,9,1,0.0,1.0,2800
66058,2022,9,2,0.0,1.0,2801
66058,2022,9,3,1.0,1.0,2802
66058,2022,9,4,3.0,1.0,2803
66058,2022,9,5,1.0,1.0,2804
66058,2022,9,6,0.0,1.0,2805
66058,2022,9,7,0.0,1.0,2806
66058,2022,9,8,0.0,1.0,2807
66058,2022,9,9,3.0,1.0,2808
66058,2022,9,10,1.0,1.0,2809
66058,2022,9,11,0.0,1.0,2810
66058,2022,9,12,0.0,1.0,2811
66058,2022,9,13,0.0,1.0,2812
66058,2022,9,14,0.0,1.0,2813
66058,2022,9,15,0.0,1.0,2814
66058,2022,9,16,15.0,1.0,2815
66058,2022,9,17,0.0,1.0,2816
66058,2022,9,18,0.0,1.0,2817
66058,2022,9,19,0.0,1.0,2818
66058,2022,9,20,0.0,1.0,2819
66058,2022,9,21,0.0,1.0,2820
66058,2022,9,22,1.0,1.0,2821
66058,2022,9,23,8.0,1.0,2822
66058,2022,9,24,1.0,1.0,2823
66058,2022,9,25,0.0,1.0,2824
66058,2022,9,26,0.0,1.0,2825
66058,2022,9,27,0.0,1.0,2826
