Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality_Y
61425,2022,12,21,12.7,1.0,False
61425,2022,12,22,11.3,1.0,True
61425,2022,12,23,16.5,1.0,False
61425,2022,12,24,18.4,1.0,True
61425,2022,12,25,19.7,1.0,False
61425,2022,12,26,19.5,1.0,False
61425,2022,12,27,17.4,1.0,False
61425,2022,12,28,18.7,1.0,False
61425,2022,12,29,17.7,1.0,True
61425,2022,12,30,19.1,1.0,False
61425,2022,12,31,16.9,1.0,True
61425,2023,1,1,18.2,1.0,False
61425,2023,1,2,16.9,1.0,False
61425,2023,1,3,18.2,1.0,False
61425,2023,1,4,20.2,1.0,False
61425,2023,1,5,17.8,1.0,False
61425,2023,1,6,15.8,1.0,False
61425,2023,1,7,16.9,1.0,False
61425,2023,1,8,16.9,1.0,False
61425,2023,1,9,14.5,1.0,False
61425,2023,1,10,14.9,1.0,False
61425,2023,1,11,19.1,1.0,False
61425,2023,1,12,15.9,1.0,False
61425,2023,1,13,16.4,1.0,True
61425,2023,1,14,18.4,1.0,False
61425,2023,1,15,16.4,1.0,False
61425,2023,1,16,18.9,1.0,False
61425,2023,1,17,17.8,1.0,False
61425,2023,1,18,17.0,1.0,False
61425,2023,1,19,19.4,1.0,False
61425,2023,1,20,17.0,1.0,False
61425,2023,1,21,14.2,1.0,False
61425,2023,1,22,17.6,1.0,False
61425,2023,1,23,17.0,1.0,False
61425,2023,1,24,17.5,1.0,False
61425,2023,1,25,17.4,1.0,False
61425,2023,1,26,20.1,1.0,False
61425,2023,1,27,19.7,1.0,False
61425,2023,1,28,21.8,1.0,False
61425,2023,1,29,24.1,1.0,False
61425,2023,1,30,21.3,1.0,False
61425,2023,1,31,20.6,1.0,False
61425,2023,2,1,21.2,1.0,False
61425,2023,2,2,19.2,1.0,True
61425,2023,2,3,18.1,1.0,True
61425,2023,2,4,17.4,1.0,False
61425,2023,2,5,13.2,1.0,False
61425,2023,2,6,18.0,1.0,False
61425,2023,2,7,19.8,1.0,False
61425,2023,2,8,18.6,1.0,True
61425,2023,2,9,21.9,1.0,False
61425,2023,2,10,16.1,1.0,False
61425,2023,2,11,16.9,1.0,False
61425,2023,2,12,17.6,1.0,False
61425,2023,2,13,19.5,1.0,False
61425,2023,2,14,19.4,1.0,False
61425,2023,2,15,17.3,1.0,False
61425,2023,2,16,15.1,1.0,False
61425,2023,2,17,17.1,1.0,False
61425,2023,2,18,17.5,1.0,False
61425,2023,2,19,20.3,1.0,False
61425,2023,2,20,19.9,1.0,False
61425,2023,2,21,18.4,1.0,False
61425,2023,2,22,18.7,1.0,False
61425,2023,2,23,16.0,1.0,False
61425,2023,2,24,14.9,1.0,False
61425,2023,2,25,15.4,1.0,False
61425,2023,2,26,15.7,1.0,False
61425,2023,2,27,20.3,1.0,False
61425,2023,2,28,19.6,1.0,False
61425,2023,3,1,21.0,1.0,False
61425,2023,3,2,20.0,1.0,False
61425,2023,3,3,16.9,1.0,False
61425,2023,3,4,18.7,1.0,False
61425,2023,3,5,16.4,1.0,False
61425,2023,3,6,20.8,1.0,False
61425,2023,3,7,19.8,1.0,True
61425,2023,3,8,14.0,1.0,False
61425,2023,3,9,13.9,1.0,False
61425,2023,3,10,15.2,1.0,False
61425,2023,3,11,16.1,1.0,False
61425,2023,3,12,20.7,1.0,False
61425,2023,3,13,22.0,1.0,False
61425,2023,3,14,18.3,1.0,False
61425,2023,3,15,19.6,1.0,False
61425,2023,3,16,17.0,1.0,False
61425,2023,3,17,17.2,1.0,False
61425,2023,3,18,19.5,1.0,False
61425,2023,3,19,19.2,1.0,False
61425,2023,3,20,21.3,1.0,False
61425,2023,3,21,17.4,1.0,False
61425,2023,3,22,16.9,1.0,False
61425,2023,3,23,18.5,1.0,False
61425,2023,3,24,18.5,1.0,False
61425,2023,3,25,19.5,1.0,False
61425,2023,3,26,17.6,1.0,False
61425,2023,3,27,17.1,1.0,False
61425,2023,3,28,17.8,1.0,False
61425,2023,3,29,19.0,1.0,False
61425,2023,3,30,14.3,1.0,False
61425,2023,3,31,10.5,1.0,False
61425,2023,4,1,12.1,1.0,True
61425,2023,4,2,14.9,1.0,True
61425,2023,4,3,15.2,1.0,True
61425,2023,4,4,14.3,1.0,True
61425,2023,4,5,14.5,1.0,True
61425,2023,4,6,13.8,1.0,True
61425,2023,4,7,13.8,1.0,True
61425,2023,4,8,14.6,1.0,True
61425,2023,4,9,12.9,1.0,True
61425,2023,4,10,8.4,1.0,True
61425,2023,4,11,10.5,1.0,True
61425,2023,4,12,10.9,1.0,True
61425,2023,4,13,13.7,1.0,True
61425,2023,4,14,15.3,1.0,True
61425,2023,4,15,12.0,1.0,True
61425,2023,4,16,18.2,1.0,True
61425,2023,4,17,11.9,1.0,True
61425,2023,4,18,10.8,1.0,True
61425,2023,4,19,10.8,1.0,True
61425,2023,4,20,14.1,1.0,True
61425,2023,4,21,13.8,1.0,True
61425,2023,4,22,15.5,1.0,True
61425,2023,4,23,13.0,1.0,True
61425,2023,4,24,15.9,1.0,True
61425,2023,4,25,12.9,1.0,True
61425,2023,4,26,10.4,1.0,True
61425,2023,4,27,12.3,1.0,True
61425,2023,4,28,11.6,1.0,True
61425,2023,4,29,15.7,1.0,True
61425,2023,4,30,14.4,1.0,True
61425,2023,5,1,10.3,1.0,False
61425,2023,5,2,8.9,1.0,False
61425,2023,5,3,11.1,1.0,False
61425,2023,5,4,10.0,1.0,False
61425,2023,5,5,8.8,1.0,False
61425,2023,5,6,7.9,1.0,False
61425,2023,5,7,7.7,1.0,False
61425,2023,5,8,7.4,1.0,False
61425,2023,5,9,9.8,1.0,False
61425,2023,5,10,9.2,1.0,False
61425,2023,5,11,8.5,1.0,False
61425,2023,5,12,7.9,1.0,False
61425,2023,5,13,8.8,1.0,False
61425,2023,5,14,9.4,1.0,False
61425,2023,5,15,10.1,1.0,False
61425,2023,5,16,10.1,1.0,False
61425,2023,5,17,10.0,1.0,False
61425,2023,5,18,10.2,1.0,False
61425,2023,5,19,10.3,1.0,False
61425,2023,5,20,4.2,1.0,False
61425,2023,5,21,8.2,1.0,False
61425,2023,5,22,6.5,1.0,False
61425,2023,5,23,3.6,1.0,False
61425,2023,5,24,4.2,1.0,False
61425,2023,5,25,5.0,1.0,False
61425,2023,5,26,11.1,1.0,False
61425,2023,5,27,7.3,1.0,False
61425,2023,5,28,3.1,1.0,False
61425,2023,5,29,7.2,1.0,False
61425,2023,5,30,4.7,1.0,False
61425,2023,5,31,5.5,1.0,False
61425,2023,6,1,14.0,1.0,True
61425,2023,6,2,10.1,1.0,True
61425,2023,6,3,11.8,1.0,True
61425,2023,6,4,15.4,1.0,True
61425,2023,6,5,12.6,1.0,True
61425,2023,6,6,12.0,1.0,True
61425,2023,6,7,8.7,1.0,True
61425,2023,6,8,9.0,1.0,True
61425,2023,6,9,6.0,1.0,True
61425,2023,6,10,4.2,1.0,True
61425,2023,6,11,3.1,1.0,True
61425,2023,6,12,5.1,1.0,True
61425,2023,6,13,8.8,1.0,True
61425,2023,6,14,9.0,1.0,True
61425,2023,6,15,2.4,1.0,True
61425,2023,6,16,3.5,1.0,True
61425,2023,6,17,3.4,1.0,True
61425,2023,6,18,3.0,1.0,True
61425,2023,6,19,1.4,1.0,True
61425,2023,6,20,4.7,1.0,True
61425,2023,6,21,3.5,1.0,True
61425,2023,6,22,4.8,1.0,True
61425,2023,6,23,10.2,1.0,True
61425,2023,6,24,9.7,1.0,True
61425,2023,6,25,3.6,1.0,True
61425,2023,6,26,5.4,1.0,True
61425,2023,6,27,3.7,1.0,True
61425,2023,6,28,6.6,1.0,True
61425,2023,6,29,6.9,1.0,True
61425,2023,6,30,6.8,1.0,True
61425,2023,7,1,4.8,1.0,False
61425,2023,7,2,8.0,1.0,False
61425,2023,7,3,7.8,1.0,False
61425,2023,7,4,10.9,1.0,False
61425,2023,7,5,11.3,1.0,False
61425,2023,7,6,9.9,1.0,False
61425,2023,7,7,6.5,1.0,False
61425,2023,7,8,8.0,1.0,False
61425,2023,7,9,6.7,1.0,False
61425,2023,7,10,5.3,1.0,False
61425,2023,7,11,2.3,1.0,False
61425,2023,7,12,2.9,1.0,False
61425,2023,7,13,4.1,1.0,False
61425,2023,7,14,5.6,1.0,False
61425,2023,7,15,5.5,1.0,False
61425,2023,7,16,12.2,1.0,False
61425,2023,7,17,10.4,1.0,False
61425,2023,7,18,7.1,1.0,False
61425,2023,7,19,7.6,1.0,False
61425,2023,7,20,2.3,1.0,False
61425,2023,7,21,6.3,1.0,False
61425,2023,7,22,7.9,1.0,False
61425,2023,7,23,5.6,1.0,False
61425,2023,7,24,9.9,1.0,False
61425,2023,7,25,6.5,1.0,False
61425,2023,7,26,5.0,1.0,False
61425,2023,7,27,5.9,1.0,False
61425,2023,7,28,5.8,1.0,False
61425,2023,7,29,11.4,1.0,False
61425,2023,7,30,7.8,1.0,False
61425,2023,7,31,9.6,1.0,False
61425,2023,8,1,8.3,1.0,False
61425,2023,8,2,7.2,1.0,False
61425,2023,8,4,6.0,1.0,True
61425,2023,8,5,8.7,1.0,False
61425,2023,8,6,12.8,1.0,False
61425,2023,8,7,8.9,1.0,False
61425,2023,8,8,10.7,1.0,False
61425,2023,8,9,7.3,1.0,False
61425,2023,8,10,6.0,1.0,False
61425,2023,8,11,6.5,1.0,False
61425,2023,8,12,3.6,1.0,False
61425,2023,8,13,10.0,1.0,False
61425,2023,8,14,12.0,1.0,False
61425,2023,8,15,9.1,1.0,False
61425,2023,8,16,10.0,1.0,False
61425,2023,8,17,5.6,1.0,False
61425,2023,8,18,10.1,1.0,False
61425,2023,8,19,5.4,1.0,False
61425,2023,8,20,9.8,1.0,False
61425,2023,8,21,7.2,1.0,False
61425,2023,8,22,5.8,1.0,False
61425,2023,8,23,10.3,1.0,False
61425,2023,8,24,9.3,1.0,False
61425,2023,8,25,5.3,1.0,False
61425,2023,8,26,6.6,1.0,False
61425,2023,8,27,7.4,1.0,False
61425,2023,8,28,7.0,1.0,False
61425,2023,8,29,7.0,1.0,False
61425,2023,8,30,8.6,1.0,False
61425,2023,8,31,9.3,1.0,False
61425,2023,9,1,10.1,1.0,True
61425,2023,9,2,9.4,1.0,True
61425,2023,9,3,7.7,1.0,True
61425,2023,9,4,6.5,1.0,True
61425,2023,9,5,12.4,1.0,True
61425,2023,9,6,5.3,1.0,True
61425,2023,9,7,7.2,1.0,True
61425,2023,9,8,16.2,1.0,True
61425,2023,9,9,7.7,1.0,True
61425,2023,9,10,5.5,1.0,True
61425,2023,9,11,5.2,1.0,True
61425,2023,9,12,6.4,1.0,True
61425,2023,9,13,6.6,1.0,True
61425,2023,9,14,7.8,1.0,True
61425,2023,9,15,7.6,1.0,True
61425,2023,9,16,9.8,1.0,True
61425,2023,9,17,13.2,1.0,True
61425,2023,9,18,9.5,1.0,True
61425,2023,9,19,11.8,1.0,True
61425,2023,9,20,18.0,1.0,True
61425,2023,9,21,16.0,1.0,True
61425,2023,9,22,12.2,1.0,True
61425,2023,9,23,7.1,1.0,True
61425,2023,9,24,7.2,1.0,True
61425,2023,9,25,7.2,1.0,True
61425,2023,9,26,10.1,1.0,True
61425,2023,9,27,13.3,1.0,True
61425,2023,9,28,15.8,1.0,True
61425,2023,9,29,9.6,1.0,True
61425,2023,9,30,13.4,1.0,True
61425,2023,10,1,13.2,1.0,True
61425,2023,10,2,16.9,1.0,True
61425,2023,10,3,15.1,1.0,True
61425,2023,10,4,17.9,1.0,True
61425,2023,10,5,12.9,1.0,True
61425,2023,10,6,10.2,1.0,True
61425,2023,10,7,12.7,1.0,True
61425,2023,10,8,10.3,1.0,True
61425,2023,10,9,7.6,1.0,True
61425,2023,10,10,10.9,1.0,True
61425,2023,10,11,13.2,1.0,True
61425,2023,10,12,11.3,1.0,True
61425,2023,10,13,11.4,1.0,True
61425,2023,10,14,8.7,1.0,True
61425,2023,10,15,13.1,1.0,True
61425,2023,10,16,10.9,1.0,True
61425,2023,10,17,12.0,1.0,True
61425,2023,10,18,13.1,1.0,True
61425,2023,10,19,13.1,1.0,True
61425,2023,10,20,10.7,1.0,True
61425,2023,10,21,13.3,1.0,True
61425,2023,10,22,15.7,1.0,True
61425,2023,10,23,9.1,1.0,True
61425,2023,10,24,11.4,1.0,True
61425,2023,10,25,14.0,1.0,True
61425,2023,10,26,12.7,1.0,True
61425,2023,10,27,12.5,1.0,True
61425,2023,10,28,11.0,1.0,True
61425,2023,10,29,8.5,1.0,True
61425,2023,10,30,10.7,1.0,True
61425,2023,10,31,14.8,1.0,True
61425,2023,11,1,13.4,1.0,True
61425,2023,11,2,14.3,1.0,True
61425,2023,11,3,13.8,1.0,True
61425,2023,11,4,16.0,1.0,True
61425,2023,11,5,15.9,1.0,True
61425,2023,11,6,11.8,1.0,True
61425,2023,11,7,11.4,1.0,True
61425,2023,11,8,12.3,1.0,True
61425,2023,11,9,15.0,1.0,True
61425,2023,11,10,15.0,1.0,True
61425,2023,11,11,17.0,1.0,True
61425,2023,11,12,18.8,1.0,True
61425,2023,11,13,17.5,1.0,True
61425,2023,11,14,13.2,1.0,True
61425,2023,11,15,19.2,1.0,True
61425,2023,11,16,15.9,1.0,True
61425,2023,11,17,15.7,1.0,True
61425,2023,11,18,13.3,1.0,True
61425,2023,11,19,12.4,1.0,True
61425,2023,11,20,16.7,1.0,True
61425,2023,11,21,18.1,1.0,True
61425,2023,11,22,17.6,1.0,True
61425,2023,11,23,18.8,1.0,True
61425,2023,11,24,19.2,1.0,True
61425,2023,11,25,18.8,1.0,True
61425,2023,11,26,18.7,1.0,True
61425,2023,11,27,17.9,1.0,True
61425,2023,11,28,20.0,1.0,True
61425,2023,11,29,20.3,1.0,True
61425,2023,11,30,16.7,1.0,True
61425,2023,12,1,15.9,1.0,True
61425,2023,12,2,19.3,1.0,True
61425,2023,12,3,14.2,1.0,True
61425,2023,12,4,15.8,1.0,True
61425,2023,12,5,14.3,1.0,True
61425,2023,12,6,19.9,1.0,True
61425,2023,12,7,16.8,1.0,True
61425,2023,12,8,19.2,1.0,True
61425,2023,12,9,21.2,1.0,True
61425,2023,12,10,21.0,1.0,True
61425,2023,12,11,19.0,1.0,True
61425,2023,12,12,19.1,1.0,True
61425,2023,12,13,19.0,1.0,True
61425,2023,12,14,22.0,1.0,True
61425,2023,12,15,21.4,1.0,True
61425,2023,12,16,17.8,1.0,True
61425,2023,12,17,21.4,1.0,True
61425,2023,12,18,19.6,1.0,True
61425,2023,12,19,23.3,1.0,True
61425,2023,12,20,19.3,1.0,True
61425,2023,12,21,17.0,1.0,True
61425,2023,12,22,18.3,1.0,True
61425,2023,12,23,17.0,1.0,True
61425,2023,12,24,18.2,1.0,True
61425,2023,12,25,17.9,1.0,True
61425,2023,12,26,20.3,1.0,True
61425,2023,12,27,18.2,1.0,True
61425,2023,12,28,15.2,1.0,True
61425,2023,12,29,18.1,1.0,True
61425,2023,12,30,18.2,1.0,True
61425,2023,12,31,17.3,1.0,True
61425,2024,1,1,17.6,1.0,True
61425,2024,1,2,19.2,1.0,True
61425,2024,1,3,18.6,1.0,True
61425,2024,1,4,19.4,1.0,True
61425,2024,1,5,21.0,1.0,True
61425,2024,1,6,13.7,1.0,True
61425,2024,1,7,16.3,1.0,True
61425,2024,1,8,20.3,1.0,True
61425,2024,1,9,21.8,1.0,True
61425,2024,1,10,21.8,1.0,True
61425,2024,1,11,22.1,1.0,True
61425,2024,1,12,21.8,1.0,True
61425,2024,1,13,18.9,1.0,True
61425,2024,1,14,20.4,1.0,True
61425,2024,1,15,19.6,1.0,True
61425,2024,1,16,18.6,1.0,True
61425,2024,1,17,21.0,1.0,True
61425,2024,1,18,21.9,1.0,True
61425,2024,1,19,15.5,1.0,True
61425,2024,1,20,19.8,1.0,True
61425,2024,1,21,19.0,1.0,True
61425,2024,1,22,21.3,1.0,True
61425,2024,1,23,18.9,1.0,True
61425,2024,1,24,16.0,1.0,True
61425,2024,1,25,22.3,1.0,True
61425,2024,1,26,21.7,1.0,True
61425,2024,1,27,20.3,1.0,True
61425,2024,1,28,16.5,1.0,True
61425,2024,1,29,19.5,1.0,True
61425,2024,1,30,23.5,1.0,True
61425,2024,1,31,20.5,1.0,True
61425,2024,2,1,21.3,1.0,True
61425,2024,2,2,20.9,1.0,True
61425,2024,2,3,19.1,1.0,True
61425,2024,2,4,19.1,1.0,True
61425,2024,2,5,24.1,1.0,True
61425,2024,2,6,22.8,1.0,True
61425,2024,2,7,18.9,1.0,True
61425,2024,2,8,18.9,1.0,True
61425,2024,2,9,16.3,1.0,True
61425,2024,2,10,19.8,1.0,True
61425,2024,2,11,18.0,1.0,True
61425,2024,2,12,17.0,1.0,True
61425,2024,2,13,18.6,1.0,True
61425,2024,2,14,18.9,1.0,True
61425,2024,2,15,19.1,1.0,True
61425,2024,2,16,19.3,1.0,True
61425,2024,2,17,21.3,1.0,True
61425,2024,2,18,19.8,1.0,True
61425,2024,2,19,21.6,1.0,True
61425,2024,2,20,19.1,1.0,True
61425,2024,2,21,18.9,1.0,True
61425,2024,2,22,20.6,1.0,True
61425,2024,2,23,19.7,1.0,True
61425,2024,2,24,19.5,1.0,True
61425,2024,2,25,16.7,1.0,True
61425,2024,2,26,16.6,1.0,True
61425,2024,2,27,20.8,1.0,True
61425,2024,2,28,20.4,1.0,True
61425,2024,2,29,21.2,1.0,True
61425,2024,3,1,22.7,1.0,True
61425,2024,3,2,23.1,1.0,True
61425,2024,3,3,18.4,1.0,True
61425,2024,3,4,20.4,1.0,True
61425,2024,3,5,13.9,1.0,True
61425,2024,3,6,15.9,1.0,True
61425,2024,3,7,18.1,1.0,True
61425,2024,3,8,18.9,1.0,True
61425,2024,3,9,17.5,1.0,True
61425,2024,3,10,17.8,1.0,True
61425,2024,3,11,17.3,1.0,True
61425,2024,3,12,16.3,1.0,True
61425,2024,3,13,17.3,1.0,True
61425,2024,3,14,17.8,1.0,True
61425,2024,3,15,18.0,1.0,True
61425,2024,3,16,15.9,1.0,True
61425,2024,3,17,17.6,1.0,True
61425,2024,3,18,17.8,1.0,True
61425,2024,3,19,18.8,1.0,True
61425,2024,3,20,20.3,1.0,True
61425,2024,3,21,15.6,1.0,True
61425,2024,3,22,14.5,1.0,True
61425,2024,3,23,13.2,1.0,True
61425,2024,3,24,16.4,1.0,True
61425,2024,3,25,15.1,1.0,True
61425,2024,3,26,14.8,1.0,True
61425,2024,3,27,18.8,1.0,True
61425,2024,3,28,18.5,1.0,True
61425,2024,3,29,16.6,1.0,True
61425,2024,3,30,13.7,1.0,True
61425,2024,3,31,15.5,1.0,True
61425,2024,4,1,15.1,1.0,False
61425,2024,4,2,16.5,1.0,False
61425,2024,4,3,13.9,1.0,False
61425,2024,4,4,16.9,1.0,False
61425,2024,4,5,17.1,1.0,False
61425,2024,4,6,18.5,1.0,False
61425,2024,4,7,13.4,1.0,True
61425,2024,4,8,15.7,1.0,False
61425,2024,4,9,14.9,1.0,False
61425,2024,4,10,12.9,1.0,False
61425,2024,4,11,13.2,1.0,False
61425,2024,4,12,12.2,1.0,False
61425,2024,4,13,12.3,1.0,False
61425,2024,4,14,13.3,1.0,False
61425,2024,4,15,13.8,1.0,False
61425,2024,4,16,15.3,1.0,False
61425,2024,4,17,15.4,1.0,False
61425,2024,4,18,15.8,1.0,True
61425,2024,4,19,12.6,1.0,False
61425,2024,4,20,15.4,1.0,False
61425,2024,4,21,15.2,1.0,False
61425,2024,4,22,12.9,1.0,False
61425,2024,4,23,11.4,1.0,False
61425,2024,4,24,13.5,1.0,False
61425,2024,4,25,14.6,1.0,False
61425,2024,4,26,10.9,1.0,False
61425,2024,4,27,11.5,1.0,False
61425,2024,4,28,11.0,1.0,False
61425,2024,4,29,11.5,1.0,False
61425,2024,4,30,12.9,1.0,False
61425,2024,5,1,13.2,1.0,False
61425,2024,5,2,13.7,1.0,True
61425,2024,5,3,12.7,1.0,False
61425,2024,5,4,13.3,1.0,False
61425,2024,5,5,14.2,1.0,True
61425,2024,5,6,14.9,1.0,False
61425,2024,5,7,10.7,1.0,False
61425,2024,5,8,13.4,1.0,False
61425,2024,5,9,12.9,1.0,False
61425,2024,5,10,13.7,1.0,False
61425,2024,5,11,14.8,1.0,False
61425,2024,5,12,14.6,1.0,False
61425,2024,5,13,13.9,1.0,False
61425,2024,5,14,10.7,1.0,False
61425,2024,5,15,12.4,1.0,False
61425,2024,5,16,11.2,1.0,False
61425,2024,5,17,11.4,1.0,False
61425,2024,5,18,12.0,1.0,False
61425,2024,5,19,10.6,1.0,False
61425,2024,5,20,6.3,1.0,False
61425,2024,5,21,12.7,1.0,False
61425,2024,5,22,9.5,1.0,False
61425,2024,5,23,7.9,1.0,False
61425,2024,5,24,7.2,1.0,False
61425,2024,5,25,10.4,1.0,False
61425,2024,5,26,8.6,1.0,False
61425,2024,5,27,8.0,1.0,False
61425,2024,5,28,7.1,1.0,False
61425,2024,5,29,6.3,1.0,False
61425,2024,5,30,7.0,1.0,False
61425,2024,5,31,13.4,1.0,False
61425,2024,6,1,12.3,1.0,False
61425,2024,6,2,12.0,1.0,False
61425,2024,6,3,9.5,1.0,False
61425,2024,6,4,7.8,1.0,False
61425,2024,6,5,9.5,1.0,False
61425,2024,6,6,10.7,1.0,False
61425,2024,6,7,13.0,1.0,False
61425,2024,6,8,11.6,1.0,True
61425,2024,6,9,10.3,1.0,False
61425,2024,6,10,7.4,1.0,False
61425,2024,6,11,6.2,1.0,False
61425,2024,6,12,11.6,1.0,False
61425,2024,6,13,9.4,1.0,False
61425,2024,6,14,10.1,1.0,False
61425,2024,6,15,11.2,1.0,False
61425,2024,6,16,8.2,1.0,False
61425,2024,6,17,7.9,1.0,False
61425,2024,6,18,9.2,1.0,False
61425,2024,6,19,4.9,1.0,False
61425,2024,6,20,2.6,1.0,False
61425,2024,6,21,6.2,1.0,False
61425,2024,6,22,9.0,1.0,False
61425,2024,6,23,10.3,1.0,False
61425,2024,6,24,4.8,1.0,False
61425,2024,6,25,3.8,1.0,False
61425,2024,6,26,6.1,1.0,False
61425,2024,6,27,4.5,1.0,False
61425,2024,6,28,4.3,1.0,False
61425,2024,6,29,3.1,1.0,False
61425,2024,6,30,9.3,1.0,False
61425,2024,7,1,7.2,1.0,True
61425,2024,7,2,8.2,1.0,True
61425,2024,7,3,8.5,1.0,True
61425,2024,7,4,8.2,1.0,True
61425,2024,7,5,10.9,1.0,True
61425,2024,7,6,11.4,1.0,True
61425,2024,7,7,9.0,1.0,True
61425,2024,7,8,12.4,1.0,True
61425,2024,7,9,13.0,1.0,True
61425,2024,7,10,6.6,1.0,True
61425,2024,7,11,5.8,1.0,True
61425,2024,7,12,7.8,1.0,True
61425,2024,7,13,9.5,1.0,True
61425,2024,7,14,5.3,1.0,True
61425,2024,7,15,4.9,1.0,True
61425,2024,7,16,8.8,1.0,True
61425,2024,7,17,10.3,1.0,True
61425,2024,7,18,8.8,1.0,True
61425,2024,7,19,5.2,1.0,True
61425,2024,7,20,9.1,1.0,True
61425,2024,7,21,9.6,1.0,True
61425,2024,7,22,3.4,1.0,True
61425,2024,7,23,3.9,1.0,True
61425,2024,7,24,3.6,1.0,True
61425,2024,7,25,6.6,1.0,True
61425,2024,7,26,12.3,1.0,True
61425,2024,7,27,6.2,1.0,True
61425,2024,7,28,6.2,1.0,True
61425,2024,7,29,7.0,1.0,True
61425,2024,7,30,8.6,1.0,True
61425,2024,7,31,9.5,1.0,True
61425,2024,8,1,9.4,1.0,True
61425,2024,8,2,9.8,1.0,True
61425,2024,8,3,4.8,1.0,True
61425,2024,8,4,3.2,1.0,True
61425,2024,8,5,7.0,1.0,True
61425,2024,8,6,8.6,1.0,True
61425,2024,8,7,4.0,1.0,True
61425,2024,8,8,3.9,1.0,True
61425,2024,8,9,7.3,1.0,True
61425,2024,8,10,8.7,1.0,True
61425,2024,8,11,10.0,1.0,True
61425,2024,8,12,10.5,1.0,True
61425,2024,8,13,13.4,1.0,True
61425,2024,8,14,14.8,1.0,True
61425,2024,8,15,14.9,1.0,True
61425,2024,8,16,14.6,1.0,True
61425,2024,8,17,12.3,1.0,True
61425,2024,8,18,11.5,1.0,True
61425,2024,8,19,8.1,1.0,True
61425,2024,8,20,7.1,1.0,True
61425,2024,8,21,13.4,1.0,True
61425,2024,8,22,13.2,1.0,True
61425,2024,8,23,6.5,1.0,True
61425,2024,8,24,12.0,1.0,True
61425,2024,8,25,16.4,1.0,True
61425,2024,8,26,16.4,1.0,True
61425,2024,8,27,6.3,1.0,True
61425,2024,8,28,10.5,1.0,True
61425,2024,8,29,10.3,1.0,True
61425,2024,8,30,10.9,1.0,True
61425,2024,8,31,11.4,1.0,True
61425,2024,9,1,9.1,1.0,True
61425,2024,9,2,9.3,1.0,True
61425,2024,9,3,9.5,1.0,True
61425,2024,9,4,4.3,1.0,True
61425,2024,9,5,6.4,1.0,True
61425,2024,9,6,14.1,1.0,True
61425,2024,9,7,16.2,1.0,True
61425,2024,9,8,15.1,1.0,True
61425,2024,9,9,9.9,1.0,True
61425,2024,9,10,9.3,1.0,True
61425,2024,9,11,8.3,1.0,True
61425,2024,9,12,15.2,1.0,True
61425,2024,9,13,12.4,1.0,True
61425,2024,9,14,7.2,1.0,True
61425,2024,9,15,9.3,1.0,True
61425,2024,9,16,7.4,1.0,True
61425,2024,9,17,8.4,1.0,True
61425,2024,9,18,5.2,1.0,True
61425,2024,9,19,7.9,1.0,True
61425,2024,9,20,10.2,1.0,True
61425,2024,9,21,7.4,1.0,True
61425,2024,9,22,7.1,1.0,True
61425,2024,9,23,8.7,1.0,True
61425,2024,9,24,12.1,1.0,True
61425,2024,9,25,14.9,1.0,True
61425,2024,9,26,12.1,1.0,True
61425,2024,9,27,11.8,1.0,True
61425,2024,9,28,12.4,1.0,True
61425,2024,9,29,12.7,1.0,True
61425,2024,9,30,14.7,1.0,True
61425,2024,10,1,8.8,1.0,True
61425,2024,10,2,13.6,1.0,False
61425,2024,10,3,9.6,1.0,False
61425,2024,10,4,7.5,1.0,False
61425,2024,10,5,14.2,1.0,False
61425,2024,10,6,10.7,1.0,False
61425,2024,10,7,10.6,1.0,False
61425,2024,10,8,14.5,1.0,False
61425,2024,10,9,13.5,1.0,False
61425,2024,10,10,10.6,1.0,False
61425,2024,10,11,12.7,1.0,False
61425,2024,10,12,15.9,1.0,False
61425,2024,10,13,13.0,1.0,False
61425,2024,10,14,10.8,1.0,False
61425,2024,10,15,15.5,1.0,False
61425,2024,10,16,13.1,1.0,False
61425,2024,10,17,7.8,1.0,False
61425,2024,10,18,16.2,1.0,False
61425,2024,10,19,16.8,1.0,False
61425,2024,10,20,16.3,1.0,False
61425,2024,10,21,15.8,1.0,False
61425,2024,10,22,13.8,1.0,False
61425,2024,10,23,10.7,1.0,False
61425,2024,10,24,15.7,1.0,False
61425,2024,10,25,12.6,1.0,False
61425,2024,10,26,13.6,1.0,False
61425,2024,10,27,9.0,1.0,False
61425,2024,10,28,11.4,1.0,False
61425,2024,10,29,14.5,1.0,False
61425,2024,10,30,16.1,1.0,False
61425,2024,10,31,13.4,1.0,False
61425,2024,11,1,16.3,1.0,False
61425,2024,11,2,15.2,1.0,False
61425,2024,11,3,14.1,1.0,False
61425,2024,11,4,19.4,1.0,False
61425,2024,11,5,17.6,1.0,False
61425,2024,11,6,17.8,1.0,False
61425,2024,11,7,19.4,1.0,False
61425,2024,11,8,15.9,1.0,False
61425,2024,11,9,16.6,1.0,False
61425,2024,11,10,17.3,1.0,False
61425,2024,11,11,18.3,1.0,False
61425,2024,11,12,17.3,1.0,False
61425,2024,11,13,16.9,1.0,False
61425,2024,11,14,17.2,1.0,False
61425,2024,11,15,17.8,1.0,False
61425,2024,11,16,18.9,1.0,False
61425,2024,11,17,16.8,1.0,False
