Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index
61381,2020,11,16,0.0,1.0,2146
61381,2020,11,17,0.0,1.0,2147
61381,2020,11,18,0.0,1.0,2148
61381,2020,11,19,0.0,1.0,2149
61381,2020,11,20,0.0,1.0,2150
61381,2020,11,21,0.0,1.0,2151
61381,2020,11,22,0.0,1.0,2152
61381,2020,11,23,4.0,1.0,2153
61381,2020,11,24,1.0,1.0,2154
61381,2020,11,25,0.0,1.0,2155
61381,2020,11,26,0.0,1.0,2156
61381,2020,11,27,0.0,1.0,2157
61381,2020,11,28,0.0,1.0,2158
61381,2020,11,29,0.0,1.0,2159
61381,2020,11,30,0.0,1.0,2160
61381,2020,12,1,0.0,1.0,2161
61381,2020,12,2,8.0,1.0,2162
61381,2020,12,3,4.0,1.0,2163
61381,2020,12,4,0.0,1.0,2164
61381,2020,12,5,0.0,1.0,2165
61381,2020,12,6,22.0,1.0,2166
61381,2020,12,7,0.0,1.0,2167
61381,2020,12,8,0.0,1.0,2168
61381,2020,12,9,0.0,1.0,2169
61381,2020,12,10,0.0,1.0,2170
61381,2020,12,11,3.0,1.0,2171
61381,2020,12,12,0.0,1.0,2172
61381,2020,12,13,0.0,1.0,2173
61381,2020,12,14,7.0,1.0,2174
61381,2020,12,15,19.0,1.0,2175
61381,2020,12,16,16.0,1.0,2176
61381,2020,12,17,0.0,1.0,2177
61381,2020,12,18,0.0,1.0,2178
61381,2020,12,19,5.0,1.0,2179
61381,2020,12,20,14.0,1.0,2180
61381,2020,12,21,4.0,1.0,2181
61381,2020,12,22,60.0,1.0,2182
61381,2020,12,23,0.0,1.0,2183
61381,2020,12,24,0.0,1.0,2184
61381,2020,12,25,1.0,1.0,2185
61381,2020,12,26,18.0,1.0,2186
61381,2020,12,27,2.0,1.0,2187
61381,2020,12,28,0.0,1.0,2188
61381,2020,12,29,12.0,1.0,2189
61381,2020,12,30,39.0,1.0,2190
61381,2020,12,31,21.0,1.0,2191
61381,2021,1,1,3.0,1.0,2192
61381,2021,1,2,1.0,1.0,2193
61381,2021,1,3,1.0,1.0,2194
61381,2021,1,4,0.0,1.0,2195
61381,2021,1,5,21.0,1.0,2196
61381,2021,1,6,1.0,1.0,2197
61381,2021,1,7,0.0,1.0,2198
61381,2021,1,8,3.0,1.0,2199
61381,2021,1,9,1.0,1.0,2200
61381,2021,1,10,0.0,1.0,2201
61381,2021,1,11,0.0,1.0,2202
61381,2021,1,12,0.0,1.0,2203
61381,2021,1,13,0.0,1.0,2204
61381,2021,1,14,0.0,1.0,2205
61381,2021,1,15,8.0,1.0,2206
61381,2021,1,16,0.0,1.0,2207
61381,2021,1,17,0.0,1.0,2208
61381,2021,1,18,0.0,1.0,2209
61381,2021,1,19,0.0,1.0,2210
61381,2021,1,20,5.0,1.0,2211
61381,2021,1,21,0.0,1.0,2212
61381,2021,1,22,0.0,1.0,2213
61381,2021,1,23,1.0,1.0,2214
61381,2021,1,24,0.0,1.0,2215
61381,2021,1,25,0.0,1.0,2216
61381,2021,1,26,0.0,1.0,2217
61381,2021,1,27,0.0,1.0,2218
61381,2021,1,28,32.0,1.0,2219
61381,2021,1,29,39.0,1.0,2220
61381,2021,1,30,44.0,1.0,2221
61381,2021,1,31,0.0,1.0,2222
61381,2021,2,1,5.0,1.0,2223
61381,2021,2,2,8.0,1.0,2224
61381,2021,2,3,2.0,1.0,2225
61381,2021,2,4,0.0,1.0,2226
61381,2021,2,5,0.0,1.0,2227
61381,2021,2,6,0.0,1.0,2228
61381,2021,2,7,3.0,1.0,2229
61381,2021,2,8,1.0,1.0,2230
61381,2021,2,9,0.0,1.0,2231
61381,2021,2,10,1.0,1.0,2232
61381,2021,2,11,0.0,1.0,2233
61381,2021,2,12,0.0,1.0,2234
61381,2021,2,13,36.0,1.0,2235
61381,2021,2,14,17.0,1.0,2236
61381,2021,2,15,0.0,1.0,2237
61381,2021,2,16,33.0,1.0,2238
61381,2021,2,17,2.0,1.0,2239
61381,2021,2,18,0.0,1.0,2240
61381,2021,2,19,18.0,1.0,2241
61381,2021,2,20,1.0,1.0,2242
61381,2021,2,21,6.0,1.0,2243
61381,2021,2,22,0.0,1.0,2244
61381,2021,2,23,2.0,1.0,2245
61381,2021,2,24,5.0,1.0,2246
61381,2021,2,25,2.0,1.0,2247
61381,2021,2,26,0.0,1.0,2248
61381,2021,2,27,1.0,1.0,2249
61381,2021,2,28,1.0,1.0,2250
61381,2021,3,1,0.0,1.0,2251
61381,2021,3,2,0.0,1.0,2252
61381,2021,3,3,0.0,1.0,2253
61381,2021,3,4,0.0,1.0,2254
61381,2021,3,5,0.0,1.0,2255
61381,2021,3,6,1.0,1.0,2256
61381,2021,3,7,0.0,1.0,2257
61381,2021,3,8,0.0,1.0,2258
61381,2021,3,9,1.0,1.0,2259
61381,2021,3,10,0.0,1.0,2260
61381,2021,3,11,1.0,1.0,2261
61381,2021,3,12,0.0,1.0,2262
61381,2021,3,13,0.0,1.0,2263
61381,2021,3,14,32.0,1.0,2264
61381,2021,3,15,53.0,1.0,2265
61381,2021,3,16,0.0,1.0,2266
61381,2021,3,17,2.0,1.0,2267
61381,2021,3,18,21.0,1.0,2268
61381,2021,3,19,95.0,1.0,2269
61381,2021,3,20,63.0,1.0,2270
61381,2021,3,21,133.0,1.0,2271
61381,2021,3,22,69.0,1.0,2272
61381,2021,3,23,45.0,1.0,2273
61381,2021,3,24,9.0,1.0,2274
61381,2021,3,25,0.0,1.0,2275
61381,2021,3,26,1.0,1.0,2276
61381,2021,3,27,0.0,1.0,2277
61381,2021,3,28,0.0,1.0,2278
61381,2021,3,29,0.0,1.0,2279
61381,2021,3,30,10.0,1.0,2280
61381,2021,3,31,8.0,1.0,2281
61381,2021,4,1,1.0,1.0,2282
61381,2021,4,2,0.0,1.0,2283
61381,2021,4,3,0.0,1.0,2284
61381,2021,4,4,0.0,1.0,2285
61381,2021,4,5,0.0,1.0,2286
61381,2021,4,6,0.0,1.0,2287
61381,2021,4,7,3.0,1.0,2288
61381,2021,4,8,1.0,1.0,2289
61381,2021,4,9,0.0,1.0,2290
61381,2021,4,10,0.0,1.0,2291
61381,2021,4,11,0.0,1.0,2292
61381,2021,4,12,0.0,1.0,2293
61381,2021,4,13,0.0,1.0,2294
61381,2021,4,14,0.0,1.0,2295
61381,2021,4,15,0.0,1.0,2296
61381,2021,4,16,0.0,1.0,2297
61381,2021,4,17,0.0,1.0,2298
61381,2021,4,18,1.0,1.0,2299
61381,2021,4,19,0.0,1.0,2300
61381,2021,4,20,0.0,1.0,2301
61381,2021,4,21,0.0,1.0,2302
61381,2021,4,22,0.0,1.0,2303
61381,2021,4,23,0.0,1.0,2304
61381,2021,4,24,0.0,1.0,2305
61381,2021,4,25,0.0,1.0,2306
61381,2021,4,26,0.0,1.0,2307
61381,2021,4,27,0.0,1.0,2308
61381,2021,4,28,0.0,1.0,2309
61381,2021,4,29,0.0,1.0,2310
61381,2021,4,30,0.0,1.0,2311
61381,2021,5,1,0.0,1.0,2312
61381,2021,5,2,0.0,1.0,2313
61381,2021,5,3,0.0,1.0,2314
61381,2021,5,4,0.0,1.0,2315
61381,2021,5,5,6.0,1.0,2316
61381,2021,5,6,30.0,1.0,2317
61381,2021,5,7,7.0,1.0,2318
61381,2021,5,8,0.0,1.0,2319
61381,2021,5,9,0.0,1.0,2320
61381,2021,5,10,1.0,1.0,2321
61381,2021,5,11,1.0,1.0,2322
61381,2021,5,12,0.0,1.0,2323
61381,2021,5,13,7.0,1.0,2324
61381,2021,5,14,0.0,1.0,2325
61381,2021,5,15,0.0,1.0,2326
61381,2021,5,16,0.0,1.0,2327
61381,2021,5,17,0.0,1.0,2328
61381,2021,5,18,0.0,1.0,2329
61381,2021,5,19,0.0,1.0,2330
61381,2021,5,20,0.0,1.0,2331
61381,2021,5,21,0.0,1.0,2332
61381,2021,5,22,5.0,1.0,2333
61381,2021,5,23,0.0,1.0,2334
61381,2021,5,24,4.0,1.0,2335
61381,2021,5,25,0.0,1.0,2336
61381,2021,5,26,0.0,1.0,2337
61381,2021,5,27,0.0,1.0,2338
61381,2021,5,28,0.0,1.0,2339
61381,2021,5,29,0.0,1.0,2340
61381,2021,5,30,0.0,1.0,2341
61381,2021,5,31,0.0,1.0,2342
61381,2021,6,1,0.0,1.0,2343
61381,2021,6,2,0.0,1.0,2344
61381,2021,6,3,0.0,1.0,2345
61381,2021,6,4,9.0,1.0,2346
61381,2021,6,5,0.0,1.0,2347
61381,2021,6,6,0.0,1.0,2348
61381,2021,6,7,0.0,1.0,2349
61381,2021,6,8,0.0,1.0,2350
61381,2021,6,9,11.0,1.0,2351
61381,2021,6,10,2.0,1.0,2352
61381,2021,6,11,3.0,1.0,2353
61381,2021,6,12,0.0,1.0,2354
61381,2021,6,13,0.0,1.0,2355
61381,2021,6,14,0.0,1.0,2356
61381,2021,6,15,0.0,1.0,2357
61381,2021,6,16,0.0,1.0,2358
61381,2021,6,17,1.0,1.0,2359
61381,2021,6,18,0.0,1.0,2360
61381,2021,6,19,0.0,1.0,2361
61381,2021,6,20,10.0,1.0,2362
61381,2021,6,21,9.0,1.0,2363
61381,2021,6,22,2.0,1.0,2364
61381,2021,6,23,0.0,1.0,2365
61381,2021,6,24,0.0,1.0,2366
61381,2021,6,25,0.0,1.0,2367
61381,2021,6,26,0.0,1.0,2368
61381,2021,6,27,0.0,1.0,2369
61381,2021,6,28,0.0,1.0,2370
61381,2021,6,29,10.0,1.0,2371
61381,2021,6,30,12.0,1.0,2372
61381,2021,7,1,1.0,1.0,2373
61381,2021,7,2,1.0,1.0,2374
61381,2021,7,3,0.0,1.0,2375
61381,2021,7,4,0.0,1.0,2376
61381,2021,7,5,0.0,1.0,2377
61381,2021,7,6,0.0,1.0,2378
61381,2021,7,7,0.0,1.0,2379
61381,2021,7,8,0.0,1.0,2380
61381,2021,7,9,3.0,1.0,2381
61381,2021,7,10,4.0,1.0,2382
61381,2021,7,11,29.0,1.0,2383
61381,2021,7,12,2.0,1.0,2384
61381,2021,7,13,0.0,1.0,2385
61381,2021,7,14,0.0,1.0,2386
61381,2021,7,15,0.0,1.0,2387
61381,2021,7,16,0.0,1.0,2388
61381,2021,7,17,2.0,1.0,2389
61381,2021,7,18,0.0,1.0,2390
61381,2021,7,19,0.0,1.0,2391
61381,2021,7,20,0.0,1.0,2392
61381,2021,7,21,0.0,1.0,2393
61381,2021,7,22,0.0,1.0,2394
61381,2021,7,23,0.0,1.0,2395
61381,2021,7,24,0.0,1.0,2396
61381,2021,7,25,0.0,1.0,2397
61381,2021,7,26,0.0,1.0,2398
61381,2021,7,27,0.0,1.0,2399
61381,2021,7,28,0.0,1.0,2400
61381,2021,7,29,0.0,1.0,2401
61381,2021,7,30,0.0,1.0,2402
61381,2021,7,31,0.0,1.0,2403
61381,2021,8,1,0.0,1.0,2404
61381,2021,8,2,0.0,1.0,2405
61381,2021,8,3,1.0,1.0,2406
61381,2021,8,4,0.0,1.0,2407
61381,2021,8,5,0.0,1.0,2408
61381,2021,8,6,0.0,1.0,2409
61381,2021,8,7,0.0,1.0,2410
61381,2021,8,8,1.0,1.0,2411
61381,2021,8,9,11.0,1.0,2412
61381,2021,8,10,0.0,1.0,2413
61381,2021,8,11,0.0,1.0,2414
61381,2021,8,12,0.0,1.0,2415
61381,2021,8,13,0.0,1.0,2416
61381,2021,8,14,0.0,1.0,2417
61381,2021,8,15,0.0,1.0,2418
61381,2021,8,16,0.0,1.0,2419
61381,2021,8,17,0.0,1.0,2420
61381,2021,8,18,0.0,1.0,2421
61381,2021,8,19,0.0,1.0,2422
61381,2021,8,20,0.0,1.0,2423
61381,2021,8,21,0.0,1.0,2424
61381,2021,8,22,0.0,1.0,2425
61381,2021,8,23,0.0,1.0,2426
61381,2021,8,24,46.0,1.0,2427
61381,2021,8,25,18.0,1.0,2428
61381,2021,8,26,0.0,1.0,2429
61381,2021,8,27,0.0,1.0,2430
61381,2021,8,28,0.0,1.0,2431
61381,2021,8,29,0.0,1.0,2432
61381,2021,8,30,0.0,1.0,2433
61381,2021,8,31,0.0,1.0,2434
61381,2021,9,1,0.0,1.0,2435
61381,2021,9,2,0.0,1.0,2436
61381,2021,9,3,0.0,1.0,2437
61381,2021,9,4,0.0,1.0,2438
61381,2021,9,5,4.0,1.0,2439
61381,2021,9,6,0.0,1.0,2440
61381,2021,9,7,0.0,1.0,2441
61381,2021,9,8,0.0,1.0,2442
61381,2021,9,9,0.0,1.0,2443
61381,2021,9,10,0.0,1.0,2444
61381,2021,9,11,0.0,1.0,2445
61381,2021,9,12,0.0,1.0,2446
61381,2021,9,13,0.0,1.0,2447
61381,2021,9,14,10.0,1.0,2448
61381,2021,9,15,5.0,1.0,2449
61381,2021,9,16,0.0,1.0,2450
61381,2021,9,17,1.0,1.0,2451
61381,2021,9,18,1.0,1.0,2452
61381,2021,9,19,0.0,1.0,2453
61381,2021,9,20,0.0,1.0,2454
61381,2021,9,21,0.0,1.0,2455
61381,2021,9,22,0.0,1.0,2456
61381,2021,9,23,0.0,1.0,2457
61381,2021,9,24,0.0,1.0,2458
61381,2021,9,25,0.0,1.0,2459
61381,2021,9,26,4.0,1.0,2460
61381,2021,9,27,7.0,1.0,2461
61381,2021,9,28,0.0,1.0,2462
61381,2021,9,29,0.0,1.0,2463
61381,2021,9,30,3.0,1.0,2464
61381,2021,10,1,0.0,1.0,2465
61381,2021,10,2,1.0,1.0,2466
61381,2021,10,3,1.0,1.0,2467
61381,2021,10,4,0.0,1.0,2468
61381,2021,10,5,0.0,1.0,2469
61381,2021,10,6,0.0,1.0,2470
61381,2021,10,7,0.0,1.0,2471
61381,2021,10,8,0.0,1.0,2472
61381,2021,10,9,0.0,1.0,2473
61381,2021,10,10,0.0,1.0,2474
61381,2021,10,11,10.0,1.0,2475
61381,2021,10,12,10.0,1.0,2476
61381,2021,10,13,31.0,1.0,2477
61381,2021,10,14,4.0,1.0,2478
61381,2021,10,15,2.0,1.0,2479
61381,2021,10,16,1.0,1.0,2480
61381,2021,10,17,0.0,1.0,2481
61381,2021,10,18,0.0,1.0,2482
61381,2021,10,19,0.0,1.0,2483
61381,2021,10,20,1.0,1.0,2484
61381,2021,10,21,0.0,1.0,2485
61381,2021,10,22,0.0,1.0,2486
61381,2021,10,23,0.0,1.0,2487
61381,2021,10,24,0.0,1.0,2488
61381,2021,10,25,0.0,1.0,2489
61381,2021,10,26,0.0,1.0,2490
61381,2021,10,27,0.0,1.0,2491
61381,2021,10,28,0.0,1.0,2492
61381,2021,10,29,0.0,1.0,2493
61381,2021,10,30,0.0,1.0,2494
61381,2021,10,31,0.0,1.0,2495
61381,2021,11,1,0.0,1.0,2496
61381,2021,11,2,0.0,1.0,2497
61381,2021,11,3,0.0,1.0,2498
61381,2021,11,4,0.0,1.0,2499
61381,2021,11,5,5.0,1.0,2500
61381,2021,11,6,0.0,1.0,2501
61381,2021,11,7,0.0,1.0,2502
61381,2021,11,8,21.0,1.0,2503
61381,2021,11,9,0.0,1.0,2504
61381,2021,11,10,0.0,1.0,2505
61381,2021,11,11,20.0,1.0,2506
61381,2021,11,12,49.0,1.0,2507
61381,2021,11,13,0.0,1.0,2508
61381,2021,11,14,0.0,1.0,2509
61381,2021,11,15,0.0,1.0,2510
61381,2021,11,16,0.0,1.0,2511
61381,2021,11,17,0.0,1.0,2512
61381,2021,11,18,0.0,1.0,2513
61381,2021,11,19,0.0,1.0,2514
61381,2021,11,20,0.0,1.0,2515
61381,2021,11,21,10.0,1.0,2516
61381,2021,11,22,39.0,1.0,2517
61381,2021,11,23,7.0,1.0,2518
61381,2021,11,24,4.0,1.0,2519
61381,2021,11,25,6.0,1.0,2520
61381,2021,11,26,25.0,1.0,2521
61381,2021,11,27,35.0,1.0,2522
61381,2021,11,28,6.0,1.0,2523
61381,2021,11,29,1.0,1.0,2524
61381,2021,11,30,0.0,1.0,2525
61381,2021,12,1,1.0,1.0,2526
61381,2021,12,2,0.0,1.0,2527
61381,2021,12,3,0.0,1.0,2528
61381,2021,12,4,1.0,1.0,2529
61381,2021,12,5,1.0,1.0,2530
61381,2021,12,6,1.0,1.0,2531
61381,2021,12,7,0.0,1.0,2532
61381,2021,12,8,6.0,1.0,2533
61381,2021,12,9,8.0,1.0,2534
61381,2021,12,10,52.0,1.0,2535
61381,2021,12,11,0.0,1.0,2536
61381,2021,12,12,0.0,1.0,2537
61381,2021,12,13,0.0,1.0,2538
61381,2021,12,14,0.0,1.0,2539
61381,2021,12,15,0.0,1.0,2540
61381,2021,12,16,2.0,1.0,2541
61381,2021,12,17,0.0,1.0,2542
61381,2021,12,18,0.0,1.0,2543
61381,2021,12,19,1.0,1.0,2544
61381,2021,12,20,0.0,1.0,2545
61381,2021,12,21,0.0,1.0,2546
61381,2021,12,22,0.0,1.0,2547
61381,2021,12,23,17.0,1.0,2548
61381,2021,12,24,24.0,1.0,2549
61381,2021,12,25,0.0,1.0,2550
61381,2021,12,26,0.0,1.0,2551
61381,2021,12,27,11.0,1.0,2552
61381,2021,12,28,40.0,1.0,2553
61381,2021,12,29,16.0,1.0,2554
61381,2021,12,30,0.0,1.0,2555
61381,2021,12,31,0.0,1.0,2556
61381,2022,1,1,0.0,1.0,2557
61381,2022,1,2,0.0,1.0,2558
61381,2022,1,3,0.0,1.0,2559
61381,2022,1,4,0.0,1.0,2560
61381,2022,1,5,6.0,1.0,2561
61381,2022,1,6,30.0,1.0,2562
61381,2022,1,7,0.0,1.0,2563
61381,2022,1,8,22.0,1.0,2564
61381,2022,1,9,11.0,1.0,2565
61381,2022,1,10,2.0,1.0,2566
61381,2022,1,11,0.0,1.0,2567
61381,2022,1,12,0.0,1.0,2568
61381,2022,1,13,0.0,1.0,2569
61381,2022,1,14,0.0,1.0,2570
61381,2022,1,15,0.0,1.0,2571
61381,2022,1,16,9.0,1.0,2572
61381,2022,1,17,0.0,1.0,2573
61381,2022,1,18,0.0,1.0,2574
61381,2022,1,19,34.0,1.0,2575
61381,2022,1,20,12.0,1.0,2576
61381,2022,1,21,0.0,1.0,2577
61381,2022,1,22,7.0,1.0,2578
61381,2022,1,23,3.0,1.0,2579
61381,2022,1,24,2.0,1.0,2580
61381,2022,1,25,0.0,1.0,2581
61381,2022,1,26,0.0,1.0,2582
61381,2022,1,27,0.0,1.0,2583
61381,2022,1,28,0.0,1.0,2584
61381,2022,1,29,0.0,1.0,2585
61381,2022,1,30,0.0,1.0,2586
61381,2022,1,31,0.0,1.0,2587
61381,2022,2,1,0.0,1.0,2588
61381,2022,2,2,18.0,1.0,2589
61381,2022,2,3,18.0,1.0,2590
61381,2022,2,4,48.0,1.0,2591
61381,2022,2,5,14.0,1.0,2592
61381,2022,2,6,7.0,1.0,2593
61381,2022,2,7,25.0,1.0,2594
61381,2022,2,8,4.0,1.0,2595
61381,2022,2,9,0.0,1.0,2596
61381,2022,2,10,0.0,1.0,2597
61381,2022,2,11,1.0,1.0,2598
61381,2022,2,12,13.0,1.0,2599
61381,2022,2,13,3.0,1.0,2600
61381,2022,2,14,0.0,1.0,2601
61381,2022,2,15,0.0,1.0,2602
61381,2022,2,16,0.0,1.0,2603
61381,2022,2,17,0.0,1.0,2604
61381,2022,2,18,8.0,1.0,2605
61381,2022,2,19,0.0,1.0,2606
61381,2022,2,20,0.0,1.0,2607
61381,2022,2,21,0.0,1.0,2608
61381,2022,2,22,16.0,1.0,2609
61381,2022,2,23,78.0,1.0,2610
61381,2022,2,24,14.0,1.0,2611
61381,2022,2,25,116.0,1.0,2612
61381,2022,2,26,43.0,1.0,2613
61381,2022,2,27,11.0,1.0,2614
61381,2022,2,28,9.0,1.0,2615
61381,2022,3,1,18.0,1.0,2616
61381,2022,3,2,33.0,1.0,2617
61381,2022,3,3,75.0,1.0,2618
61381,2022,3,4,37.0,1.0,2619
61381,2022,3,5,8.0,1.0,2620
61381,2022,3,6,17.0,1.0,2621
61381,2022,3,7,24.0,1.0,2622
61381,2022,3,8,36.0,1.0,2623
61381,2022,3,9,44.0,1.0,2624
61381,2022,3,10,0.0,1.0,2625
61381,2022,3,11,0.0,1.0,2626
61381,2022,3,12,0.0,1.0,2627
61381,2022,3,13,1.0,1.0,2628
61381,2022,3,14,0.0,1.0,2629
61381,2022,3,15,1.0,1.0,2630
61381,2022,3,16,21.0,1.0,2631
61381,2022,3,17,14.0,1.0,2632
61381,2022,3,18,0.0,1.0,2633
61381,2022,3,19,30.0,1.0,2634
61381,2022,3,20,6.0,1.0,2635
61381,2022,3,21,0.0,1.0,2636
61381,2022,3,22,0.0,1.0,2637
61381,2022,3,23,0.0,1.0,2638
61381,2022,3,24,24.0,1.0,2639
61381,2022,3,25,20.0,1.0,2640
61381,2022,3,27,1.0,1.0,2642
61381,2022,3,29,4.0,1.0,2644
61381,2022,3,31,5.0,1.0,2646
61381,2022,4,1,16.0,1.0,2647
61381,2022,4,2,4.0,1.0,2648
61381,2022,4,3,0.0,1.0,2649
61381,2022,4,4,0.0,1.0,2650
61381,2022,4,5,0.0,1.0,2651
61381,2022,4,6,0.0,1.0,2652
61381,2022,4,7,3.0,1.0,2653
61381,2022,4,8,92.0,1.0,2654
61381,2022,4,9,6.0,1.0,2655
61381,2022,4,10,3.0,1.0,2656
61381,2022,4,11,0.0,1.0,2657
61381,2022,4,12,0.0,1.0,2658
61381,2022,4,13,18.0,1.0,2659
61381,2022,4,14,13.0,1.0,2660
61381,2022,4,15,0.0,1.0,2661
61381,2022,4,16,0.0,1.0,2662
61381,2022,4,17,0.0,1.0,2663
61381,2022,4,18,0.0,1.0,2664
61381,2022,4,19,0.0,1.0,2665
61381,2022,4,20,4.0,1.0,2666
61381,2022,4,21,0.0,1.0,2667
61381,2022,4,22,26.0,1.0,2668
61381,2022,4,23,18.0,1.0,2669
61381,2022,4,24,7.0,1.0,2670
61381,2022,6,8,6.0,1.0,2715
61381,2022,6,9,0.0,1.0,2716
61381,2022,6,10,0.0,1.0,2717
61381,2022,6,11,0.0,1.0,2718
61381,2022,6,12,0.0,1.0,2719
61381,2022,6,13,0.0,1.0,2720
61381,2022,6,14,0.0,1.0,2721
61381,2022,6,15,0.0,1.0,2722
61381,2022,6,16,0.0,1.0,2723
61381,2022,6,17,0.0,1.0,2724
61381,2022,6,18,0.0,1.0,2725
61381,2022,6,19,8.0,1.0,2726
61381,2022,6,20,6.0,1.0,2727
61381,2022,6,21,0.0,1.0,2728
61381,2022,6,22,1.0,1.0,2729
61381,2022,6,23,0.0,1.0,2730
61381,2022,6,24,0.0,1.0,2731
61381,2022,6,25,0.0,1.0,2732
61381,2022,6,26,0.0,1.0,2733
61381,2022,6,27,0.0,1.0,2734
61381,2022,6,28,1.0,1.0,2735
61381,2022,6,29,4.0,1.0,2736
61381,2022,6,30,0.0,1.0,2737
61381,2022,7,1,1.0,1.0,2738
61381,2022,7,2,6.0,1.0,2739
61381,2022,7,3,62.0,1.0,2740
61381,2022,7,4,92.0,1.0,2741
61381,2022,7,5,108.0,1.0,2742
61381,2022,7,6,25.0,1.0,2743
61381,2022,7,7,70.0,1.0,2744
61381,2022,7,8,0.0,1.0,2745
61381,2022,7,9,0.0,1.0,2746
61381,2022,7,10,18.0,1.0,2747
61381,2022,7,11,9.0,1.0,2748
61381,2022,7,12,0.0,1.0,2749
61381,2022,7,13,0.0,1.0,2750
61381,2022,7,14,9.0,1.0,2751
61381,2022,7,15,0.0,1.0,2752
61381,2022,7,16,0.0,1.0,2753
61381,2022,7,17,0.0,1.0,2754
61381,2022,7,18,0.0,1.0,2755
61381,2022,7,19,3.0,1.0,2756
61381,2022,7,20,24.0,1.0,2757
61381,2022,7,21,5.0,1.0,2758
61381,2022,7,22,13.0,1.0,2759
61381,2022,7,23,7.0,1.0,2760
61381,2022,7,24,2.0,1.0,2761
61381,2022,7,25,0.0,1.0,2762
61381,2022,7,26,2.0,1.0,2763
61381,2022,7,27,0.0,1.0,2764
