Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
61282,2016,1,25,9.7,389
61282,2016,1,26,24.6,390
61282,2016,1,27,10.8,391
61282,2016,1,28,17.9,392
61282,2016,1,29,20.3,393
61282,2016,1,30,27.1,394
61282,2016,1,31,29.8,395
61282,2016,2,1,17.1,396
61282,2016,2,2,29.5,397
61282,2016,2,3,26.3,398
61282,2016,2,4,9.0,399
61282,2016,2,5,13.1,400
61282,2016,2,6,15.6,401
61282,2016,2,7,24.0,402
61282,2016,2,8,21.8,403
61282,2016,2,9,20.9,404
61282,2016,2,10,27.6,405
61282,2016,2,11,27.6,406
61282,2016,2,12,26.9,407
61282,2016,2,13,28.2,408
61282,2016,2,14,26.8,409
61282,2016,2,15,21.5,410
61282,2016,2,16,24.3,411
61282,2016,2,17,13.4,412
61282,2016,2,18,17.1,413
61282,2016,2,19,25.7,414
61282,2016,2,20,13.9,415
61282,2016,2,21,14.6,416
61282,2016,2,22,24.4,417
61282,2016,2,23,26.2,418
61282,2016,2,24,23.4,419
61282,2016,2,25,26.1,420
61282,2016,2,26,11.3,421
61282,2016,2,27,10.7,422
61282,2016,2,28,18.7,423
61282,2016,2,29,20.8,424
61282,2016,3,1,21.7,425
61282,2016,3,2,21.4,426
61282,2016,3,3,23.7,427
61282,2016,3,4,20.9,428
61282,2016,3,5,23.4,429
61282,2016,3,6,22.9,430
61282,2016,3,7,23.2,431
61282,2016,3,8,21.7,432
61282,2016,3,9,22.7,433
61282,2016,3,10,20.4,434
61282,2016,3,11,19.4,435
61282,2016,3,12,21.9,436
61282,2016,3,13,21.1,437
61282,2016,3,14,16.8,438
61282,2016,3,15,8.1,439
61282,2016,3,16,9.6,440
61282,2016,3,17,12.0,441
61282,2016,3,18,6.3,442
61282,2016,3,19,19.0,443
61282,2016,3,20,15.1,444
61282,2016,3,21,15.5,445
61282,2016,3,22,15.9,446
61282,2016,3,23,20.9,447
61282,2016,3,24,21.7,448
61282,2016,3,25,9.8,449
61282,2016,3,26,20.0,450
61282,2016,3,27,17.3,451
61282,2016,3,28,17.8,452
61282,2016,3,29,8.6,453
61282,2016,3,30,15.1,454
61282,2016,3,31,18.8,455
61282,2016,4,1,20.6,456
61282,2016,4,2,20.7,457
61282,2016,4,3,16.3,458
61282,2016,4,4,14.8,459
61282,2016,4,5,19.8,460
61282,2016,4,6,19.7,461
61282,2016,4,7,4.0,462
61282,2016,4,8,4.9,463
61282,2016,4,9,15.8,464
61282,2016,4,10,18.7,465
61282,2016,4,11,19.2,466
61282,2016,4,12,13.4,467
61282,2016,4,13,13.7,468
61282,2016,4,14,10.8,469
