Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66125,2016,6,8,11.0,524
66125,2016,6,9,9.1,525
66125,2016,6,10,10.9,526
66125,2016,6,11,10.8,527
66125,2016,6,12,10.9,528
66125,2016,6,13,10.5,529
66125,2016,6,14,10.8,530
66125,2016,6,15,9.0,531
66125,2016,6,16,10.8,532
66125,2016,6,17,7.0,533
66125,2016,6,18,7.0,534
66125,2016,6,19,3.2,535
66125,2016,6,20,7.7,536
66125,2016,6,21,8.9,537
66125,2016,6,22,10.3,538
66125,2016,6,23,9.3,539
66125,2016,6,24,9.3,540
66125,2016,6,25,10.9,541
66125,2016,6,26,9.2,542
66125,2016,6,27,4.7,543
66125,2016,6,28,10.9,544
66125,2016,6,29,11.0,545
66125,2016,6,30,8.7,546
66125,2016,7,1,10.6,547
66125,2016,7,2,11.0,548
66125,2016,7,3,11.1,549
66125,2016,7,4,9.5,550
66125,2016,7,5,9.0,551
66125,2016,7,6,10.0,552
66125,2016,7,7,5.7,553
66125,2016,7,8,6.1,554
66125,2016,7,9,9.3,555
66125,2016,7,10,8.2,556
66125,2016,7,11,3.8,557
66125,2016,7,12,10.9,558
66125,2016,7,13,11.1,559
66125,2016,7,14,11.4,560
66125,2016,7,15,14.5,561
66125,2016,7,16,9.9,562
66125,2016,7,17,7.9,563
66125,2016,7,18,11.9,564
66125,2016,7,19,8.4,565
66125,2016,7,20,3.2,566
66125,2016,7,21,8.1,567
66125,2016,7,22,10.6,568
66125,2016,7,23,12.4,569
66125,2016,7,24,11.1,570
66125,2016,7,25,12.5,571
66125,2016,7,26,12.5,572
66125,2016,7,27,12.4,573
66125,2016,7,28,12.8,574
66125,2016,7,29,12.9,575
66125,2016,7,30,11.9,576
66125,2016,7,31,7.4,577
66125,2016,8,1,5.1,578
66125,2016,8,2,5.2,579
66125,2016,8,3,8.2,580
66125,2016,8,4,10.1,581
66125,2016,8,5,11.0,582
66125,2016,8,6,10.6,583
66125,2016,8,7,9.7,584
66125,2016,8,8,13.5,585
66125,2016,8,9,12.4,586
66125,2016,8,10,14.2,587
66125,2016,8,11,14.4,588
66125,2016,8,12,13.8,589
66125,2016,8,13,14.6,590
66125,2016,8,14,14.3,591
66125,2016,8,15,14.8,592
66125,2016,8,16,15.0,593
66125,2016,8,17,14.9,594
66125,2016,8,18,15.3,595
66125,2016,8,19,14.7,596
66125,2016,8,20,15.1,597
66125,2016,8,21,15.8,598
66125,2016,8,22,5.7,599
66125,2016,8,23,12.8,600
66125,2016,8,24,4.9,601
66125,2016,8,25,12.9,602
66125,2016,8,26,14.6,603
66125,2016,8,27,16.7,604
66125,2016,8,28,16.8,605
66125,2016,8,29,12.0,606
66125,2016,8,30,13.0,607
66125,2016,8,31,10.3,608
66125,2016,9,1,14.5,609
66125,2016,9,2,4.4,610
66125,2016,9,3,13.1,611
66125,2016,9,4,17.4,612
66125,2016,9,5,18.1,613
66125,2016,9,6,18.3,614
66125,2016,9,7,16.1,615
66125,2016,9,8,11.6,616
66125,2016,9,9,18.1,617
66125,2016,9,10,16.2,618
66125,2016,9,11,17.6,619
66125,2016,9,12,18.9,620
66125,2016,9,13,9.5,621
66125,2016,9,14,14.1,622
66125,2016,9,15,17.8,623
66125,2016,9,16,16.9,624
66125,2016,9,17,18.3,625
66125,2016,9,18,4.3,626
66125,2016,9,19,20.5,627
66125,2016,9,20,18.4,628
66125,2016,9,21,10.4,629
66125,2016,9,22,11.8,630
66125,2016,9,23,18.5,631
66125,2016,9,24,18.7,632
66125,2016,9,25,12.0,633
66125,2016,9,26,21.0,634
66125,2016,9,27,20.5,635
66125,2016,9,28,20.7,636
66125,2016,9,29,9.4,637
66125,2016,9,30,15.0,638
66125,2016,10,1,22.3,639
66125,2016,10,2,23.0,640
66125,2016,10,3,19.1,641
66125,2016,10,4,23.1,642
66125,2016,10,5,23.3,643
66125,2016,10,6,22.4,644
66125,2016,10,7,22.3,645
66125,2016,10,8,18.4,646
66125,2016,10,9,19.7,647
66125,2016,10,10,20.0,648
66125,2016,10,11,24.0,649
66125,2016,10,12,22.1,650
66125,2016,10,13,24.3,651
66125,2016,10,14,23.3,652
66125,2016,10,15,25.3,653
66125,2016,10,16,25.1,654
66125,2016,10,17,5.6,655
66125,2016,10,18,25.1,656
66125,2016,10,19,25.9,657
66125,2016,10,20,16.8,658
66125,2016,10,21,18.4,659
66125,2016,10,22,9.8,660
66125,2016,10,23,25.7,661
66125,2016,10,24,26.7,662
66125,2016,10,25,26.5,663
66125,2016,10,26,21.6,664
66125,2016,10,27,15.0,665
66125,2016,10,28,4.0,666
66125,2016,10,29,16.9,667
66125,2016,10,30,14.3,668
66125,2016,10,31,27.8,669
66125,2016,11,1,27.6,670
66125,2016,11,2,28.1,671
66125,2016,11,3,28.2,672
66125,2016,11,4,28.3,673
66125,2016,11,5,28.5,674
66125,2016,11,6,28.5,675
66125,2016,11,7,28.7,676
66125,2016,11,8,9.6,677
66125,2016,11,9,8.4,678
66125,2016,11,10,24.4,679
