Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66168,2016,7,12,11.1,558
66168,2016,7,13,11.5,559
66168,2016,7,14,11.6,560
66168,2016,7,15,14.6,561
66168,2016,7,16,10.7,562
66168,2016,7,17,9.2,563
66168,2016,7,18,11.4,564
66168,2016,7,19,9.9,565
66168,2016,7,20,3.3,566
66168,2016,7,21,8.7,567
66168,2016,7,22,10.6,568
66168,2016,7,23,12.5,569
66168,2016,7,24,10.2,570
66168,2016,7,25,12.7,571
66168,2016,7,26,12.7,572
66168,2016,7,27,12.1,573
66168,2016,7,28,12.9,574
66168,2016,7,29,13.1,575
66168,2016,7,30,12.2,576
66168,2016,7,31,8.0,577
66168,2016,8,1,5.7,578
66168,2016,8,2,5.6,579
66168,2016,8,3,7.7,580
66168,2016,8,4,10.2,581
66168,2016,8,5,9.5,582
66168,2016,8,6,9.3,583
66168,2016,8,7,9.8,584
66168,2016,8,8,14.1,585
66168,2016,8,9,12.4,586
66168,2016,8,10,14.2,587
66168,2016,8,11,14.5,588
66168,2016,8,12,14.2,589
66168,2016,8,13,14.8,590
66168,2016,8,14,12.4,591
66168,2016,8,15,15.0,592
66168,2016,8,16,15.1,593
66168,2016,8,17,15.1,594
66168,2016,8,18,15.5,595
66168,2016,8,19,13.4,596
66168,2016,8,20,14.8,597
66168,2016,8,21,15.9,598
66168,2016,8,22,6.4,599
66168,2016,8,23,12.8,600
66168,2016,8,24,4.0,601
66168,2016,8,25,13.2,602
66168,2016,8,26,10.8,603
66168,2016,8,27,16.8,604
66168,2016,8,28,16.9,605
66168,2016,8,29,12.1,606
66168,2016,8,30,14.1,607
66168,2016,8,31,8.3,608
66168,2016,9,1,16.2,609
66168,2016,9,2,3.6,610
66168,2016,9,3,14.2,611
66168,2016,9,4,17.9,612
66168,2016,9,5,18.3,613
66168,2016,9,6,18.4,614
66168,2016,9,7,16.5,615
66168,2016,9,8,13.6,616
66168,2016,9,9,17.4,617
66168,2016,9,10,16.9,618
66168,2016,9,11,18.6,619
66168,2016,9,12,19.0,620
66168,2016,9,13,10.5,621
66168,2016,9,14,13.5,622
66168,2016,9,15,18.6,623
66168,2016,9,16,18.6,624
66168,2016,9,17,18.7,625
66168,2016,9,18,4.4,626
66168,2016,9,19,20.7,627
66168,2016,9,20,18.9,628
66168,2016,9,21,11.6,629
66168,2016,9,22,11.0,630
66168,2016,9,23,14.0,631
66168,2016,9,24,20.0,632
66168,2016,9,25,10.2,633
66168,2016,9,26,21.3,634
66168,2016,9,27,19.8,635
66168,2016,9,28,21.3,636
66168,2016,9,29,10.5,637
66168,2016,9,30,16.7,638
66168,2016,10,1,21.9,639
66168,2016,10,2,23.2,640
66168,2016,10,3,17.6,641
66168,2016,10,4,23.5,642
66168,2016,10,5,23.5,643
66168,2016,10,6,23.0,644
66168,2016,10,7,22.2,645
66168,2016,10,8,18.4,646
66168,2016,10,9,21.9,647
66168,2016,10,10,20.3,648
66168,2016,10,11,24.7,649
66168,2016,10,12,22.3,650
66168,2016,10,13,22.9,651
66168,2016,10,14,25.2,652
66168,2016,10,15,25.5,653
66168,2016,10,16,25.6,654
66168,2016,10,17,6.3,655
66168,2016,10,18,25.4,656
66168,2016,10,19,25.7,657
66168,2016,10,20,16.9,658
66168,2016,10,21,20.2,659
66168,2016,10,22,9.9,660
66168,2016,10,23,25.8,661
66168,2016,10,24,27.0,662
66168,2016,10,25,26.9,663
66168,2016,10,26,20.4,664
66168,2016,10,27,19.3,665
66168,2016,10,28,6.8,666
66168,2016,10,29,16.3,667
66168,2016,10,30,15.1,668
66168,2016,10,31,27.9,669
66168,2016,11,1,27.6,670
66168,2016,11,2,28.3,671
66168,2016,11,3,28.3,672
66168,2016,11,4,28.5,673
66168,2016,11,5,28.6,674
66168,2016,11,6,28.7,675
66168,2016,11,7,28.2,676
66168,2016,11,8,12.1,677
66168,2016,11,9,12.0,678
66168,2016,11,10,26.8,679
66168,2016,11,11,26.0,680
66168,2016,11,12,23.5,681
66168,2016,11,13,29.6,682
66168,2016,11,14,17.1,683
66168,2016,11,15,22.4,684
66168,2016,11,16,29.8,685
66168,2016,11,17,27.6,686
66168,2016,11,18,29.3,687
66168,2016,11,19,22.9,688
66168,2016,11,20,25.6,689
66168,2016,11,21,16.1,690
66168,2016,11,22,22.8,691
66168,2016,11,23,19.4,692
66168,2016,11,24,30.1,693
66168,2016,11,25,30.6,694
66168,2016,11,26,30.1,695
66168,2016,11,27,18.1,696
66168,2016,11,28,24.5,697
66168,2016,11,29,23.1,698
66168,2016,11,30,19.3,699
66168,2016,12,1,25.3,700
66168,2016,12,2,25.2,701
66168,2016,12,3,26.1,702
66168,2016,12,4,29.0,703
66168,2016,12,5,15.0,704
66168,2016,12,6,5.8,705
66168,2016,12,7,23.6,706
66168,2016,12,8,27.7,707
66168,2016,12,9,31.8,708
66168,2016,12,10,25.0,709
66168,2016,12,11,25.4,710
66168,2016,12,12,30.6,711
66168,2016,12,13,25.4,712
66168,2016,12,14,13.5,713
66168,2016,12,15,1.3,714
66168,2016,12,16,3.7,715
66168,2016,12,17,28.5,716
66168,2016,12,18,10.4,717
66168,2016,12,19,21.1,718
66168,2016,12,20,29.2,719
