year,averagemwh,Rainfall amount (millimetres),Daily global solar exposure (MJ/m*m),Minimum temperature (Degree C),Maximum temperature (Degree C)
2011,54.774093541666645,0.8,25.8,18.9,27.2
2011,53.028438229166646,1.8,27.6,17.1,27.8
2011,55.80462145833335,0.0,25.9,17.8,33.8
2011,57.02340145833333,0.0,24.7,20.8,30.1
2011,49.102380104166656,0.0,33.4,19.2,29.4
2011,36.02224364583335,2.0,33.1,21.1,29.3
2011,33.06123552083333,6.4,30.3,18.9,26.1
2011,38.74912760416666,2.0,32.2,18.1,35.8
2011,48.95790770833332,0.0,24.8,15.4,33.1
2011,45.96473093750001,0.0,26.8,13.8,35.4
2011,44.68009156250002,2.8,31.5,14.3,29.2
2011,34.02209666666667,0.5,23.8,16.7,28.9
2011,35.01493708333332,3.0,24.1,14.9,28.3
2011,39.30950375,0.0,12.0,16.4,26.4
2011,36.15434333333332,0.0,31.6,19.2,27.8
2011,35.84560322916668,0.0,31.4,19.4,30.0
2011,39.60016083333333,2.5,24.2,16.1,28.6
2011,45.29795197916667,0.0,15.0,19.4,29.7
2011,42.926442187500015,0.0,19.5,17.5,28.6
2011,39.63937208333336,1.0,14.9,18.1,28.6
2011,42.2882146875,0.0,28.6,18.1,31.7
2011,37.84822479166667,0.0,32.6,17.5,31.2
2011,36.52037687499999,0.0,21.2,15.8,24.4
2011,36.45908604166667,0.0,33.3,14.2,20.0
2011,31.821326666666664,0.0,27.6,15.0,21.9
2011,35.04006250000001,0.0,26.4,16.9,20.2
2011,43.1788396875,0.0,6.2,19.4,21.1
2011,38.92614854166667,0.0,15.8,18.6,29.7
2011,37.367793125,8.1,32.8,19.7,29.2
2011,36.5179025,0.0,32.6,21.2,33.3
2011,35.00979843750001,1.0,20.4,10.8,26.6
2011,38.167052604166656,0.0,22.1,12.3,25.3
2011,39.30950302083334,0.0,9.2,16.9,24.7
2011,38.44552739583335,0.0,31.3,17.1,27.2
2011,37.493991979166665,0.0,27.0,17.6,26.8
2011,35.8564525,1.0,19.5,18.6,28.6
2011,30.47235125,0.0,32.8,18.9,26.6
2011,32.1192171875,0.0,33.2,19.7,25.6
2011,37.76980229166666,0.0,28.7,19.7,27.8
2011,37.82709614583335,0.0,28.1,18.6,26.9
2011,40.99082291666666,0.0,21.5,18.9,31.9
2011,39.954964375,0.0,27.6,20.4,30.6
2011,33.02088177083334,0.0,30.4,20.3,27.5
2011,35.32672270833333,0.0,21.6,19.9,24.4
2011,36.59613437500001,0.0,31.4,15.8,28.3
2011,37.598111041666655,0.0,27.1,18.6,23.9
2011,35.94058604166667,0.0,17.2,17.5,21.7
2011,31.279604895833344,0.0,29.6,21.4,28.3
2011,31.658962395833345,0.0,17.3,15.6,27.5
2011,35.3288165625,0.0,2.9,17.9,25.0
2011,36.87556114583331,0.0,24.2,13.3,22.8
2011,39.36241947916665,0.0,9.9,14.7,25.0
2011,40.148545000000006,0.0,17.9,10.4,31.1
2011,38.73999093750002,0.0,26.0,12.7,25.8
2011,32.74012229166667,2.0,21.8,18.1,24.2
2011,33.46476666666666,0.0,10.1,14.4,20.0
2011,36.539981875,0.0,4.7,18.3,30.3
2011,38.68060416666667,0.0,21.4,16.9,27.8
2011,38.3229446875,0.0,29.8,16.4,26.8
2011,37.22275010416667,0.0,25.3,13.8,26.6
2011,38.72590604166667,0.0,22.1,14.4,28.4
2011,35.58635364583335,0.0,25.4,12.5,26.4
2011,36.90121229166665,2.3,28.7,16.1,23.3
2011,36.61641229166667,33.3,11.8,11.0,20.1
2011,36.54020385416667,14.7,5.9,11.1,23.9
2011,36.075489375,8.6,29.8,19.2,26.1
2011,32.29865125000001,2.0,21.0,15.1,26.6
2011,32.959387499999984,3.3,28.3,10.6,25.0
2011,36.15307281249999,10.7,30.3,8.6,28.2
2011,37.61144427083334,2.5,30.3,7.5,27.5
2011,37.21193791666666,0.0,31.2,10.3,26.4
2011,37.139854479166665,0.0,26.6,8.6,25.0
2011,32.31436447916666,0.0,24.9,8.6,22.8
2011,33.012026041666665,0.0,31.3,13.6,20.6
2011,36.42176645833333,0.0,31.9,12.8,22.1
2011,36.95360281249999,2.0,32.1,16.9,24.4
2011,36.95303135416666,1.3,23.2,15.6,28.3
2011,36.62297249999999,0.0,28.7,16.4,25.6
2011,16.273846250000002,2.6,4.1,16.9,24.0
2011,16.44632885416667,0.0,15.5,17.2,24.7
2011,16.069202916666665,0.0,24.4,17.7,27.0
2011,16.027277708333337,0.0,25.8,21.0,24.9
2011,33.934383749999995,0.0,27.5,6.1,17.8
2011,31.930179479166664,1.8,26.5,7.5,15.0
2011,28.901087916666658,0.0,17.6,4.2,19.4
2011,32.220478854166664,0.0,25.1,5.6,14.2
2011,29.1864778125,0.0,13.2,7.2,18.8
2011,36.98645593750001,0.0,6.7,10.6,16.1
2011,37.49772083333333,0.0,28.9,10.6,13.8
2011,37.10410802083333,0.0,22.3,16.1,13.8
2011,36.898462916666666,0.0,9.0,17.8,20.8
2011,33.29407572916667,0.0,25.2,16.1,18.3
2011,35.08517197916667,0.0,16.4,11.4,26.7
2011,36.26168927083334,0.0,27.3,10.3,24.4
2011,17.291511875,0.0,32.4,19.8,25.8
2011,17.950621249999998,0.0,32.3,17.1,24.6
2011,17.446190729166663,0.0,23.2,17.2,23.3
2011,17.886107083333336,0.0,11.6,19.9,21.2
2011,35.334420104166675,0.0,9.4,9.4,15.8
2011,38.3992590625,0.0,6.3,9.9,19.7
2011,39.62841562500001,0.0,0.6,6.1,18.2
2011,38.595279479166685,0.0,26.3,8.4,18.1
2011,15.901505625000004,0.0,33.4,18.9,23.7
2011,17.122284062500004,0.0,16.2,19.9,25.9
2011,17.31601583333334,0.0,8.1,20.1,25.9
2011,17.086102708333325,0.0,7.2,20.6,25.5
2011,16.3425715625,0.0,19.9,19.6,25.5
2011,16.270400416666664,0.0,32.8,20.9,26.2
2011,14.80669197916666,0.0,10.3,19.2,24.9
2011,15.340985208333336,0.0,2.2,17.6,25.9
2011,18.787763541666667,0.0,27.5,19.0,23.5
2011,18.919853749999994,0.0,11.6,18.7,23.1
2011,17.60910166666666,0.0,15.6,18.9,24.3
2011,16.744775312500007,0.0,15.1,21.4,24.5
2011,16.224456145833333,0.0,10.9,20.2,36.7
2011,14.785443229166674,0.0,25.9,20.0,24.9
2011,15.112030416666665,0.0,31.8,16.3,22.6
2011,18.581014479166665,0.0,25.2,17.5,21.0
2011,19.360344375,0.0,4.4,19.0,23.0
2011,16.842980833333336,0.6,4.7,19.0,22.4
2011,17.60450770833333,28.2,13.8,16.7,30.9
2011,17.438342187499998,0.0,29.8,20.5,25.7
2011,17.64241156249999,0.0,14.2,18.7,26.5
2011,18.829496249999995,0.0,31.6,18.2,25.8
2011,18.33827552083333,0.0,18.2,16.9,24.9
2011,18.10089739583334,0.0,26.1,19.6,25.0
2011,19.084678437500006,0.0,20.8,13.6,22.6
2011,19.27247583333333,0.8,26.9,13.0,21.0
2011,19.794709687500003,4.0,23.5,10.5,27.0
2011,21.03175927083333,9.0,26.0,12.6,21.0
2011,17.893573229166673,0.0,23.0,18.7,21.8
2011,18.262659375,0.0,27.4,18.1,22.0
2011,15.63502927083333,0.0,24.8,20.1,21.8
2011,21.46631520833333,0.0,27.1,13.7,25.9
2011,19.497602395833336,0.0,25.7,12.5,22.6
2011,19.81710697916667,0.0,28.9,13.4,21.0
2011,19.157423229166664,0.0,27.7,15.0,21.1
2011,18.56072197916666,0.0,20.4,15.8,24.3
2011,19.729813229166663,0.0,29.6,17.4,24.7
2011,20.83496447916667,0.0,20.2,16.8,25.5
2011,20.250514687500008,0.6,29.4,20.8,20.7
2011,19.9386678125,0.0,16.7,14.8,29.9
2011,18.189340416666663,0.0,21.5,16.2,22.2
2011,20.0426171875,0.0,14.0,14.0,21.6
2011,20.831709687500005,0.0,10.5,15.9,19.2
2011,20.649081354166665,0.0,17.1,15.7,21.6
2011,18.477831250000005,0.0,22.9,20.6,24.0
2011,18.2423675,0.0,16.7,21.1,24.4
2011,17.635903124999995,0.0,24.4,18.8,24.1
2011,20.51373708333333,7.6,17.4,18.2,23.9
2011,23.11743770833334,108.6,11.4,13.8,20.8
2011,22.52418197916667,19.0,4.0,12.2,19.4
2011,23.436366979166664,0.0,24.2,16.4,21.8
2011,22.7897015625,0.0,2.3,17.2,18.8
2011,21.208261458333336,0.0,9.9,15.8,19.6
2011,19.501623125,0.0,23.1,14.9,19.7
2011,18.320663333333325,0.0,26.5,16.5,23.0
2011,19.08774208333333,0.0,26.5,11.5,19.7
2011,19.1863303125,0.0,3.8,17.4,21.5
2011,17.701947395833333,0.0,7.0,15.5,18.3
2011,18.9284671875,0.0,2.1,15.2,19.9
2011,19.940390937500005,11.0,11.0,14.5,19.1
2011,18.677305625,0.0,23.5,12.8,20.4
2011,19.1375146875,0.0,7.9,15.3,23.1
2011,20.041468229166664,0.0,13.3,12.6,22.0
2011,20.110767291666665,0.0,2.2,11.5,19.4
2011,18.249258229166664,0.0,2.7,11.6,22.0
2011,18.93899697916667,0.0,7.6,13.7,21.5
2011,19.973891770833337,0.0,14.3,18.3,23.4
2011,19.21581093750001,0.0,3.7,18.1,23.5
2011,18.297308645833336,0.0,14.7,18.0,22.0
2011,18.179959166666663,0.0,1.8,15.4,22.2
2011,19.140769375,0.0,17.4,15.3,22.0
2011,17.86715489583333,0.0,19.4,15.2,21.7
2011,19.274773229166662,0.0,15.0,11.8,20.3
2011,20.393516770833337,0.0,14.8,9.2,20.5
2011,19.647687395833326,0.0,15.7,9.5,20.5
2011,18.8574459375,17.8,15.8,14.1,18.7
2011,19.8854490625,0.0,11.5,13.7,25.0
2011,20.74403333333333,0.0,18.8,13.1,21.7
2011,19.688845625,0.0,18.0,13.2,23.3
2011,18.96981833333333,0.0,11.0,14.0,20.2
2011,21.7492553125,0.0,13.8,13.0,19.5
2011,22.260768541666675,0.0,16.1,13.6,18.4
2011,17.329607291666672,17.2,16.6,14.8,19.7
2011,16.624553958333333,76.4,16.6,13.9,19.7
2011,17.552053958333335,0.0,15.1,15.0,22.5
2011,19.375084895833343,0.0,15.2,13.3,26.3
2011,20.12206197916667,0.0,2.9,12.8,25.4
2011,19.707414687499995,0.0,0.2,16.6,24.0
2011,17.167653645833337,0.0,2.3,10.2,18.8
2011,17.803407604166654,0.0,9.0,8.9,20.7
2011,18.15660458333333,0.0,10.9,11.2,24.6
2011,18.550385104166672,0.0,12.2,13.1,24.0
2011,21.3395853125,3.6,4.0,14.8,17.7
2011,21.35911197916667,0.0,18.0,16.7,16.2
2011,19.829549895833345,0.0,9.8,13.1,19.4
2011,17.42877041666667,0.8,7.1,11.5,14.8
2011,16.666670000000003,1.6,10.2,10.5,16.2
2011,18.704872708333333,0.0,11.0,10.8,17.2
2011,19.303296354166672,0.0,13.6,11.9,19.4
2011,18.079073333333326,0.0,13.9,12.0,18.6
2011,17.316398333333336,0.0,13.5,12.1,18.2
2011,17.4603575,0.0,4.9,12.2,17.6
2011,18.326597916666664,0.0,9.3,12.6,19.0
2011,19.755848333333336,0.0,14.0,11.7,17.0
2011,15.64374947916666,0.0,10.3,7.5,20.0
2011,16.727017291666662,0.0,11.0,10.5,18.9
2011,16.421513645833333,0.0,10.8,13.4,17.5
2011,16.378479479166668,12.2,10.9,11.9,16.0
2011,19.01193385416667,0.0,15.7,16.5,17.6
2011,19.998777604166666,0.0,12.3,12.5,17.7
2011,19.700332291666665,0.0,16.2,14.7,17.9
2011,15.229177395833332,0.0,11.5,9.0,17.2
2011,16.093936145833332,0.0,8.3,7.2,15.6
2011,17.797114166666663,0.0,5.6,7.7,13.1
2011,16.133074583333332,0.0,5.9,10.3,13.9
2011,14.5441590625,0.0,6.5,9.3,15.0
2011,15.524108124999996,0.0,12.2,6.7,14.2
2011,16.888764895833337,0.0,5.0,8.5,15.1
2011,16.31244479166668,7.0,7.7,10.2,16.2
2011,15.888412187499997,0.0,4.4,10.2,17.9
2011,15.513534895833338,0.0,8.3,7.7,15.5
2011,14.0446321875,0.0,8.4,9.0,16.9
2011,14.990079479166663,0.0,11.0,12.3,18.4
2011,16.090968437500006,0.0,10.8,10.5,18.1
2011,20.9526965625,0.0,3.8,16.4,21.6
2011,17.668638437500004,0.0,8.6,16.4,17.8
2011,17.744445624999994,4.0,6.9,14.0,17.1
2011,15.648758125,0.0,10.8,6.6,11.7
2011,14.072455729166668,4.4,10.8,6.9,15.7
2011,14.664171666666666,9.0,10.3,8.1,14.4
2011,15.6405959375,0.0,7.3,6.4,17.8
2011,16.28072572916667,0.0,6.1,5.9,17.1
2011,15.609805208333334,0.0,10.2,9.2,16.7
2011,16.053128020833334,0.0,10.9,7.7,17.2
2011,16.22378,0.0,9.1,7.5,17.4
2011,15.5172453125,0.0,8.0,10.6,19.2
2011,15.045356041666672,0.0,10.3,6.7,17.0
2011,15.074106874999998,3.0,9.6,7.7,17.8
2011,15.91734843750001,0.0,11.8,5.8,20.4
2011,15.067243541666668,0.0,11.8,5.1,17.1
2011,16.774873333333332,0.0,6.2,9.9,16.0
2011,15.836845833333337,7.0,6.5,8.9,13.2
2011,15.109350208333325,18.6,8.2,8.7,11.2
2011,16.141978020833335,6.0,9.3,6.2,20.9
2011,15.355311562499995,0.0,4.4,8.4,17.0
2011,15.306527604166662,0.0,10.1,10.4,13.9
2011,15.35716614583333,0.0,9.3,10.3,16.3
2011,14.403185833333332,0.8,11.4,5.4,18.7
2011,15.067799791666664,0.0,11.4,5.7,17.4
2011,15.188926145833335,0.0,10.8,9.1,17.8
2011,15.517059479166663,0.0,10.8,12.3,18.1
2011,15.469945208333336,0.0,10.4,10.2,17.6
2011,16.11062989583333,1.6,13.4,14.5,19.6
2011,13.97433135416667,0.0,13.7,12.4,17.1
2011,14.79679833333334,2.0,7.9,10.3,18.2
2011,16.111187187499993,0.0,13.2,11.3,16.2
2011,15.936825208333332,37.6,9.7,10.8,14.6
2011,15.788432083333326,4.8,7.9,9.4,16.0
2011,15.332495937499996,1.4,10.9,6.8,13.1
2011,14.744303645833329,0.0,0.5,7.3,15.2
2011,14.762668020833337,0.0,5.4,9.0,15.5
2011,15.020499895833328,0.0,9.9,6.5,15.3
2011,14.976167395833336,0.6,10.8,5.7,17.4
2011,14.997870104166664,24.6,12.4,5.1,14.9
2011,16.035321041666673,1.2,7.1,5.7,19.3
2011,15.323222083333327,0.0,3.5,8.9,16.2
2011,14.610751249999998,0.0,8.8,5.6,18.1
2011,15.003620312499995,0.0,12.0,7.7,13.4
2011,16.053870312500006,0.0,17.5,11.9,28.4
2011,15.623160208333331,0.0,18.5,12.9,20.0
2011,15.466049166666664,1.4,7.8,16.2,18.7
2011,14.078948124999997,2.8,9.7,16.2,23.5
2011,14.111594687500002,0.0,11.5,9.1,14.4
2011,14.488141041666664,4.4,11.2,8.0,17.3
2011,15.5294875,8.0,11.4,8.7,17.9
2011,15.191337291666663,0.0,10.0,16.8,28.6
2011,15.74502739583333,0.0,13.7,16.5,19.5
2011,16.77617218749999,0.0,13.9,14.7,29.4
2011,18.79561197916667,0.0,16.0,16.4,27.1
2011,17.59882479166667,0.0,13.3,12.7,22.2
2011,16.591237291666665,0.0,14.6,15.5,23.8
2011,16.652449062500004,0.6,14.8,16.2,26.5
2011,16.002859687500003,9.8,14.0,12.4,19.5
2011,15.616853437499996,0.0,14.5,13.8,19.1
2011,18.663170833333336,49.0,18.7,15.2,18.1
2011,21.972885937500006,19.6,4.0,12.7,22.9
2011,18.609007708333337,0.0,17.3,14.9,20.1
2011,17.46916604166667,4.2,21.3,14.4,17.6
2011,15.286123124999996,0.0,11.6,8.9,14.8
2011,15.140326979166666,0.0,3.8,9.2,13.6
2011,15.755230104166658,0.0,11.3,9.5,13.8
2011,15.619821354166666,0.0,18.5,12.2,16.2
2011,15.445831145833331,0.0,10.4,12.4,13.6
2011,15.915123229166662,0.0,5.2,10.5,12.6
2011,15.818853020833329,0.0,17.9,10.3,15.5
2011,15.925881562499994,0.0,20.3,7.0,21.8
2011,14.93424697916666,0.0,5.9,6.5,20.9
2011,16.113783750000003,1.8,15.4,6.1,16.4
2011,16.82384385416667,0.0,18.7,12.3,21.2
2011,16.86706291666667,0.0,18.1,9.7,28.1
2011,15.172232291666676,2.4,10.7,14.0,20.9
2011,14.690696458333331,1.6,19.4,12.5,17.5
2011,15.299849479166667,13.0,23.5,14.9,15.3
2011,16.759477291666666,96.2,15.7,15.9,17.4
2011,14.232164166666676,0.0,15.6,12.7,28.9
2011,15.259226666666668,0.0,10.7,11.5,21.0
2011,15.474953125,10.8,14.3,14.7,22.5
2011,14.209533958333331,0.0,20.2,8.6,20.2
2011,14.295972499999998,0.0,24.2,9.9,25.6
2011,15.727220937499998,0.0,20.2,11.7,19.1
2011,16.885797395833336,0.0,12.9,10.8,22.7
2011,18.068301770833333,0.0,21.2,15.6,25.6
2011,16.708838958333335,0.0,23.3,12.1,21.4
2011,16.910467604166666,1.8,10.4,11.1,18.7
2011,16.87299822916668,0.0,5.7,13.4,16.2
2011,15.9637215625,20.0,21.8,17.4,16.3
2011,16.970937604166668,1.6,28.9,14.6,23.3
2011,16.954614479166676,0.0,28.8,13.1,20.4
2011,17.31910322916667,0.0,15.7,16.0,18.9
2011,17.13305614583333,2.0,13.9,14.1,18.0
2011,17.53000697916667,6.0,21.4,15.7,16.7
2011,15.35160083333333,0.4,21.1,11.4,19.0
2011,15.116213645833335,0.0,17.3,11.3,18.4
2011,14.770829062499994,0.6,21.7,13.3,20.0
2011,14.26666489583334,0.0,18.3,14.1,17.8
2011,15.641523541666665,0.0,3.1,16.4,18.8
2011,18.727350729166663,0.0,26.8,16.2,22.1
2011,17.87149614583333,0.0,25.7,15.0,24.9
2011,16.909168645833336,0.0,26.3,10.8,20.8
2011,15.190038854166666,0.0,25.7,12.9,16.3
2011,13.563098124999998,11.6,23.5,15.5,22.3
2011,14.119199270833342,0.0,19.8,15.6,22.2
2011,15.22658083333333,0.0,31.2,15.0,26.0
2011,17.16329166666667,0.0,31.6,15.6,29.5
2011,21.94654645833334,0.0,26.0,15.2,20.5
2011,23.105308645833333,0.0,30.1,16.6,18.2
2011,15.911598854166668,4.6,22.4,13.9,14.9
2011,15.481630208333334,0.0,21.0,10.5,14.7
2011,14.688100000000004,0.0,6.5,11.3,17.1
2011,17.340806145833334,0.0,31.7,13.2,21.2
2011,18.370281354166664,0.0,31.8,13.1,18.2
2011,18.49326145833334,4.0,27.3,15.8,17.8
2011,17.22598708333334,1.6,14.1,14.9,21.8
2011,16.391834791666664,4.0,30.6,13.8,21.6
2011,20.0411834375,0.0,30.8,16.1,19.5
2011,18.85533979166667,18.0,30.1,13.3,30.2
2011,18.663356770833328,9.8,26.5,14.6,21.6
2011,18.785224062500006,0.0,29.3,13.0,28.8
2011,16.737960208333337,0.0,26.2,14.6,16.6
2011,16.113412916666668,0.0,5.3,15.5,19.2
2011,15.88729916666667,0.0,17.2,15.6,26.3
2011,15.14310916666667,0.0,33.3,14.6,22.6
2011,16.652634479166668,6.2,22.2,15.6,29.7
2011,15.779529583333334,7.6,9.4,11.9,21.6
2011,14.969860833333335,9.0,10.3,11.5,30.0
2011,15.556939791666666,0.0,24.1,18.0,21.3
2011,22.49077666666665,0.0,28.3,17.9,19.5
2011,29.48564041666668,0.0,24.1,16.2,23.9
2011,24.91607125,0.0,28.9,17.7,31.9
2011,27.3272675,0.0,33.2,15.8,23.1
2011,27.0978153125,0.0,33.2,16.4,26.4
2011,27.09429093749999,0.0,27.6,17.8,26.9
2011,23.03445020833333,0.0,31.6,18.8,25.0
2011,17.536870000000004,0.0,23.5,15.2,22.7
2011,17.315023229166666,0.0,25.8,16.1,25.9
2011,17.920650624999993,4.2,28.1,18.9,21.1
2011,15.905477604166668,0.0,20.6,19.2,24.3
2011,20.81393895833333,0.0,33.1,18.6,22.6
2011,21.73193260416668,0.0,17.1,18.3,19.8
2011,21.980491250000004,0.0,30.7,19.5,21.3
2011,16.69622510416667,0.0,32.1,17.2,20.5
2011,14.527280000000005,0.0,25.0,17.5,25.8
2011,14.855413333333336,0.0,24.4,15.5,27.3
2011,14.461245416666664,0.0,13.5,16.3,38.6
2011,14.390572812500004,0.0,27.6,18.9,20.8
2011,15.4773640625,0.0,28.1,19.9,20.5
2011,20.275829375000004,0.0,32.2,18.2,21.2
2011,19.730115,0.0,30.4,16.3,17.3
2011,17.845341354166674,0.0,34.0,15.2,17.9
2011,18.472486666666672,0.0,31.8,15.9,18.7
2011,18.70193895833333,0.0,18.1,18.3,20.2
2011,17.222091562499994,0.0,30.2,13.6,20.5
2011,15.249024374999996,0.0,31.0,14.9,23.1
2011,16.100058229166667,0.0,25.5,14.0,24.4
2011,17.269021354166664,0.0,31.7,14.6,20.5
2011,16.499976041666667,0.0,32.1,17.2,24.5
2011,16.061475104166668,4.8,25.3,16.8,22.2
2011,17.598638541666663,0.0,28.8,16.3,23.7
2011,16.57509979166667,0.0,33.6,18.0,23.4
2011,16.8117859375,0.0,33.3,17.9,20.7
2011,16.979284583333342,2.4,17.4,16.0,18.7
2011,17.041609583333337,9.2,32.3,17.6,22.1
2011,16.364011250000008,0.0,33.4,18.8,23.0
2011,15.728519062499997,2.0,32.9,15.0,23.3
2011,14.010501875,0.0,27.3,11.2,23.3
2011,14.461430104166666,0.0,18.5,14.8,22.9
2011,15.156596875,0.6,31.3,17.9,22.2
2011,16.08375291666666,4.2,30.3,19.3,20.8
2011,16.29497427083334,13.8,32.2,19.0,21.6
2011,16.184501250000004,0.6,26.0,19.6,20.3
2011,16.741855833333332,13.0,29.4,15.8,21.3
2011,15.13290739583334,0.0,33.9,17.2,20.3
2011,15.178909166666667,0.0,32.6,17.8,25.0
2011,15.737236979166658,0.0,20.8,18.7,26.3
2011,16.4784596875,0.0,7.7,17.4,23.8
2011,15.753746145833327,0.0,30.9,18.3,23.5
2011,15.434144583333334,22.0,9.8,20.6,21.9
2011,14.145910416666666,78.2,17.5,20.9,21.7
2011,14.249970520833337,6.0,24.1,21.4,23.6
2011,15.489606979166664,1.6,20.0,20.8,19.6
2011,15.67639645833333,2.8,7.1,19.7,18.2
2011,18.40255666666666,0.0,4.7,18.3,18.3
2011,21.088253229166664,0.0,19.8,11.4,19.0
2011,15.157501458333336,2.0,9.5,11.5,30.0
2011,14.648976770833336,0.0,20.2,13.3,20.0
2011,19.849967604166658,0.0,18.7,14.1,17.8
2011,20.10628427083333,0.0,2.7,16.4,18.8
2011,14.486970729166666,0.0,26.6,16.2,22.1
2011,19.10423927083333,0.0,25.7,15.0,24.9
2011,15.454895833333332,0.0,25.4,10.8,20.8
2011,15.21881072916667,4.0,25.2,12.9,16.3
2011,20.252552395833334,0.0,21.8,15.5,22.3
2011,23.325491875,7.0,18.9,15.6,22.2
2011,23.760780104166667,4.0,10.2,14.0,20.9
2011,16.872501666666665,0.0,18.1,12.5,17.5
2011,16.1005240625,0.0,22.1,14.9,15.3
2011,20.440434375,0.0,11.3,15.9,17.4
2011,22.18268020833333,0.0,22.1,13.9,14.9
2011,16.494915520833338,0.0,10.3,19.9,24.9
2011,16.686881979166674,0.0,19.3,19.7,25.7
2011,16.379774895833332,0.0,25.5,17.8,25.1
2011,15.556866666666672,0.0,23.6,19.2,26.2
2011,16.064498645833336,0.8,27.4,18.0,24.2
2011,14.913088854166666,23.6,14.6,18.5,25.1
2011,16.1207078125,1.8,31.8,19.1,20.5
2011,16.180806770833332,14.6,16.7,18.1,26.4
2011,16.45407208333333,4.2,29.0,19.8,25.8
2011,16.18527958333333,0.0,20.8,18.6,25.9
2011,18.97849208333333,0.0,13.0,11.9,21.6
2012,11.042747708333332,0.0,13.8,18.3,22.2
2012,11.453273333333335,0.0,21.2,19.4,22.2
2012,9.875959895833333,0.0,31.9,20.6,28.9
2012,10.603564062499998,0.8,12.8,22.2,30.6
2012,10.685076145833335,0.0,18.1,19.4,21.7
2012,10.6327178125,0.0,16.7,18.6,22.2
2012,11.063721666666666,0.0,19.6,17.8,26.7
2012,10.947989166666664,0.0,28.3,16.7,21.7
2012,11.024019791666666,0.0,27.6,18.9,21.7
2012,10.818040937499994,0.0,23.2,18.1,34.4
2012,9.298910208333334,0.0,7.6,20.0,22.8
2012,4.108433333333335,0.0,23.1,6.7,26.7
2012,3.8265829166666654,0.0,29.7,9.7,28.9
2012,3.829344062500001,0.0,19.8,8.9,31.2
2012,3.768566458333333,0.0,26.3,6.7,33.8
2012,3.695189791666668,0.0,21.2,8.4,32.2
2012,3.828373854166667,0.3,15.2,13.9,26.4
2012,11.003481979166663,0.0,21.8,20.6,23.9
2012,10.641109062499996,2.5,26.7,19.7,26.0
2012,10.08159604166667,0.0,26.5,21.7,25.3
2012,11.10036510416666,0.0,26.0,22.2,26.3
2012,10.639398437500002,2.5,25.0,20.8,23.3
2012,10.453177812500003,0.0,25.7,21.1,27.8
2012,10.612743229166666,17.8,25.7,21.1,25.6
2012,3.552603333333335,0.0,30.3,16.7,36.1
2012,3.5562943750000007,2.3,26.2,14.2,24.6
2012,3.598192708333334,0.0,22.0,14.1,24.7
2012,3.5490644791666672,0.0,27.9,9.4,20.4
2012,3.646844270833333,0.0,28.9,12.8,20.0
2012,3.645702083333333,0.0,16.6,0.6,22.7
2012,3.654952395833333,0.0,25.6,4.4,26.7
2012,10.6892796875,0.0,8.2,20.6,26.1
2012,3.8262792708333344,0.0,20.8,9.6,24.7
2012,4.000997812500001,0.0,6.2,3.1,25.6
2012,4.091306145833332,0.0,6.1,14.4,26.1
2012,3.821186145833334,0.0,22.7,12.8,29.3
2012,3.631603645833333,0.0,22.0,16.7,31.1
2012,3.8699002083333336,6.4,15.8,15.0,34.3
2012,3.9027408333333327,3.3,18.9,16.7,35.0
2012,3.5702917708333337,0.0,22.0,12.6,27.8
2012,3.549735833333332,0.0,19.2,13.9,25.7
2012,3.685435520833333,4.6,23.4,12.2,35.0
2012,3.877545729166668,0.0,26.0,12.8,28.9
2012,3.800907187500003,0.0,19.3,25.1,35.4
2012,3.8847476041666646,0.0,26.3,18.9,39.1
2012,4.034891562499998,0.0,26.3,20.0,38.7
2012,3.772775208333334,0.0,31.7,11.6,20.4
2012,3.822755625000001,0.0,15.7,10.6,26.7
2012,4.03981625,0.0,27.2,5.6,30.8
2012,4.066263645833336,0.0,13.1,8.4,35.7
2012,3.562980104166668,5.6,5.3,8.4,30.6
2012,3.8365757291666656,0.0,17.3,21.1,34.6
2012,3.792817395833332,0.0,13.1,20.6,32.8
2012,3.6356003125,0.0,17.5,20.6,35.0
2012,3.6259694791666672,0.0,15.0,16.0,37.7
2012,3.7465826041666648,0.0,12.7,16.7,30.7
2012,3.864601145833335,0.0,11.7,21.4,30.9
2012,3.8162002083333326,0.0,9.7,16.9,31.6
2012,4.203358854166668,0.0,11.1,16.1,37.2
2012,4.393503958333333,8.1,20.5,6.7,38.8
2012,4.018411458333333,4.1,13.8,22.2,37.2
2012,3.785139583333333,0.0,17.6,15.3,39.4
2012,4.2118059375,0.0,19.9,15.6,27.2
2012,4.385335104166667,0.0,29.1,16.7,22.2
2012,4.485002708333334,0.0,19.8,8.3,28.9
2012,3.577966666666667,0.0,23.3,10.6,31.7
2012,3.685938229166668,0.0,26.4,11.1,27.2
2012,3.555051666666668,8.9,2.4,14.4,32.9
2012,3.477411875,0.3,3.0,14.6,31.1
2012,3.625502812499999,0.0,12.2,12.9,30.6
2012,3.6516929166666654,0.8,17.5,14.4,29.2
2012,3.8472231249999993,6.9,4.6,20.0,32.8
2012,3.9479468749999977,0.0,13.7,17.8,35.6
2012,3.9154013541666655,0.0,3.0,20.0,32.2
2012,3.4949856249999987,0.0,7.0,19.4,40.6
2012,3.5063068749999995,0.0,3.8,17.8,32.3
2012,3.4558144791666674,0.0,0.8,19.4,20.0
