year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2011,Date_01FEB2012,Date_01JAN2012,Date_01NOV2011,Date_01OCT2011,Date_02APR2012,Date_02DEC2011,Date_02FEB2012,Date_02JAN2012,Date_02MAR2012,Date_02NOV2011,Date_03APR2012,Date_03DEC2011,Date_03FEB2012,Date_03JAN2012,Date_03MAR2012,Date_03NOV2011,Date_03OCT2011,Date_04APR2012,Date_04DEC2011,Date_04FEB2012,Date_04JAN2012,Date_04MAR2012,Date_04NOV2011,Date_04OCT2011,Date_05APR2012,Date_05DEC2011,Date_05FEB2012,Date_05JAN2012,Date_05MAR2012,Date_05NOV2011,Date_05OCT2011,Date_06APR2012,Date_06DEC2011,Date_06FEB2012,Date_06JAN2012,Date_06MAR2012,Date_06NOV2011,Date_06OCT2011,Date_07APR2012,Date_07DEC2011,Date_07FEB2012,Date_07JAN2012,Date_07NOV2011,Date_07OCT2011,Date_08APR2012,Date_08DEC2011,Date_08FEB2012,Date_08JAN2012,Date_08MAR2012,Date_08NOV2011,Date_08OCT2011,Date_09APR2012,Date_09DEC2011,Date_09FEB2012,Date_09JAN2012,Date_09MAR2012,Date_09NOV2011,Date_09OCT2011,Date_10APR2012,Date_10DEC2011,Date_10FEB2012,Date_10JAN2012,Date_10MAR2012,Date_10NOV2011,Date_10OCT2011,Date_11APR2012,Date_11DEC2011,Date_11FEB2012,Date_11JAN2012,Date_11MAR2012,Date_11NOV2011,Date_11OCT2011,Date_12APR2012,Date_12DEC2011,Date_12FEB2012,Date_12JAN2012,Date_12MAR2012,Date_12NOV2011,Date_12OCT2011,Date_13APR2012,Date_13DEC2011,Date_13FEB2012,Date_13JAN2012,Date_13MAR2012,Date_13NOV2011,Date_13OCT2011,Date_14APR2012,Date_14DEC2011,Date_14FEB2012,Date_14JAN2012,Date_14MAR2012,Date_14NOV2011,Date_14OCT2011,Date_15APR2012,Date_15DEC2011,Date_15FEB2012,Date_15JAN2012,Date_15MAR2012,Date_15NOV2011,Date_15OCT2011,Date_16APR2012,Date_16DEC2011,Date_16FEB2012,Date_16JAN2012,Date_16MAR2012,Date_16NOV2011,Date_16OCT2011,Date_17APR2012,Date_17FEB2012,Date_17JAN2012,Date_17MAR2012,Date_17NOV2011,Date_17OCT2011,Date_18APR2012,Date_18FEB2012,Date_18JAN2012,Date_18MAR2012,Date_18NOV2011,Date_18OCT2011,Date_19DEC2011,Date_19FEB2012,Date_19JAN2012,Date_19MAR2012,Date_19NOV2011,Date_19OCT2011,Date_20APR2012,Date_20DEC2011,Date_20FEB2012,Date_20JAN2012,Date_20MAR2012,Date_20NOV2011,Date_20OCT2011,Date_21APR2012,Date_21DEC2011,Date_21FEB2012,Date_21JAN2012,Date_21MAR2012,Date_21NOV2011,Date_21OCT2011,Date_22APR2012,Date_22DEC2011,Date_22FEB2012,Date_22JAN2012,Date_22MAR2012,Date_22NOV2011,Date_22OCT2011,Date_23APR2012,Date_23DEC2011,Date_23FEB2012,Date_23JAN2012,Date_23MAR2012,Date_23NOV2011,Date_23OCT2011,Date_24APR2012,Date_24DEC2011,Date_24FEB2012,Date_24JAN2012,Date_24MAR2012,Date_24NOV2011,Date_24OCT2011,Date_24SEP2011,Date_25APR2012,Date_25DEC2011,Date_25FEB2012,Date_25JAN2012,Date_25MAR2012,Date_25NOV2011,Date_25OCT2011,Date_25SEP2011,Date_26APR2012,Date_26DEC2011,Date_26FEB2012,Date_26JAN2012,Date_26MAR2012,Date_26NOV2011,Date_26OCT2011,Date_26SEP2011,Date_27APR2012,Date_27DEC2011,Date_27FEB2012,Date_27JAN2012,Date_27MAR2012,Date_27NOV2011,Date_27OCT2011,Date_27SEP2011,Date_28APR2012,Date_28DEC2011,Date_28FEB2012,Date_28JAN2012,Date_28MAR2012,Date_28OCT2011,Date_28SEP2011,Date_29APR2012,Date_29DEC2011,Date_29FEB2012,Date_29JAN2012,Date_29NOV2011,Date_29OCT2011,Date_29SEP2011,Date_30APR2012,Date_30DEC2011,Date_30JAN2012,Date_30MAR2012,Date_30NOV2011,Date_30OCT2011,Date_30SEP2011,Date_31DEC2011,Date_31JAN2012,Date_31MAR2012,Date_31OCT2011
2012,14.4654,14.129,14.37195,14.05424,14.16637,14.09162,13.75521,13.38143,12.48435,12.18532,12.12926,12.16664,12.20401,11.90499,11.99843,11.92368,12.07319,12.03581,12.11057,12.16664,12.07319,12.37222,12.67124,12.87682,13.34405,13.64308,14.31589,14.68967,15.54937,16.353,16.82023,17.32484,17.88551,18.24061,18.48357,18.68915,19.08162,19.38065,19.54885,19.73574,19.82919,19.86656,20.01608,20.05346,19.92263,20.10952,20.52068,20.6702,20.72627,20.59544,20.65151,20.81971,20.48331,20.502,20.24035,20.16559,20.52068,20.27773,20.20297,20.1469,20.12821,20.35248,20.35248,20.46462,20.87578,21.1748,21.8663,22.52042,22.18402,22.93158,23.19323,23.23061,22.98765,22.85683,22.09057,22.33353,21.84761,21.28694,20.87578,20.63282,20.18428,20.27773,19.9787,19.60492,19.30589,18.7639,18.33405,18.03503,17.69862,17.06319,16.25956,15.77364,15.39986,15.06345,15.02608,14.74574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.74574,14.24113,13.90473,13.71783,13.71783,13.45619,13.15716,12.97027,12.78338,12.63386,12.82076,12.78338,12.746,12.78338,12.70862,12.61517,12.95158,13.17585,13.40012,13.4375,13.99817,14.59622,14.97001,15.77364,16.95106,18.5957,19.88525,21.02529,22.40829,23.43619,24.2772,25.00608,25.39855,25.86578,25.95923,26.25825,26.98713,27.2114,27.51043,27.56649,27.77207,27.62256,27.47305,27.30485,27.30485,27.30485,27.71601,27.45436,27.52912,27.5478,27.86552,27.64125,27.71601,28.27668,27.00582,26.72548,27.2114,27.86552,28.08979,28.53833,28.16455,27.75338,27.71601,27.79076,27.94028,27.99634,27.84683,27.60387,27.24878,27.9029,27.67863,27.86552,27.0432,26.70679,26.3517,25.80971,25.09953,24.29589,23.51095,23.34275,23.49226,23.43619,22.87552,22.42698,21.73548,21.21218,20.70758,20.01608,19.43671,18.5957,17.86683,17.17533,16.24087,15.75495,15.69888,15.23166,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.68967,14.37195,13.38143,13.41881,13.41881,13.11978,12.9142,12.54042,12.39091,12.29746,12.33484,12.16664,12.14795,11.94237,11.79285,11.96105,12.20401,12.46566,12.46566,12.72731,13.53094,14.09162,14.40933,14.85787,16.39038,17.5678,18.89473,20.01608,21.60466,22.96896,24.05293,24.55754,25.39855,25.30511,25.19297,25.45462,26.05267,26.59466,26.6881,26.66941,27.00582,27.47305,27.28616,27.82814,27.43567,27.75338,27.75338,27.99634,28.16455,28.14586,27.52912,28.20192,28.42619,28.68784,28.63177,28.53833,28.91211,28.81867,28.83736,28.74391,28.7626,28.61309,28.50095,28.38882,28.46357,28.0711,27.79076,27.88421,27.52912,27.7347,28.03372,28.25799,27.15533,26.74417,26.25825,25.94054,25.21166,24.38934,23.92211,23.32406,22.81945,22.87552,22.68863,22.52042,21.94106,21.23087,20.24035,19.75443,19.26851,18.63308,18.07241,17.21271,16.65203,16.05398,15.96053,15.34379,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,15.08214,14.20375,14.129,13.79259,13.64308,13.41881,12.98896,12.37222,12.44697,12.50304,12.46566,12.44697,12.20401,12.12926,12.2227,12.07319,12.18532,12.33484,12.59649,12.68993,13.66177,14.22244,14.57754,15.34379,16.68941,17.71731,19.15638,20.29641,21.77286,23.39881,24.6323,25.45462,26.48252,26.81893,26.72548,27.49174,27.69732,28.25799,28.10848,28.37013,28.65046,28.37013,28.51964,28.46357,28.51964,28.53833,28.22061,28.16455,28.70653,29.02425,28.94949,29.17376,29.4541,29.56623,29.47279,29.17376,29.17376,29.06163,28.85604,28.94949,28.05241,28.25799,28.37013,28.63177,28.61309,28.48226,28.44488,28.42619,27.92159,28.0711,27.92159,27.97765,26.23956,26.50121,25.8284,25.47331,25.06215,24.35196,23.88473,23.82866,23.92211,23.34275,22.57649,22.24009,21.66072,21.04398,20.81971,20.09083,19.56754,19.00686,18.05372,17.47435,16.24087,16.22218,16.20349,15.94184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,15.38117,14.76443,14.4654,14.25982,14.07293,13.68046,13.30667,13.0824,12.61517,12.87682,12.72731,12.44697,12.42828,12.52173,12.39091,12.37222,12.40959,12.54042,12.93289,13.2693,13.68046,14.14769,14.57754,15.17559,16.39038,17.47435,18.80128,19.88525,21.51121,23.0811,24.37065,24.98739,25.92185,26.20219,26.74417,27.45436,27.82814,28.0711,27.92159,27.95897,28.29537,28.20192,27.95897,27.80945,28.25799,27.5478,27.5478,28.08979,28.38882,28.53833,27.58518,28.53833,28.78129,28.57571,28.55702,28.44488,28.42619,28.79998,28.37013,27.77207,27.9029,27.88421,27.82814,27.69732,26.98713,27.08058,27.08058,26.87499,26.46383,26.83762,26.94975,27.00582,26.46383,26.65073,26.63204,26.16481,25.06215,25.26773,25.15559,24.66968,24.12769,24.01556,23.30537,22.74469,21.51121,20.59544,20.03477,18.85735,18.91342,18.35274,17.84814,17.28746,16.95106,16.50252,16.40907,15.96053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,15.73626,14.93263,14.33458,14.03555,13.99817,13.41881,13.0824,12.70862,12.50304,12.27877,12.20401,12.01712,11.8863,11.94237,11.86761,11.86761,11.94237,11.77416,11.94237,12.11057,12.20401,12.54042,12.44697,12.59649,12.93289,13.06371,13.62439,14.09162,14.9887,15.38117,15.94184,16.55859,17.15664,17.45566,17.77338,18.0911,18.37143,18.40881,18.33405,18.52095,18.7639,18.35274,18.07241,18.14716,18.52095,18.35274,18.37143,18.37143,18.55832,18.63308,18.7639,18.70784,18.61439,18.61439,18.40881,18.46488,18.50226,18.05372,17.88551,17.92289,18.10978,17.9042,18.0911,18.40881,18.53963,18.63308,18.67046,19.00686,18.96949,18.96949,19.54885,20.42724,20.89447,21.10005,21.10005,20.68889,19.88525,19.56754,19.43671,19.43671,19.36196,18.57701,18.5957,18.5957,18.2593,17.84814,17.67993,17.15664,17.28746,17.67993,17.26877,16.68941,16.03529,15.75495,15.81102,15.69888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.87656,14.89525,14.16637,13.79259,13.75521,13.45619,13.19454,12.82076,12.65255,12.46566,12.46566,12.31615,12.37222,12.35353,12.12926,12.03581,12.12926,12.07319,12.03581,12.29746,12.50304,12.5778,12.50304,12.39091,12.89551,13.13847,13.82997,13.64308,14.67098,15.25034,16.20349,17.47435,18.33405,18.89473,19.38065,19.82919,20.38986,20.22166,20.35248,19.9787,20.65151,20.6702,20.37117,20.20297,20.6702,20.40855,20.18428,20.52068,20.76364,20.76364,20.63282,20.89447,20.44593,20.38986,20.46462,20.40855,19.82919,19.9787,19.67967,20.20297,20.10952,19.84788,20.07215,19.86656,20.38986,20.6702,20.68889,20.95053,21.10005,21.73548,21.67941,22.52042,22.35222,21.71679,20.63282,20.38986,20.1469,19.8105,19.47409,19.119,19.10031,18.81997,18.44619,18.07241,17.81076,17.49304,17.38091,17.25008,16.91368,16.65203,16.40907,15.90447,15.51199,15.51199,15.66151,15.1569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.74574,14.33458,13.82997,13.6057,13.45619,13.25061,12.95158,12.76469,12.59649,12.37222,12.20401,11.94237,12.01712,11.66203,11.96105,11.86761,11.86761,11.86761,11.86761,11.90499,11.86761,11.86761,12.11057,12.31615,12.54042,12.61517,12.78338,13.30667,13.54963,14.01686,14.48409,15.04476,15.60544,16.0166,16.12873,16.57727,16.74548,16.95106,17.11926,17.34353,17.32484,17.00712,17.28746,17.60518,17.45566,17.02581,17.54911,17.49304,16.89499,16.96975,17.00712,16.59596,16.5399,16.27825,16.50252,16.42776,16.5399,16.29694,16.12873,16.14742,16.03529,16.39038,16.63334,16.50252,16.89499,17.00712,16.83892,17.53042,17.86683,18.33405,19.15638,20.1469,20.38986,20.27773,19.75443,20.01608,19.96001,19.19376,18.80128,18.85735,18.22192,18.46488,18.31537,18.27799,17.77338,17.43698,17.11926,17.06319,17.00712,16.42776,16.16611,15.71757,15.41855,15.06345,15.4933,15.00739,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.78312,14.4654,13.99817,13.58701,13.36274,13.02634,12.46566,12.48435,12.42828,11.97974,11.90499,12.03581,11.92368,11.75547,11.62465,11.60596,11.81154,11.64334,11.81154,11.81154,12.11057,12.50304,12.46566,12.5778,12.95158,13.21323,13.82997,14.27851,14.9887,15.4933,16.29694,16.89499,17.81076,18.07241,18.39012,18.87604,19.38065,19.69836,20.10952,20.1469,20.3151,20.20297,20.29641,19.9787,19.90394,19.90394,20.01608,20.1469,20.1469,19.9787,19.90394,19.73574,19.66098,19.38065,19.4554,19.47409,19.41802,19.34327,19.4554,19.71705,20.12821,20.29641,20.35248,20.33379,20.33379,20.61413,20.76364,20.81971,20.65151,20.93185,21.19349,21.94106,22.07188,22.27746,22.01582,21.71679,21.32432,20.52068,20.01608,19.88525,19.88525,19.62361,19.30589,19.06293,18.61439,18.22192,17.86683,17.38091,17.17533,16.95106,16.40907,15.82971,15.39986,15.30641,14.95132,14.76443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.57754,14.37195,13.6057,13.40012,13.30667,12.82076,12.42828,12.39091,12.18532,12.14795,12.11057,11.94237,12.01712,11.86761,11.96105,11.73678,11.81154,12.07319,12.09188,12.39091,12.93289,13.73652,14.16637,14.87656,15.90447,16.96975,17.96027,19.06293,21.15612,22.42698,23.34275,23.49226,24.37065,24.74443,24.70705,24.78181,25.1369,25.00608,26.57597,26.20219,26.31432,26.23956,25.77234,25.34248,25.86578,25.43593,25.26773,25.26773,25.08084,24.98739,24.85657,24.52016,24.68836,24.81919,24.53885,24.65099,24.25851,23.88473,24.38934,24.18376,24.37065,24.57623,24.48278,24.31458,24.57623,24.72574,24.78181,24.91263,25.3238,26.05267,26.81893,27.32353,27.15533,26.89368,26.50121,25.24904,25.30511,24.65099,24.35196,23.97818,23.67915,23.06241,22.57649,22.40829,21.90368,21.21218,20.63282,20.05346,20.01608,19.54885,18.46488,17.79207,17.00712,16.16611,16.07267,15.4933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,15.06345,14.78312,14.129,13.75521,13.7739,13.62439,13.34405,13.06371,12.746,12.63386,12.63386,12.54042,12.40959,12.27877,12.29746,12.14795,12.37222,12.39091,12.5778,12.78338,13.38143,13.88604,14.55885,15.1569,16.76417,17.77338,19.08162,20.44593,22.96896,23.97818,24.50147,24.70705,25.492,25.39855,25.73496,26.01529,26.31432,26.42646,26.12743,24.9687,25.47331,25.64151,25.09953,25.02477,25.3238,24.98739,25.08084,25.28642,25.43593,25.24904,25.08084,25.11822,25.30511,23.97818,24.29589,24.6323,24.87526,24.95001,24.70705,24.46409,24.6323,24.61361,24.31458,24.37065,24.68836,24.91263,25.09953,25.23035,25.51069,26.14612,26.87499,27.92159,27.11795,27.41698,27.11795,26.63204,25.8284,25.08084,24.29589,24.22114,24.12769,23.51095,23.11848,22.726,22.33353,21.56728,21.04398,20.27773,19.88525,19.51147,18.22192,17.66124,17.02581,16.37169,15.28772,14.70836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,14.22244,14.03555,13.62439,13.0824,12.78338,12.78338,12.26008,12.35353,12.07319,11.69941,11.68072,11.47514,11.58727,11.68072,11.41907,11.49383,11.40038,11.41907,11.62465,11.94237,12.37222,13.06371,13.28798,13.51225,15.21297,16.16611,17.54911,18.53963,20.35248,21.38039,21.90368,22.18402,22.89421,22.93158,23.2493,23.47357,23.34275,23.80997,23.51095,23.39881,23.75391,23.7726,23.95949,24.16507,24.16507,24.33327,23.82866,23.45488,23.69784,23.54833,23.39881,23.32406,23.49226,23.45488,23.49226,23.30537,22.98765,23.0811,23.11848,23.45488,23.45488,23.43619,22.96896,23.17454,22.85683,23.32406,23.28668,23.21192,23.38012,23.47357,24.109,25.08084,25.56675,25.60413,25.52938,25.15559,24.42672,24.29589,24.68836,24.35196,24.20245,24.01556,23.49226,23.06241,21.66072,20.72627,20.20297,19.34327,18.98817,18.33405,17.5678,16.57727,16.11005,15.56806,15.28772,14.80181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
