Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66196,2017,1,9,29.6,739
66196,2017,1,10,21.2,740
66196,2017,1,11,24.8,741
66196,2017,1,12,25.2,742
66196,2017,1,13,28.1,743
66196,2017,1,14,23.3,744
66196,2017,1,15,15.9,745
66196,2017,1,16,28.3,746
66196,2017,1,17,29.6,747
66196,2017,1,18,27.7,748
66196,2017,1,19,6.5,749
66196,2017,1,20,8.3,750
66196,2017,1,21,26.7,751
66196,2017,1,22,29.8,752
66196,2017,1,23,29.9,753
66196,2017,1,24,11.9,754
66196,2017,1,25,5.7,755
66196,2017,1,26,9.0,756
66196,2017,1,27,19.9,757
66196,2017,1,28,29.6,758
66196,2017,1,29,21.6,759
66196,2017,1,30,26.6,760
66196,2017,1,31,17.3,761
66196,2017,2,1,3.8,762
66196,2017,2,2,18.5,763
66196,2017,2,3,7.4,764
66196,2017,2,4,22.3,765
66196,2017,2,5,20.7,766
66196,2017,2,6,27.6,767
66196,2017,2,7,0.7,768
66196,2017,2,8,13.8,769
66196,2017,2,9,28.0,770
66196,2017,2,10,28.1,771
66196,2017,2,11,25.2,772
66196,2017,2,12,18.7,773
66196,2017,2,13,27.4,774
66196,2017,2,14,11.0,775
66196,2017,2,15,21.2,776
66196,2017,2,16,26.9,777
66196,2017,2,17,13.7,778
66196,2017,2,18,16.9,779
66196,2017,2,19,18.5,780
66196,2017,2,20,26.5,781
66196,2017,2,21,24.5,782
66196,2017,2,22,26.1,783
66196,2017,2,23,26.0,784
66196,2017,2,24,17.9,785
66196,2017,2,25,2.7,786
66196,2017,2,26,16.5,787
66196,2017,2,27,20.7,788
66196,2017,2,28,17.3,789
66196,2017,3,1,15.7,790
66196,2017,3,2,19.1,791
66196,2017,3,3,10.5,792
66196,2017,3,4,7.5,793
66196,2017,3,5,9.9,794
66196,2017,3,6,16.2,795
66196,2017,3,7,13.3,796
66196,2017,3,8,9.8,797
66196,2017,3,9,13.3,798
66196,2017,3,10,17.7,799
66196,2017,3,11,21.1,800
66196,2017,3,12,22.7,801
66196,2017,3,13,15.7,802
66196,2017,3,14,3.2,803
66196,2017,3,15,14.4,804
66196,2017,3,16,5.2,805
66196,2017,3,17,7.0,806
66196,2017,3,18,10.7,807
66196,2017,3,19,13.4,808
66196,2017,3,20,13.2,809
66196,2017,3,21,12.5,810
66196,2017,3,22,11.3,811
66196,2017,3,23,6.3,812
66196,2017,3,24,12.4,813
66196,2017,3,25,12.1,814
66196,2017,3,26,19.9,815
66196,2017,3,27,19.9,816
66196,2017,3,28,5.1,817
66196,2017,3,29,18.0,818
66196,2017,3,30,1.4,819
66196,2017,3,31,18.2,820
66196,2017,4,1,18.4,821
66196,2017,4,2,7.4,822
66196,2017,4,3,9.3,823
66196,2017,4,4,15.5,824
66196,2017,4,5,14.6,825
66196,2017,4,6,16.9,826
66196,2017,4,7,17.8,827
66196,2017,4,8,16.8,828
66196,2017,4,9,17.5,829
66196,2017,4,10,10.1,830
66196,2017,4,11,10.9,831
66196,2017,4,12,12.6,832
66196,2017,4,13,15.3,833
66196,2017,4,14,16.8,834
66196,2017,4,15,15.2,835
66196,2017,4,16,16.0,836
66196,2017,4,17,14.7,837
66196,2017,4,18,15.4,838
66196,2017,4,19,14.0,839
66196,2017,4,20,14.3,840
66196,2017,4,21,12.8,841
66196,2017,4,22,10.9,842
66196,2017,4,23,15.3,843
66196,2017,4,24,14.9,844
66196,2017,4,25,8.3,845
66196,2017,4,26,11.7,846
66196,2017,4,27,14.6,847
66196,2017,4,28,14.7,848
66196,2017,4,29,14.5,849
66196,2017,4,30,12.4,850
66196,2017,5,1,13.6,851
66196,2017,5,2,13.8,852
66196,2017,5,3,6.3,853
66196,2017,5,4,8.7,854
