Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66051,2016,1,18,30.5,382
66051,2016,1,19,30.7,383
66051,2016,1,20,28.8,384
66051,2016,1,21,22.0,385
66051,2016,1,22,7.7,386
66051,2016,1,23,19.5,387
66051,2016,1,24,10.6,388
66051,2016,1,25,5.7,389
66051,2016,1,26,25.4,390
66051,2016,1,27,8.2,391
66051,2016,1,28,19.6,392
66051,2016,1,29,15.0,393
66051,2016,1,30,17.6,394
66051,2016,1,31,28.4,395
66051,2016,2,1,15.3,396
66051,2016,2,2,29.1,397
66051,2016,2,3,25.7,398
66051,2016,2,4,10.8,399
66051,2016,2,5,22.0,400
66051,2016,2,6,21.7,401
66051,2016,2,7,26.7,402
66051,2016,2,8,28.5,403
66051,2016,2,9,27.3,404
66051,2016,2,10,28.1,405
66051,2016,2,11,24.1,406
66051,2016,2,12,25.7,407
66051,2016,2,13,27.7,408
66051,2016,2,14,23.0,409
66051,2016,2,15,22.4,410
66051,2016,2,16,25.1,411
66051,2016,2,17,25.4,412
66051,2016,2,18,26.4,413
66051,2016,2,19,25.4,414
66051,2016,2,20,20.1,415
66051,2016,2,21,17.1,416
66051,2016,2,22,24.4,417
66051,2016,2,23,25.5,418
66051,2016,2,24,22.7,419
66051,2016,2,25,25.5,420
66051,2016,2,26,16.0,421
66051,2016,2,27,22.1,422
66051,2016,2,28,24.8,423
66051,2016,2,29,20.6,424
66051,2016,3,1,18.9,425
66051,2016,3,2,22.2,426
66051,2016,3,3,22.9,427
66051,2016,3,4,23.2,428
66051,2016,3,5,24.2,429
66051,2016,3,6,23.6,430
66051,2016,3,7,23.0,431
66051,2016,3,8,22.9,432
66051,2016,3,9,22.2,433
66051,2016,3,10,19.6,434
66051,2016,3,11,10.7,435
66051,2016,3,12,21.9,436
66051,2016,3,13,19.0,437
66051,2016,3,14,13.0,438
66051,2016,3,15,11.1,439
66051,2016,3,16,16.8,440
66051,2016,3,17,16.7,441
66051,2016,3,18,10.0,442
66051,2016,3,19,21.6,443
66051,2016,3,20,9.6,444
66051,2016,3,21,9.5,445
66051,2016,3,22,15.3,446
66051,2016,3,23,20.1,447
66051,2016,3,24,20.6,448
66051,2016,3,25,5.9,449
66051,2016,3,26,19.6,450
66051,2016,3,27,9.1,451
66051,2016,3,28,10.8,452
66051,2016,3,29,5.0,453
66051,2016,3,30,16.4,454
66051,2016,3,31,20.1,455
66051,2016,4,1,19.6,456
66051,2016,4,2,19.8,457
66051,2016,4,3,13.0,458
66051,2016,4,4,8.1,459
66051,2016,4,5,19.3,460
66051,2016,4,6,19.0,461
66051,2016,4,7,4.8,462
66051,2016,4,8,3.8,463
66051,2016,4,9,17.1,464
66051,2016,4,10,18.0,465
66051,2016,4,11,18.1,466
66051,2016,4,12,7.5,467
66051,2016,4,13,16.2,468
66051,2016,4,14,7.6,469
66051,2016,4,15,17.4,470
66051,2016,4,16,15.6,471
66051,2016,4,17,9.5,472
66051,2016,4,18,12.0,473
66051,2016,4,19,11.8,474
66051,2016,4,20,16.4,475
66051,2016,4,21,15.9,476
66051,2016,4,22,13.9,477
66051,2016,4,23,6.1,478
66051,2016,4,24,14.4,479
66051,2016,4,25,16.0,480
66051,2016,4,26,15.2,481
66051,2016,4,27,16.0,482
66051,2016,4,28,13.3,483
66051,2016,4,29,11.5,484
66051,2016,4,30,11.0,485
66051,2016,5,1,7.9,486
66051,2016,5,2,13.4,487
66051,2016,5,3,15.4,488
66051,2016,5,4,15.2,489
66051,2016,5,5,15.1,490
66051,2016,5,6,15.0,491
66051,2016,5,7,14.6,492
66051,2016,5,8,5.3,493
66051,2016,5,9,3.9,494
66051,2016,5,10,14.6,495
66051,2016,5,11,13.5,496
66051,2016,5,12,14.0,497
66051,2016,5,13,14.3,498
66051,2016,5,14,14.2,499
66051,2016,5,15,8.9,500
66051,2016,5,16,11.9,501
66051,2016,5,17,12.2,502
66051,2016,5,18,9.5,503
66051,2016,5,19,12.0,504
66051,2016,5,20,12.0,505
66051,2016,5,21,9.6,506
66051,2016,5,22,11.7,507
66051,2016,5,23,10.1,508
66051,2016,5,24,11.6,509
66051,2016,5,25,11.4,510
66051,2016,5,26,7.0,511
66051,2016,5,27,11.4,512
66051,2016,5,28,6.4,513
66051,2016,5,29,11.3,514
66051,2016,5,30,11.3,515
66051,2016,5,31,5.6,516
66051,2016,6,1,6.5,517
66051,2016,6,2,10.2,518
66051,2016,6,3,7.4,519
66051,2016,6,4,3.7,520
66051,2016,6,5,2.4,521
66051,2016,6,6,5.2,522
66051,2016,6,7,7.4,523
66051,2016,6,8,10.9,524
66051,2016,6,9,7.6,525
66051,2016,6,10,10.7,526
66051,2016,6,11,10.7,527
66051,2016,6,12,10.2,528
66051,2016,6,13,10.1,529
66051,2016,6,14,10.8,530
66051,2016,6,15,10.1,531
66051,2016,6,16,10.9,532
66051,2016,6,17,6.0,533
66051,2016,6,18,8.1,534
66051,2016,6,19,2.9,535
66051,2016,6,20,8.5,536
66051,2016,6,21,9.0,537
66051,2016,6,22,10.7,538
66051,2016,6,23,10.4,539
66051,2016,6,24,8.2,540
66051,2016,6,25,11.0,541
66051,2016,6,26,8.9,542
66051,2016,6,27,6.0,543
66051,2016,6,28,11.0,544
66051,2016,6,29,11.1,545
66051,2016,6,30,8.8,546
66051,2016,7,1,10.6,547
66051,2016,7,2,11.1,548
66051,2016,7,3,11.2,549
66051,2016,7,4,10.6,550
66051,2016,7,5,9.1,551
66051,2016,7,6,8.0,552
66051,2016,7,7,5.0,553
66051,2016,7,8,4.8,554
66051,2016,7,9,8.9,555
66051,2016,7,10,10.4,556
66051,2016,7,11,4.1,557
66051,2016,7,12,10.7,558
66051,2016,7,13,11.6,559
66051,2016,7,14,11.5,560
66051,2016,7,15,14.6,561
66051,2016,7,16,10.7,562
66051,2016,7,17,9.2,563
66051,2016,7,18,12.1,564
66051,2016,7,19,8.8,565
66051,2016,7,20,2.5,566
66051,2016,7,21,7.8,567
66051,2016,7,22,10.0,568
66051,2016,7,23,12.5,569
66051,2016,7,24,10.4,570
66051,2016,7,25,12.7,571
66051,2016,7,26,12.7,572
66051,2016,7,27,12.2,573
66051,2016,7,28,13.0,574
66051,2016,7,29,13.0,575
66051,2016,7,30,12.5,576
66051,2016,7,31,6.2,577
66051,2016,8,1,6.4,578
66051,2016,8,2,6.5,579
66051,2016,8,3,6.6,580
66051,2016,8,4,10.3,581
66051,2016,8,5,10.9,582
66051,2016,8,6,7.5,583
66051,2016,8,7,10.0,584
66051,2016,8,8,14.0,585
66051,2016,8,9,12.2,586
66051,2016,8,10,13.7,587
66051,2016,8,11,14.6,588
66051,2016,8,12,14.1,589
66051,2016,8,13,14.6,590
66051,2016,8,14,14.3,591
66051,2016,8,15,14.7,592
66051,2016,8,16,15.2,593
66051,2016,8,17,15.1,594
66051,2016,8,18,15.5,595
66051,2016,8,19,13.7,596
66051,2016,8,20,14.5,597
66051,2016,8,21,16.0,598
66051,2016,8,22,6.3,599
66051,2016,8,23,14.1,600
66051,2016,8,24,5.0,601
66051,2016,8,25,14.9,602
66051,2016,8,26,14.6,603
66051,2016,8,27,16.8,604
66051,2016,8,28,17.0,605
66051,2016,8,29,12.9,606
66051,2016,8,30,13.3,607
66051,2016,8,31,10.6,608
66051,2016,9,1,15.0,609
66051,2016,9,2,3.8,610
66051,2016,9,3,15.0,611
66051,2016,9,4,17.9,612
66051,2016,9,5,18.3,613
66051,2016,9,6,18.4,614
66051,2016,9,7,16.4,615
66051,2016,9,8,15.2,616
66051,2016,9,9,18.5,617
66051,2016,9,10,17.1,618
66051,2016,9,11,18.8,619
66051,2016,9,12,19.1,620
66051,2016,9,13,11.5,621
66051,2016,9,14,12.7,622
66051,2016,9,15,18.0,623
66051,2016,9,16,16.3,624
66051,2016,9,17,18.5,625
66051,2016,9,18,4.9,626
66051,2016,9,19,20.3,627
66051,2016,9,20,19.2,628
66051,2016,9,21,12.0,629
66051,2016,9,22,13.6,630
66051,2016,9,23,18.2,631
66051,2016,9,24,21.7,632
66051,2016,9,25,10.6,633
66051,2016,9,26,21.5,634
66051,2016,9,27,19.5,635
66051,2016,9,28,21.9,636
66051,2016,9,29,9.0,637
66051,2016,9,30,19.1,638
66051,2016,10,1,22.9,639
66051,2016,10,2,23.2,640
66051,2016,10,3,18.9,641
66051,2016,10,4,23.4,642
66051,2016,10,5,23.7,643
66051,2016,10,6,23.0,644
66051,2016,10,7,22.6,645
66051,2016,10,8,19.3,646
66051,2016,10,9,22.9,647
66051,2016,10,10,21.6,648
66051,2016,10,11,23.9,649
66051,2016,10,12,23.7,650
66051,2016,10,13,20.6,651
66051,2016,10,14,25.2,652
66051,2016,10,15,25.5,653
66051,2016,10,16,25.6,654
66051,2016,10,17,4.8,655
66051,2016,10,18,25.9,656
66051,2016,10,19,25.3,657
66051,2016,10,20,22.1,658
66051,2016,10,21,21.0,659
66051,2016,10,22,8.1,660
66051,2016,10,23,24.9,661
66051,2016,10,24,27.0,662
66051,2016,10,25,27.0,663
66051,2016,10,26,19.9,664
66051,2016,10,27,15.3,665
66051,2016,10,28,7.5,666
66051,2016,10,29,24.9,667
66051,2016,10,30,16.0,668
66051,2016,10,31,28.0,669
66051,2016,11,1,26.6,670
66051,2016,11,2,28.2,671
66051,2016,11,3,27.5,672
66051,2016,11,4,28.5,673
66051,2016,11,5,28.7,674
66051,2016,11,6,28.8,675
66051,2016,11,7,28.9,676
66051,2016,11,8,18.0,677
66051,2016,11,9,13.1,678
66051,2016,11,10,27.1,679
66051,2016,11,11,27.3,680
66051,2016,11,12,21.4,681
66051,2016,11,13,29.2,682
66051,2016,11,14,18.2,683
66051,2016,11,15,25.1,684
66051,2016,11,16,29.1,685
66051,2016,11,17,28.7,686
66051,2016,11,18,30.2,687
66051,2016,11,19,20.1,688
66051,2016,11,20,27.9,689
66051,2016,11,21,23.4,690
66051,2016,11,22,29.8,691
66051,2016,11,23,18.4,692
66051,2016,11,24,30.8,693
66051,2016,11,25,30.5,694
66051,2016,11,26,30.0,695
66051,2016,11,27,16.2,696
66051,2016,11,28,28.4,697
66051,2016,11,29,24.9,698
66051,2016,11,30,22.2,699
66051,2016,12,1,23.6,700
66051,2016,12,2,28.7,701
66051,2016,12,3,25.5,702
66051,2016,12,4,25.1,703
66051,2016,12,5,15.9,704
66051,2016,12,6,5.5,705
66051,2016,12,7,23.8,706
66051,2016,12,8,30.6,707
66051,2016,12,9,31.8,708
66051,2016,12,10,28.6,709
66051,2016,12,11,31.2,710
66051,2016,12,12,31.6,711
66051,2016,12,13,26.4,712
66051,2016,12,14,13.2,713
66051,2016,12,15,1.0,714
66051,2016,12,16,3.3,715
66051,2016,12,17,29.7,716
66051,2016,12,18,9.8,717
66051,2016,12,19,27.9,718
66051,2016,12,20,31.8,719
66051,2016,12,21,31.2,720
66051,2016,12,22,23.0,721
66051,2016,12,23,24.8,722
66051,2016,12,24,20.9,723
66051,2016,12,25,32.1,724
66051,2016,12,26,31.7,725
66051,2016,12,27,24.3,726
66051,2016,12,28,29.8,727
66051,2016,12,29,17.0,728
66051,2016,12,30,12.4,729
66051,2016,12,31,20.0,730
66051,2017,1,1,12.1,731
66051,2017,1,2,11.7,732
66051,2017,1,3,25.0,733
66051,2017,1,4,24.0,734
66051,2017,1,5,17.0,735
66051,2017,1,6,19.3,736
66051,2017,1,7,31.5,737
66051,2017,1,8,29.9,738
66051,2017,1,9,28.8,739
66051,2017,1,10,25.8,740
66051,2017,1,11,27.4,741
66051,2017,1,12,26.2,742
66051,2017,1,13,28.3,743
66051,2017,1,14,22.8,744
66051,2017,1,15,23.9,745
66051,2017,1,16,30.2,746
66051,2017,1,17,29.7,747
66051,2017,1,18,26.8,748
66051,2017,1,19,7.1,749
66051,2017,1,20,7.9,750
66051,2017,1,21,28.7,751
66051,2017,1,22,30.3,752
66051,2017,1,23,30.1,753
66051,2017,1,24,12.5,754
66051,2017,1,25,5.7,755
66051,2017,1,26,12.4,756
66051,2017,1,27,24.0,757
66051,2017,1,28,29.9,758
66051,2017,1,29,23.6,759
66051,2017,1,30,27.3,760
66051,2017,1,31,19.5,761
66051,2017,2,1,5.0,762
66051,2017,2,2,21.0,763
66051,2017,2,3,9.8,764
66051,2017,2,4,21.9,765
66051,2017,2,5,23.6,766
66051,2017,2,6,27.5,767
66051,2017,2,7,5.5,768
66051,2017,2,8,17.0,769
66051,2017,2,9,27.8,770
66051,2017,2,10,27.9,771
66051,2017,2,11,26.2,772
66051,2017,2,12,19.1,773
66051,2017,2,13,27.3,774
66051,2017,2,14,7.0,775
66051,2017,2,15,21.7,776
66051,2017,2,16,26.6,777
66051,2017,2,17,13.1,778
66051,2017,2,18,16.7,779
66051,2017,2,19,21.0,780
66051,2017,2,20,26.5,781
66051,2017,2,21,24.3,782
66051,2017,2,22,26.1,783
66051,2017,2,23,25.8,784
66051,2017,2,24,16.7,785
66051,2017,2,25,3.3,786
66051,2017,2,26,18.5,787
66051,2017,2,27,20.0,788
66051,2017,2,28,21.4,789
66051,2017,3,1,15.6,790
66051,2017,3,2,17.4,791
66051,2017,3,3,8.1,792
66051,2017,3,4,9.2,793
66051,2017,3,5,7.2,794
66051,2017,3,6,15.7,795
66051,2017,3,7,11.7,796
66051,2017,3,8,11.2,797
66051,2017,3,9,10.4,798
66051,2017,3,10,16.1,799
66051,2017,3,11,21.5,800
66051,2017,3,12,22.4,801
66051,2017,3,13,15.6,802
66051,2017,3,14,4.6,803
66051,2017,3,15,14.2,804
66051,2017,3,16,5.2,805
66051,2017,3,17,6.4,806
66051,2017,3,18,12.4,807
66051,2017,3,19,14.7,808
66051,2017,3,20,12.5,809
66051,2017,3,21,12.7,810
66051,2017,3,22,13.4,811
66051,2017,3,23,5.6,812
66051,2017,3,24,11.6,813
66051,2017,3,25,10.9,814
66051,2017,3,26,19.6,815
66051,2017,3,27,19.9,816
66051,2017,3,28,6.2,817
66051,2017,3,29,17.8,818
66051,2017,3,30,1.7,819
66051,2017,3,31,17.6,820
66051,2017,4,1,19.0,821
66051,2017,4,2,9.3,822
66051,2017,4,3,8.2,823
66051,2017,4,4,13.4,824
66051,2017,4,5,16.9,825
66051,2017,4,6,16.9,826
66051,2017,4,7,17.9,827
66051,2017,4,8,17.3,828
66051,2017,4,9,16.1,829
66051,2017,4,10,10.5,830
66051,2017,4,11,10.2,831
66051,2017,4,12,10.5,832
66051,2017,4,13,14.9,833
66051,2017,4,14,16.8,834
66051,2017,4,15,15.3,835
66051,2017,4,16,15.8,836
66051,2017,4,17,14.2,837
66051,2017,4,18,15.2,838
66051,2017,4,19,12.2,839
66051,2017,4,20,15.5,840
66051,2017,4,21,14.1,841
66051,2017,4,22,10.9,842
66051,2017,4,23,15.4,843
66051,2017,4,24,14.9,844
