Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index
67112,2018,10,4,2.5,1.0,1372
67112,2018,10,5,79.0,1.0,1373
67112,2018,10,6,19.0,1.0,1374
67112,2018,10,7,0.5,1.0,1375
67112,2018,10,8,5.5,1.0,1376
67112,2018,10,9,0.5,1.0,1377
67112,2018,10,10,0.0,1.0,1378
67112,2018,10,11,31.0,1.0,1379
67112,2018,10,12,4.0,1.0,1380
67112,2018,10,13,2.5,1.0,1381
67112,2018,10,14,33.5,1.0,1382
67112,2018,10,15,2.5,1.0,1383
67112,2018,10,16,0.5,1.0,1384
67112,2018,10,17,0.5,1.0,1385
67112,2018,10,18,15.5,1.0,1386
67112,2018,10,19,10.0,1.0,1387
67112,2018,10,20,0.0,1.0,1388
67112,2018,10,21,5.5,1.0,1389
67112,2018,10,22,0.5,1.0,1390
67112,2018,10,23,0.0,1.0,1391
67112,2018,10,24,0.0,1.0,1392
67112,2018,10,25,0.0,1.0,1393
67112,2018,10,26,0.0,1.0,1394
67112,2018,10,27,0.0,1.0,1395
67112,2018,10,28,0.0,1.0,1396
67112,2018,10,29,0.0,1.0,1397
67112,2018,10,30,0.0,1.0,1398
67112,2018,10,31,0.0,1.0,1399
67112,2018,11,1,0.0,1.0,1400
67112,2018,11,2,0.0,1.0,1401
67112,2018,11,3,5.5,1.0,1402
67112,2018,11,4,0.0,1.0,1403
67112,2018,11,5,0.0,1.0,1404
67112,2018,11,6,0.0,1.0,1405
67112,2018,11,7,0.0,1.0,1406
67112,2018,11,8,13.5,1.0,1407
67112,2018,11,9,0.0,1.0,1408
67112,2018,11,10,0.0,1.0,1409
67112,2018,11,11,0.0,1.0,1410
67112,2018,11,12,0.0,1.0,1411
67112,2018,11,13,0.0,1.0,1412
67112,2018,11,14,0.0,1.0,1413
67112,2018,11,15,0.5,1.0,1414
67112,2018,11,16,3.5,1.0,1415
67112,2018,11,17,0.5,1.0,1416
67112,2018,11,18,4.0,1.0,1417
67112,2018,11,19,0.0,1.0,1418
67112,2018,11,20,0.0,1.0,1419
67112,2018,11,21,0.0,1.0,1420
67112,2018,11,22,1.5,1.0,1421
67112,2018,11,23,0.0,1.0,1422
67112,2018,11,24,0.0,1.0,1423
67112,2018,11,25,0.0,1.0,1424
67112,2018,11,26,0.0,1.0,1425
67112,2018,11,27,0.0,1.0,1426
67112,2018,11,28,34.5,1.0,1427
67112,2018,11,29,32.0,1.0,1428
67112,2018,11,30,1.5,1.0,1429
67112,2018,12,1,0.0,1.0,1430
67112,2018,12,2,0.0,1.0,1431
67112,2018,12,3,0.0,1.0,1432
67112,2018,12,4,0.0,1.0,1433
67112,2018,12,5,0.0,1.0,1434
67112,2018,12,6,0.5,1.0,1435
67112,2018,12,7,0.0,1.0,1436
67112,2018,12,8,0.0,1.0,1437
67112,2018,12,9,0.0,1.0,1438
67112,2018,12,10,0.0,1.0,1439
67112,2018,12,11,0.5,1.0,1440
67112,2018,12,12,0.5,1.0,1441
67112,2018,12,13,0.5,1.0,1442
67112,2018,12,14,17.0,1.0,1443
67112,2018,12,15,7.5,1.0,1444
67112,2018,12,16,18.5,1.0,1445
67112,2018,12,17,0.0,1.0,1446
67112,2018,12,18,0.0,1.0,1447
67112,2018,12,19,2.0,1.0,1448
67112,2018,12,20,26.5,1.0,1449
67112,2018,12,21,20.5,1.0,1450
67112,2018,12,22,2.0,1.0,1451
67112,2018,12,23,0.0,1.0,1452
67112,2018,12,24,0.0,1.0,1453
67112,2018,12,25,0.0,1.0,1454
67112,2018,12,26,0.0,1.0,1455
67112,2018,12,27,0.0,1.0,1456
67112,2018,12,28,0.0,1.0,1457
67112,2018,12,29,0.0,1.0,1458
67112,2018,12,30,0.0,1.0,1459
67112,2018,12,31,0.0,1.0,1460
67112,2019,1,1,2.0,1.0,1461
67112,2019,1,2,0.0,1.0,1462
67112,2019,1,3,0.0,1.0,1463
67112,2019,1,4,0.0,1.0,1464
67112,2019,1,5,0.0,1.0,1465
67112,2019,1,6,24.5,1.0,1466
67112,2019,1,7,0.0,1.0,1467
67112,2019,1,8,0.5,1.0,1468
67112,2019,1,9,5.5,1.0,1469
67112,2019,1,10,0.0,1.0,1470
67112,2019,1,11,1.0,1.0,1471
67112,2019,1,12,5.5,1.0,1472
67112,2019,1,13,0.0,1.0,1473
67112,2019,1,14,0.0,1.0,1474
67112,2019,1,15,0.0,1.0,1475
67112,2019,1,16,0.0,1.0,1476
67112,2019,1,17,0.0,1.0,1477
67112,2019,1,18,0.0,1.0,1478
67112,2019,1,19,0.0,1.0,1479
67112,2019,1,20,0.0,1.0,1480
67112,2019,1,21,3.5,1.0,1481
67112,2019,1,22,0.5,1.0,1482
67112,2019,1,23,0.0,1.0,1483
67112,2019,1,24,0.0,1.0,1484
67112,2019,1,25,0.0,1.0,1485
67112,2019,1,26,0.0,1.0,1486
67112,2019,1,27,0.0,1.0,1487
67112,2019,1,28,1.5,1.0,1488
67112,2019,1,29,0.5,1.0,1489
67112,2019,1,30,0.0,1.0,1490
67112,2019,1,31,0.0,1.0,1491
67112,2019,2,1,1.0,1.0,1492
67112,2019,2,2,7.0,1.0,1493
67112,2019,2,3,0.5,1.0,1494
67112,2019,2,4,0.0,1.0,1495
67112,2019,2,5,0.0,1.0,1496
67112,2019,2,6,0.0,1.0,1497
67112,2019,2,7,0.0,1.0,1498
67112,2019,2,8,0.0,1.0,1499
67112,2019,2,9,35.5,1.0,1500
67112,2019,2,10,0.0,1.0,1501
67112,2019,2,11,0.0,1.0,1502
67112,2019,2,12,0.0,1.0,1503
67112,2019,2,13,0.0,1.0,1504
67112,2019,2,14,0.0,1.0,1505
67112,2019,2,15,0.0,1.0,1506
67112,2019,2,16,0.0,1.0,1507
67112,2019,2,17,0.0,1.0,1508
67112,2019,2,18,0.0,1.0,1509
67112,2019,2,19,0.0,1.0,1510
67112,2019,2,20,7.5,1.0,1511
67112,2019,2,21,4.0,1.0,1512
67112,2019,2,22,9.5,1.0,1513
67112,2019,2,23,1.0,1.0,1514
67112,2019,2,24,2.5,1.0,1515
67112,2019,2,25,0.0,1.0,1516
67112,2019,2,26,0.0,1.0,1517
67112,2019,2,27,0.0,1.0,1518
67112,2019,2,28,0.0,1.0,1519
67112,2019,3,1,0.0,1.0,1520
67112,2019,3,2,0.0,1.0,1521
67112,2019,3,3,0.0,1.0,1522
67112,2019,3,4,0.0,1.0,1523
67112,2019,3,5,0.0,1.0,1524
67112,2019,3,6,0.0,1.0,1525
67112,2019,3,7,4.5,1.0,1526
67112,2019,3,8,0.0,1.0,1527
67112,2019,3,9,0.0,1.0,1528
67112,2019,3,10,0.0,1.0,1529
67112,2019,3,11,0.0,1.0,1530
67112,2019,3,12,0.0,1.0,1531
67112,2019,3,13,0.5,1.0,1532
67112,2019,3,14,0.0,1.0,1533
67112,2019,3,15,38.5,1.0,1534
67112,2019,3,16,56.5,1.0,1535
67112,2019,3,17,49.0,1.0,1536
67112,2019,3,18,42.0,1.0,1537
67112,2019,3,19,2.0,1.0,1538
67112,2019,3,20,24.0,1.0,1539
67112,2019,3,21,1.0,1.0,1540
67112,2019,3,22,0.5,1.0,1541
67112,2019,3,23,5.0,1.0,1542
67112,2019,3,24,0.5,1.0,1543
67112,2019,3,25,6.0,1.0,1544
67112,2019,3,26,0.5,1.0,1545
67112,2019,3,27,0.0,1.0,1546
67112,2019,3,28,0.0,1.0,1547
67112,2019,3,29,0.0,1.0,1548
67112,2019,3,30,32.5,1.0,1549
67112,2019,3,31,0.0,1.0,1550
67112,2019,4,1,0.0,1.0,1551
67112,2019,4,2,0.5,1.0,1552
67112,2019,4,3,1.5,1.0,1553
67112,2019,4,4,0.0,1.0,1554
67112,2019,4,5,12.0,1.0,1555
67112,2019,4,6,1.5,1.0,1556
67112,2019,4,7,0.0,1.0,1557
67112,2019,4,8,0.0,1.0,1558
67112,2019,4,9,0.0,1.0,1559
67112,2019,4,10,0.0,1.0,1560
67112,2019,4,11,0.0,1.0,1561
67112,2019,4,12,0.0,1.0,1562
67112,2019,4,13,0.0,1.0,1563
67112,2019,4,14,0.0,1.0,1564
67112,2019,4,15,0.0,1.0,1565
67112,2019,4,16,0.0,1.0,1566
67112,2019,4,17,0.0,1.0,1567
67112,2019,4,18,0.0,1.0,1568
67112,2019,4,19,0.0,1.0,1569
67112,2019,4,20,0.0,1.0,1570
67112,2019,4,21,0.0,1.0,1571
67112,2019,4,22,0.0,1.0,1572
67112,2019,4,23,0.0,1.0,1573
67112,2019,4,24,0.0,1.0,1574
67112,2019,4,25,0.0,1.0,1575
67112,2019,4,26,0.0,1.0,1576
67112,2019,4,27,0.0,1.0,1577
67112,2019,4,28,0.0,1.0,1578
67112,2019,4,29,0.0,1.0,1579
67112,2019,4,30,0.0,1.0,1580
67112,2019,5,1,0.0,1.0,1581
67112,2019,5,2,0.0,1.0,1582
67112,2019,5,3,0.0,1.0,1583
67112,2019,5,4,9.0,1.0,1584
67112,2019,5,5,0.0,1.0,1585
67112,2019,5,6,0.5,1.0,1586
67112,2019,5,7,0.0,1.0,1587
67112,2019,5,8,0.0,1.0,1588
67112,2019,5,9,0.0,1.0,1589
67112,2019,5,10,0.0,1.0,1590
67112,2019,5,11,0.0,1.0,1591
67112,2019,5,12,0.0,1.0,1592
67112,2019,5,13,0.0,1.0,1593
67112,2019,5,14,0.0,1.0,1594
67112,2019,5,15,0.0,1.0,1595
67112,2019,5,16,0.0,1.0,1596
67112,2019,5,17,0.0,1.0,1597
67112,2019,5,18,0.0,1.0,1598
67112,2019,5,19,0.0,1.0,1599
67112,2019,5,20,0.0,1.0,1600
67112,2019,5,21,0.0,1.0,1601
67112,2019,5,22,0.0,1.0,1602
67112,2019,5,23,0.0,1.0,1603
67112,2019,5,24,0.0,1.0,1604
67112,2019,5,25,0.0,1.0,1605
67112,2019,5,26,0.0,1.0,1606
67112,2019,5,27,0.0,1.0,1607
67112,2019,5,28,0.0,1.0,1608
67112,2019,5,29,0.0,1.0,1609
67112,2019,5,30,0.0,1.0,1610
67112,2019,5,31,0.0,1.0,1611
67112,2019,6,1,0.0,1.0,1612
67112,2019,6,2,0.0,1.0,1613
67112,2019,6,3,0.0,1.0,1614
67112,2019,6,4,18.5,1.0,1615
67112,2019,6,5,3.0,1.0,1616
67112,2019,6,6,1.0,1.0,1617
67112,2019,6,7,0.0,1.0,1618
67112,2019,6,8,1.0,1.0,1619
67112,2019,6,9,0.0,1.0,1620
67112,2019,6,10,0.0,1.0,1621
67112,2019,6,11,0.0,1.0,1622
67112,2019,6,12,0.0,1.0,1623
67112,2019,6,13,0.0,1.0,1624
67112,2019,6,14,0.0,1.0,1625
67112,2019,6,15,0.0,1.0,1626
67112,2019,6,16,6.0,1.0,1627
67112,2019,6,17,4.0,1.0,1628
67112,2019,6,18,10.5,1.0,1629
67112,2019,6,19,0.0,1.0,1630
67112,2019,6,20,0.0,1.0,1631
67112,2019,6,21,0.0,1.0,1632
67112,2019,6,22,0.0,1.0,1633
67112,2019,6,23,0.0,1.0,1634
67112,2019,6,24,22.5,1.0,1635
67112,2019,6,25,8.0,1.0,1636
67112,2019,6,26,9.0,1.0,1637
67112,2019,6,27,0.0,1.0,1638
67112,2019,6,28,0.0,1.0,1639
67112,2019,6,29,0.5,1.0,1640
67112,2019,6,30,0.0,1.0,1641
67112,2019,7,1,0.0,1.0,1642
67112,2019,7,2,0.0,1.0,1643
67112,2019,7,3,0.0,1.0,1644
67112,2019,7,4,3.0,1.0,1645
67112,2019,7,5,19.5,1.0,1646
67112,2019,7,6,2.0,1.0,1647
67112,2019,7,7,0.5,1.0,1648
67112,2019,7,8,0.0,1.0,1649
67112,2019,7,9,0.5,1.0,1650
67112,2019,7,10,0.0,1.0,1651
67112,2019,7,11,0.0,1.0,1652
67112,2019,7,12,0.0,1.0,1653
67112,2019,7,13,0.0,1.0,1654
67112,2019,7,14,0.0,1.0,1655
67112,2019,7,15,0.0,1.0,1656
67112,2019,7,16,0.0,1.0,1657
67112,2019,7,17,0.0,1.0,1658
67112,2019,7,18,0.0,1.0,1659
67112,2019,7,19,0.0,1.0,1660
67112,2019,7,20,0.0,1.0,1661
67112,2019,7,21,0.0,1.0,1662
67112,2019,7,22,0.0,1.0,1663
67112,2019,7,23,0.0,1.0,1664
67112,2019,7,24,0.0,1.0,1665
67112,2019,7,25,0.0,1.0,1666
67112,2019,7,26,0.0,1.0,1667
67112,2019,7,27,0.0,1.0,1668
67112,2019,7,28,0.0,1.0,1669
67112,2019,7,29,0.0,1.0,1670
67112,2019,7,30,2.0,1.0,1671
67112,2019,7,31,0.0,1.0,1672
67112,2019,8,1,0.0,1.0,1673
67112,2019,8,2,0.0,1.0,1674
67112,2019,8,3,0.0,1.0,1675
67112,2019,8,4,0.0,1.0,1676
67112,2019,8,5,0.0,1.0,1677
67112,2019,8,6,0.0,1.0,1678
67112,2019,8,7,0.0,1.0,1679
67112,2019,8,8,0.5,1.0,1680
67112,2019,8,9,0.0,1.0,1681
67112,2019,8,10,0.0,1.0,1682
67112,2019,8,11,0.0,1.0,1683
67112,2019,8,12,0.5,1.0,1684
67112,2019,8,13,0.0,1.0,1685
67112,2019,8,14,0.0,1.0,1686
67112,2019,8,15,0.0,1.0,1687
67112,2019,8,16,0.0,1.0,1688
67112,2019,8,17,0.0,1.0,1689
67112,2019,8,18,0.0,1.0,1690
67112,2019,8,19,0.0,1.0,1691
67112,2019,8,20,0.0,1.0,1692
67112,2019,8,21,0.0,1.0,1693
67112,2019,8,22,0.0,1.0,1694
67112,2019,8,23,0.0,1.0,1695
67112,2019,8,24,0.0,1.0,1696
67112,2019,8,25,0.0,1.0,1697
67112,2019,8,26,0.0,1.0,1698
67112,2019,8,27,11.0,1.0,1699
67112,2019,8,28,0.0,1.0,1700
67112,2019,8,29,0.0,1.0,1701
67112,2019,8,30,31.0,1.0,1702
67112,2019,8,31,20.0,1.0,1703
67112,2019,9,1,0.0,1.0,1704
67112,2019,9,2,0.0,1.0,1705
67112,2019,9,3,0.0,1.0,1706
67112,2019,9,4,0.0,1.0,1707
67112,2019,9,5,0.0,1.0,1708
67112,2019,9,6,0.0,1.0,1709
67112,2019,9,7,0.0,1.0,1710
67112,2019,9,8,0.0,1.0,1711
67112,2019,9,9,0.0,1.0,1712
67112,2019,9,10,0.0,1.0,1713
67112,2019,9,11,0.0,1.0,1714
67112,2019,9,12,0.0,1.0,1715
67112,2019,9,13,0.0,1.0,1716
67112,2019,9,14,0.0,1.0,1717
67112,2019,9,15,0.0,1.0,1718
67112,2019,9,16,0.0,1.0,1719
67112,2019,9,17,13.0,1.0,1720
67112,2019,9,18,74.0,1.0,1721
67112,2019,9,19,37.5,1.0,1722
67112,2019,9,20,0.0,1.0,1723
67112,2019,9,21,0.0,1.0,1724
67112,2019,9,22,0.0,1.0,1725
67112,2019,9,23,0.0,1.0,1726
67112,2019,9,24,0.0,1.0,1727
67112,2019,9,25,0.0,1.0,1728
67112,2019,9,26,0.0,1.0,1729
67112,2019,9,27,0.0,1.0,1730
67112,2019,9,28,0.0,1.0,1731
67112,2019,9,29,0.0,1.0,1732
67112,2019,9,30,0.0,1.0,1733
67112,2019,10,1,0.5,1.0,1734
67112,2019,10,2,0.0,1.0,1735
67112,2019,10,3,0.0,1.0,1736
67112,2019,10,4,1.5,1.0,1737
67112,2019,10,5,9.5,1.0,1738
67112,2019,10,6,5.0,1.0,1739
67112,2019,10,7,0.0,1.0,1740
67112,2019,10,8,0.0,1.0,1741
67112,2019,10,9,0.0,1.0,1742
67112,2019,10,10,0.0,1.0,1743
67112,2019,10,11,0.0,1.0,1744
67112,2019,10,12,12.0,1.0,1745
67112,2019,10,13,10.5,1.0,1746
67112,2019,10,14,0.0,1.0,1747
67112,2019,10,15,0.0,1.0,1748
67112,2019,10,16,0.0,1.0,1749
67112,2019,10,17,0.0,1.0,1750
67112,2019,10,18,0.0,1.0,1751
67112,2019,10,19,0.0,1.0,1752
67112,2019,10,20,0.0,1.0,1753
67112,2019,10,21,0.0,1.0,1754
67112,2019,10,22,0.0,1.0,1755
67112,2019,10,23,0.0,1.0,1756
67112,2019,10,24,0.0,1.0,1757
67112,2019,10,25,0.0,1.0,1758
67112,2019,10,26,0.0,1.0,1759
67112,2019,10,27,0.0,1.0,1760
67112,2019,10,28,0.0,1.0,1761
67112,2019,10,29,0.0,1.0,1762
67112,2019,10,30,0.0,1.0,1763
67112,2019,10,31,0.0,1.0,1764
67112,2019,11,1,0.0,1.0,1765
67112,2019,11,2,0.0,1.0,1766
67112,2019,11,3,0.0,1.0,1767
67112,2019,11,4,14.0,1.0,1768
67112,2019,11,5,0.0,1.0,1769
67112,2019,11,6,0.0,1.0,1770
67112,2019,11,7,0.0,1.0,1771
67112,2019,11,8,0.0,1.0,1772
67112,2019,11,9,0.0,1.0,1773
67112,2019,11,10,0.0,1.0,1774
67112,2019,11,11,0.0,1.0,1775
67112,2019,11,12,0.0,1.0,1776
67112,2019,11,13,0.0,1.0,1777
67112,2019,11,14,0.0,1.0,1778
67112,2019,11,15,0.0,1.0,1779
67112,2019,11,16,0.0,1.0,1780
67112,2019,11,17,0.0,1.0,1781
67112,2019,11,18,0.0,1.0,1782
67112,2019,11,19,0.0,1.0,1783
67112,2019,11,20,0.0,1.0,1784
67112,2019,11,21,0.0,1.0,1785
67112,2019,11,22,0.0,1.0,1786
67112,2019,11,23,3.0,1.0,1787
67112,2019,11,24,0.0,1.0,1788
67112,2019,11,25,0.0,1.0,1789
67112,2019,11,26,1.5,1.0,1790
67112,2019,11,27,0.0,1.0,1791
67112,2019,11,28,0.0,1.0,1792
67112,2019,11,29,0.0,1.0,1793
67112,2019,11,30,0.0,1.0,1794
67112,2019,12,1,0.0,1.0,1795
67112,2019,12,2,0.0,1.0,1796
67112,2019,12,3,0.0,1.0,1797
67112,2019,12,4,0.0,1.0,1798
67112,2019,12,5,0.0,1.0,1799
67112,2019,12,6,0.0,1.0,1800
67112,2019,12,7,0.0,1.0,1801
67112,2019,12,8,0.0,1.0,1802
67112,2019,12,9,0.0,1.0,1803
67112,2019,12,10,0.0,1.0,1804
67112,2019,12,11,0.0,1.0,1805
67112,2019,12,12,0.5,1.0,1806
67112,2019,12,13,0.0,1.0,1807
67112,2019,12,14,0.0,1.0,1808
67112,2019,12,15,0.0,1.0,1809
67112,2019,12,16,0.0,1.0,1810
67112,2019,12,17,0.0,1.0,1811
67112,2019,12,18,0.0,1.0,1812
67112,2019,12,19,0.0,1.0,1813
67112,2019,12,20,0.0,1.0,1814
67112,2019,12,21,0.0,1.0,1815
67112,2019,12,22,0.0,1.0,1816
67112,2019,12,23,0.0,1.0,1817
67112,2019,12,24,0.0,1.0,1818
67112,2019,12,25,1.0,1.0,1819
67112,2019,12,26,0.0,1.0,1820
67112,2019,12,27,0.0,1.0,1821
67112,2019,12,28,0.0,1.0,1822
67112,2019,12,29,0.0,1.0,1823
67112,2019,12,30,0.0,1.0,1824
67112,2019,12,31,0.0,1.0,1825
67112,2020,1,1,0.0,1.0,1826
67112,2020,1,2,0.0,1.0,1827
67112,2020,1,3,0.0,1.0,1828
67112,2020,1,4,0.0,1.0,1829
67112,2020,1,5,0.0,1.0,1830
67112,2020,1,6,0.0,1.0,1831
67112,2020,1,7,2.5,1.0,1832
67112,2020,1,8,4.0,1.0,1833
67112,2020,1,9,0.0,1.0,1834
67112,2020,1,10,0.0,1.0,1835
67112,2020,1,11,0.0,1.0,1836
67112,2020,1,12,0.5,1.0,1837
67112,2020,1,13,2.0,1.0,1838
67112,2020,1,14,0.0,1.0,1839
67112,2020,1,15,0.0,1.0,1840
67112,2020,1,16,4.0,1.0,1841
67112,2020,1,17,20.0,1.0,1842
67112,2020,1,18,13.0,1.0,1843
67112,2020,1,19,7.0,1.0,1844
67112,2020,1,20,0.5,1.0,1845
67112,2020,1,21,0.0,1.0,1846
67112,2020,1,22,0.0,1.0,1847
67112,2020,1,23,0.0,1.0,1848
67112,2020,1,24,2.0,1.0,1849
67112,2020,1,25,1.5,1.0,1850
67112,2020,1,26,0.0,1.0,1851
67112,2020,1,27,4.0,1.0,1852
67112,2020,1,28,0.0,1.0,1853
67112,2020,1,29,0.0,1.0,1854
67112,2020,1,30,0.0,1.0,1855
67112,2020,1,31,0.0,1.0,1856
67112,2020,2,1,0.0,1.0,1857
67112,2020,2,2,0.0,1.0,1858
67112,2020,2,3,16.5,1.0,1859
67112,2020,2,4,2.0,1.0,1860
67112,2020,2,5,0.0,1.0,1861
67112,2020,2,6,2.5,1.0,1862
67112,2020,2,7,35.5,1.0,1863
67112,2020,2,8,36.0,1.0,1864
67112,2020,2,9,83.5,1.0,1865
67112,2020,2,10,154.5,1.0,1866
67112,2020,2,11,0.5,1.0,1867
67112,2020,2,12,0.0,1.0,1868
67112,2020,2,13,6.5,1.0,1869
67112,2020,2,14,7.0,1.0,1870
67112,2020,2,15,0.0,1.0,1871
67112,2020,2,16,11.5,1.0,1872
67112,2020,2,17,0.0,1.0,1873
67112,2020,2,18,1.0,1.0,1874
67112,2020,2,19,13.0,1.0,1875
67112,2020,2,20,0.0,1.0,1876
67112,2020,2,21,0.0,1.0,1877
67112,2020,2,22,0.0,1.0,1878
67112,2020,2,23,0.0,1.0,1879
67112,2020,2,24,1.0,1.0,1880
67112,2020,2,25,0.0,1.0,1881
67112,2020,2,26,0.0,1.0,1882
67112,2020,2,27,0.5,1.0,1883
67112,2020,2,28,0.0,1.0,1884
67112,2020,2,29,0.0,1.0,1885
67112,2020,3,1,0.0,1.0,1886
67112,2020,3,2,0.0,1.0,1887
67112,2020,3,3,0.0,1.0,1888
67112,2020,3,4,14.0,1.0,1889
67112,2020,3,5,2.5,1.0,1890
67112,2020,3,6,21.0,1.0,1891
67112,2020,3,7,0.0,1.0,1892
67112,2020,3,8,10.5,1.0,1893
67112,2020,3,9,1.0,1.0,1894
67112,2020,3,10,2.5,1.0,1895
67112,2020,3,11,0.0,1.0,1896
67112,2020,3,12,0.0,1.0,1897
67112,2020,3,13,0.5,1.0,1898
67112,2020,3,14,0.5,1.0,1899
67112,2020,3,15,12.0,1.0,1900
67112,2020,3,16,6.5,1.0,1901
67112,2020,3,17,6.0,1.0,1902
67112,2020,3,18,0.0,1.0,1903
67112,2020,3,19,0.0,1.0,1904
67112,2020,3,20,0.0,1.0,1905
67112,2020,3,21,0.0,1.0,1906
67112,2020,3,22,0.0,1.0,1907
67112,2020,3,23,0.0,1.0,1908
67112,2020,3,24,0.0,1.0,1909
67112,2020,3,25,0.0,1.0,1910
67112,2020,3,26,12.0,1.0,1911
67112,2020,3,27,7.0,1.0,1912
67112,2020,3,28,0.0,1.0,1913
67112,2020,3,29,1.5,1.0,1914
67112,2020,3,30,1.5,1.0,1915
67112,2020,3,31,0.5,1.0,1916
67112,2020,4,1,0.0,1.0,1917
67112,2020,4,2,13.0,1.0,1918
67112,2020,4,3,5.0,1.0,1919
67112,2020,4,4,7.0,1.0,1920
67112,2020,4,5,0.0,1.0,1921
67112,2020,4,6,0.0,1.0,1922
67112,2020,4,7,1.0,1.0,1923
67112,2020,4,8,0.0,1.0,1924
67112,2020,4,9,0.0,1.0,1925
67112,2020,4,10,1.0,1.0,1926
67112,2020,4,11,2.5,1.0,1927
67112,2020,4,12,0.0,1.0,1928
67112,2020,4,13,0.0,1.0,1929
67112,2020,4,14,0.0,1.0,1930
67112,2020,4,15,0.0,1.0,1931
67112,2020,4,16,0.0,1.0,1932
67112,2020,4,17,0.0,1.0,1933
67112,2020,4,18,0.0,1.0,1934
67112,2020,4,19,0.0,1.0,1935
67112,2020,4,20,0.0,1.0,1936
67112,2020,4,21,0.0,1.0,1937
67112,2020,4,22,0.0,1.0,1938
67112,2020,4,23,0.0,1.0,1939
67112,2020,4,24,0.0,1.0,1940
67112,2020,4,25,0.0,1.0,1941
67112,2020,4,26,0.0,1.0,1942
67112,2020,4,27,0.0,1.0,1943
67112,2020,4,28,0.0,1.0,1944
67112,2020,4,29,0.0,1.0,1945
67112,2020,4,30,1.5,1.0,1946
67112,2020,5,1,15.0,1.0,1947
67112,2020,5,2,0.0,1.0,1948
67112,2020,5,3,0.0,1.0,1949
67112,2020,5,4,0.0,1.0,1950
67112,2020,5,5,0.0,1.0,1951
67112,2020,5,6,0.0,1.0,1952
67112,2020,5,7,0.0,1.0,1953
67112,2020,5,8,0.0,1.0,1954
67112,2020,5,9,0.0,1.0,1955
67112,2020,5,10,0.0,1.0,1956
67112,2020,5,11,0.0,1.0,1957
67112,2020,5,12,0.0,1.0,1958
67112,2020,5,13,0.0,1.0,1959
67112,2020,5,14,0.0,1.0,1960
67112,2020,5,15,0.0,1.0,1961
67112,2020,5,16,2.5,1.0,1962
67112,2020,5,17,0.0,1.0,1963
67112,2020,5,18,1.0,1.0,1964
67112,2020,5,19,0.5,1.0,1965
67112,2020,5,20,0.0,1.0,1966
67112,2020,5,21,0.0,1.0,1967
67112,2020,5,22,46.5,1.0,1968
67112,2020,5,23,2.5,1.0,1969
67112,2020,5,24,0.0,1.0,1970
67112,2020,5,25,0.0,1.0,1971
67112,2020,5,26,12.0,1.0,1972
67112,2020,5,27,0.5,1.0,1973
67112,2020,5,28,0.0,1.0,1974
67112,2020,5,29,0.0,1.0,1975
67112,2020,5,30,0.5,1.0,1976
67112,2020,5,31,0.0,1.0,1977
67112,2020,6,1,0.0,1.0,1978
67112,2020,6,2,0.5,1.0,1979
67112,2020,6,3,0.0,1.0,1980
67112,2020,6,4,0.5,1.0,1981
67112,2020,6,5,0.0,1.0,1982
67112,2020,6,6,0.0,1.0,1983
67112,2020,6,7,0.0,1.0,1984
67112,2020,6,8,5.5,1.0,1985
67112,2020,6,9,1.5,1.0,1986
67112,2020,6,10,2.0,1.0,1987
67112,2020,6,11,1.0,1.0,1988
67112,2020,6,12,0.0,1.0,1989
67112,2020,6,13,2.0,1.0,1990
67112,2020,6,14,7.5,1.0,1991
67112,2020,6,15,0.0,1.0,1992
67112,2020,6,16,0.0,1.0,1993
67112,2020,6,17,0.0,1.0,1994
67112,2020,6,18,1.0,1.0,1995
67112,2020,6,19,0.0,1.0,1996
67112,2020,6,20,0.0,1.0,1997
67112,2020,6,21,4.0,1.0,1998
67112,2020,6,22,1.0,1.0,1999
67112,2020,6,23,0.5,1.0,2000
67112,2020,6,24,0.5,1.0,2001
67112,2020,6,25,0.0,1.0,2002
67112,2020,6,26,0.0,1.0,2003
67112,2020,6,27,0.0,1.0,2004
67112,2020,6,28,0.5,1.0,2005
67112,2020,6,29,0.0,1.0,2006
67112,2020,6,30,0.5,1.0,2007
67112,2020,7,1,0.0,1.0,2008
67112,2020,7,2,0.0,1.0,2009
67112,2020,7,3,0.0,1.0,2010
67112,2020,7,4,0.0,1.0,2011
67112,2020,7,5,0.0,1.0,2012
67112,2020,7,6,0.0,1.0,2013
67112,2020,7,7,0.0,1.0,2014
67112,2020,7,8,3.0,1.0,2015
67112,2020,7,9,0.0,1.0,2016
67112,2020,7,10,0.0,1.0,2017
67112,2020,7,11,3.0,1.0,2018
67112,2020,7,12,1.0,1.0,2019
67112,2020,7,13,2.0,1.0,2020
67112,2020,7,14,11.0,1.0,2021
67112,2020,7,15,1.0,1.0,2022
67112,2020,7,16,0.0,1.0,2023
67112,2020,7,17,0.0,1.0,2024
67112,2020,7,18,0.0,1.0,2025
67112,2020,7,19,0.0,1.0,2026
67112,2020,7,20,0.0,1.0,2027
67112,2020,7,21,0.0,1.0,2028
67112,2020,7,22,0.0,1.0,2029
67112,2020,7,23,0.0,1.0,2030
67112,2020,7,24,0.0,1.0,2031
67112,2020,7,25,0.0,1.0,2032
67112,2020,7,26,4.5,1.0,2033
67112,2020,7,27,90.5,1.0,2034
67112,2020,7,28,16.0,1.0,2035
