Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
61093,2016,2,6,16.5,401
61093,2016,2,7,22.3,402
61093,2016,2,8,25.1,403
61093,2016,2,9,22.0,404
61093,2016,2,10,28.3,405
61093,2016,2,11,26.4,406
61093,2016,2,12,26.4,407
61093,2016,2,13,28.1,408
61093,2016,2,14,27.3,409
61093,2016,2,15,22.1,410
61093,2016,2,16,24.3,411
61093,2016,2,17,13.8,412
61093,2016,2,18,16.1,413
61093,2016,2,19,23.9,414
61093,2016,2,20,9.3,415
61093,2016,2,21,15.2,416
61093,2016,2,22,24.2,417
61093,2016,2,23,26.1,418
61093,2016,2,24,23.4,419
61093,2016,2,25,26.1,420
61093,2016,2,26,8.7,421
61093,2016,2,27,16.9,422
61093,2016,2,28,19.8,423
61093,2016,2,29,17.8,424
61093,2016,3,1,20.9,425
61093,2016,3,2,22.1,426
61093,2016,3,3,23.7,427
61093,2016,3,4,21.1,428
61093,2016,3,5,24.3,429
61093,2016,3,6,23.0,430
61093,2016,3,7,22.0,431
61093,2016,3,8,21.4,432
61093,2016,3,9,22.7,433
61093,2016,3,10,21.0,434
61093,2016,3,11,17.2,435
61093,2016,3,12,21.1,436
61093,2016,3,13,20.7,437
61093,2016,3,14,13.5,438
61093,2016,3,15,5.7,439
61093,2016,3,16,12.2,440
61093,2016,3,17,10.2,441
61093,2016,3,18,8.7,442
61093,2016,3,19,21.2,443
61093,2016,3,20,9.4,444
61093,2016,3,21,13.0,445
61093,2016,3,22,15.4,446
61093,2016,3,23,21.0,447
61093,2016,3,24,21.6,448
61093,2016,3,25,8.4,449
61093,2016,3,26,18.2,450
61093,2016,3,27,10.3,451
61093,2016,3,28,15.6,452
61093,2016,3,29,7.6,453
61093,2016,3,30,16.8,454
61093,2016,3,31,19.9,455
61093,2016,4,1,20.6,456
61093,2016,4,2,20.3,457
61093,2016,4,3,15.7,458
61093,2016,4,4,9.9,459
61093,2016,4,5,19.7,460
61093,2016,4,6,19.7,461
61093,2016,4,7,4.5,462
61093,2016,4,8,4.9,463
61093,2016,4,9,16.1,464
61093,2016,4,10,19.0,465
61093,2016,4,11,19.2,466
61093,2016,4,12,6.1,467
61093,2016,4,13,14.8,468
61093,2016,4,14,8.8,469
61093,2016,4,15,18.2,470
61093,2016,4,16,16.9,471
61093,2016,4,17,5.3,472
61093,2016,4,18,15.1,473
61093,2016,4,19,13.1,474
61093,2016,4,20,13.5,475
