Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66137,2016,9,7,17.0,615
66137,2016,9,8,13.5,616
66137,2016,9,9,17.5,617
66137,2016,9,10,17.8,618
66137,2016,9,11,18.5,619
66137,2016,9,12,19.1,620
66137,2016,9,13,9.7,621
66137,2016,9,14,13.2,622
66137,2016,9,15,18.2,623
66137,2016,9,16,18.1,624
66137,2016,9,17,18.7,625
66137,2016,9,18,4.4,626
66137,2016,9,19,20.6,627
66137,2016,9,20,19.0,628
66137,2016,9,21,11.1,629
66137,2016,9,22,11.5,630
66137,2016,9,23,13.7,631
66137,2016,9,24,19.6,632
66137,2016,9,25,11.7,633
66137,2016,9,26,21.1,634
66137,2016,9,27,21.1,635
66137,2016,9,28,21.6,636
66137,2016,9,29,10.6,637
66137,2016,9,30,17.9,638
66137,2016,10,1,21.8,639
66137,2016,10,2,23.2,640
66137,2016,10,3,17.9,641
66137,2016,10,4,23.4,642
66137,2016,10,5,23.6,643
66137,2016,10,6,22.9,644
66137,2016,10,7,22.1,645
66137,2016,10,8,17.6,646
66137,2016,10,9,22.0,647
66137,2016,10,10,20.8,648
66137,2016,10,11,24.8,649
66137,2016,10,12,21.5,650
66137,2016,10,13,20.9,651
66137,2016,10,14,25.2,652
66137,2016,10,15,25.5,653
66137,2016,10,16,25.6,654
66137,2016,10,17,6.7,655
66137,2016,10,18,25.2,656
66137,2016,10,19,24.8,657
66137,2016,10,20,19.0,658
66137,2016,10,21,21.2,659
66137,2016,10,22,12.2,660
66137,2016,10,23,22.8,661
66137,2016,10,24,27.0,662
66137,2016,10,25,26.8,663
66137,2016,10,26,20.8,664
66137,2016,10,27,19.7,665
66137,2016,10,28,7.7,666
66137,2016,10,29,16.9,667
66137,2016,10,30,14.5,668
66137,2016,10,31,27.9,669
66137,2016,11,1,27.6,670
66137,2016,11,2,28.3,671
66137,2016,11,3,28.1,672
66137,2016,11,4,28.5,673
66137,2016,11,5,28.6,674
66137,2016,11,6,28.8,675
66137,2016,11,7,28.8,676
66137,2016,11,8,14.1,677
66137,2016,11,9,12.5,678
66137,2016,11,10,25.0,679
66137,2016,11,11,26.8,680
66137,2016,11,12,25.6,681
66137,2016,11,13,29.1,682
66137,2016,11,14,18.5,683
66137,2016,11,15,21.4,684
66137,2016,11,16,29.7,685
66137,2016,11,17,27.5,686
66137,2016,11,18,28.6,687
66137,2016,11,19,23.8,688
66137,2016,11,20,25.9,689
66137,2016,11,21,14.3,690
66137,2016,11,22,20.7,691
66137,2016,11,23,18.7,692
66137,2016,11,24,30.7,693
66137,2016,11,25,30.7,694
66137,2016,11,26,30.0,695
66137,2016,11,27,17.9,696
66137,2016,11,28,24.3,697
66137,2016,11,29,23.2,698
66137,2016,11,30,19.6,699
66137,2016,12,1,27.6,700
66137,2016,12,2,24.3,701
66137,2016,12,3,26.0,702
66137,2016,12,4,28.9,703
66137,2016,12,5,17.3,704
66137,2016,12,6,5.6,705
66137,2016,12,7,24.0,706
66137,2016,12,8,29.5,707
